trade_id,strategy,entry_utc,session_key,prior_session_loss_count,decision,source_pnl_jpy
B02|2020-07-08T07:15:00.665000+00:00|-1,B02,2020-07-08T07:15:00.665000+00:00,2020-07-08|LONDON,0,ACCEPT,-6.000000000000227
F05|2020-07-08T07:15:00.665000+00:00|-1,F05,2020-07-08T07:15:00.665000+00:00,2020-07-08|LONDON,0,ACCEPT,-6.999999999990791
F05|2020-07-08T16:00:00.978000+00:00|-1,F05,2020-07-08T16:00:00.978000+00:00,2020-07-08|NEW_YORK,0,ACCEPT,103.00000000000864
F05|2020-07-08T18:00:00.090000+00:00|-1,F05,2020-07-08T18:00:00.090000+00:00,2020-07-08|NEW_YORK,0,ACCEPT,-66.0000000000025
F05|2020-07-08T18:30:00.205000+00:00|-1,F05,2020-07-08T18:30:00.205000+00:00,2020-07-08|NEW_YORK,0,ACCEPT,-91.99999999999875
B02|2020-07-09T10:45:02.877000+00:00|1,B02,2020-07-09T10:45:02.877000+00:00,2020-07-09|LONDON,0,ACCEPT,-175.00000000001137
F05|2020-07-09T14:00:00.124000+00:00|-1,F05,2020-07-09T14:00:00.124000+00:00,2020-07-09|LONDON_NY_OVERLAP,0,ACCEPT,-96.9999999999942
F05|2020-07-10T01:00:00.402000+00:00|-1,F05,2020-07-10T01:00:00.402000+00:00,2020-07-10|ASIA,0,ACCEPT,311.9999999999976
F05|2020-07-10T02:00:03.350000+00:00|-1,F05,2020-07-10T02:00:03.350000+00:00,2020-07-10|ASIA,0,ACCEPT,229.99999999998977
F05|2020-07-10T04:30:03.951000+00:00|-1,F05,2020-07-10T04:30:03.951000+00:00,2020-07-10|ASIA,0,ACCEPT,188.0000000000024
F05|2020-07-10T06:00:00.073000+00:00|-1,F05,2020-07-10T06:00:00.073000+00:00,2020-07-10|ASIA,0,ACCEPT,182.00000000000216
F05|2020-07-10T06:45:01.352000+00:00|-1,F05,2020-07-10T06:45:01.352000+00:00,2020-07-10|ASIA,0,ACCEPT,128.0000000000001
B02|2020-07-10T07:45:07.351000+00:00|-1,B02,2020-07-10T07:45:07.351000+00:00,2020-07-10|LONDON,0,ACCEPT,-13.00000000000523
F05|2020-07-10T07:45:07.351000+00:00|-1,F05,2020-07-10T07:45:07.351000+00:00,2020-07-10|LONDON,0,ACCEPT,75.9999999999934
F05|2020-07-10T08:45:00.632000+00:00|-1,F05,2020-07-10T08:45:00.632000+00:00,2020-07-10|LONDON,0,ACCEPT,-94.0000000000083
B02|2020-07-13T07:15:04.846000+00:00|1,B02,2020-07-13T07:15:04.846000+00:00,2020-07-13|LONDON,0,ACCEPT,316.0000000000025
F05|2020-07-13T07:15:04.846000+00:00|1,F05,2020-07-13T07:15:04.846000+00:00,2020-07-13|LONDON,0,ACCEPT,298.0000000000018
F05|2020-07-13T07:45:02.004000+00:00|1,F05,2020-07-13T07:45:02.004000+00:00,2020-07-13|LONDON,0,ACCEPT,275.0000000000057
F05|2020-07-13T10:30:00.610000+00:00|1,F05,2020-07-13T10:30:00.610000+00:00,2020-07-13|LONDON,0,ACCEPT,165.99999999999682
F05|2020-07-13T12:15:06.410000+00:00|1,F05,2020-07-13T12:15:06.410000+00:00,2020-07-13|LONDON,0,ACCEPT,67.99999999999784
F05|2020-07-13T13:15:00.825000+00:00|1,F05,2020-07-13T13:15:00.825000+00:00,2020-07-13|LONDON_NY_OVERLAP,0,ACCEPT,54.000000000002046
F05|2020-07-14T00:15:11.675000+00:00|1,F05,2020-07-14T00:15:11.675000+00:00,2020-07-14|ASIA,0,ACCEPT,-60.000000000002274
B02|2020-07-14T10:15:12.277000+00:00|1,B02,2020-07-14T10:15:12.277000+00:00,2020-07-14|LONDON,1,ACCEPT,-3.0000000000001137
F05|2020-07-14T10:15:12.277000+00:00|1,F05,2020-07-14T10:15:12.277000+00:00,2020-07-14|LONDON,1,ACCEPT,-221.00000000000364
F05|2020-07-14T11:15:00.572000+00:00|1,F05,2020-07-14T11:15:00.572000+00:00,2020-07-14|LONDON,1,ACCEPT,-189.00000000000716
B02|2020-07-15T07:15:00.614000+00:00|-1,B02,2020-07-15T07:15:00.614000+00:00,2020-07-15|LONDON,0,ACCEPT,197.00000000000273
F05|2020-07-15T07:15:00.614000+00:00|-1,F05,2020-07-15T07:15:00.614000+00:00,2020-07-15|LONDON,0,ACCEPT,290.9999999999968
F05|2020-07-15T09:00:00.362000+00:00|-1,F05,2020-07-15T09:00:00.362000+00:00,2020-07-15|LONDON,0,ACCEPT,-41.99999999998738
F05|2020-07-15T12:15:01.450000+00:00|-1,F05,2020-07-15T12:15:01.450000+00:00,2020-07-15|LONDON,0,ACCEPT,-111.99999999999477
F05|2020-07-15T12:45:08.977000+00:00|-1,F05,2020-07-15T12:45:08.977000+00:00,2020-07-15|LONDON,0,ACCEPT,-131.9999999999908
F05|2020-07-15T13:30:00.047000+00:00|-1,F05,2020-07-15T13:30:00.047000+00:00,2020-07-15|LONDON_NY_OVERLAP,0,ACCEPT,-223.99999999998954
B02|2020-07-16T08:45:00.263000+00:00|1,B02,2020-07-16T08:45:00.263000+00:00,2020-07-16|LONDON,0,ACCEPT,207.9999999999984
F05|2020-07-16T08:45:00.263000+00:00|1,F05,2020-07-16T08:45:00.263000+00:00,2020-07-16|LONDON,0,ACCEPT,82.00000000000784
F05|2020-07-16T10:00:00.376000+00:00|1,F05,2020-07-16T10:00:00.376000+00:00,2020-07-16|LONDON,0,ACCEPT,155.00000000000114
F05|2020-07-16T10:30:00.223000+00:00|1,F05,2020-07-16T10:30:00.223000+00:00,2020-07-16|LONDON,0,ACCEPT,179.9999999999926
F05|2020-07-16T17:15:00.458000+00:00|1,F05,2020-07-16T17:15:00.458000+00:00,2020-07-16|NEW_YORK,0,ACCEPT,0.0
F05|2020-07-16T17:45:00.376000+00:00|1,F05,2020-07-16T17:45:00.376000+00:00,2020-07-16|NEW_YORK,0,ACCEPT,-2.0000000000095497
F05|2020-07-16T19:15:06.281000+00:00|1,F05,2020-07-16T19:15:06.281000+00:00,2020-07-16|NEW_YORK,0,ACCEPT,-158.99999999999181
B02|2020-07-17T07:15:15.338000+00:00|-1,B02,2020-07-17T07:15:15.338000+00:00,2020-07-17|LONDON,0,ACCEPT,-37.00000000000614
F05|2020-07-17T16:45:00.531000+00:00|-1,F05,2020-07-17T16:45:00.531000+00:00,2020-07-17|NEW_YORK,0,ACCEPT,-195.99999999999795
F05|2020-07-17T18:15:01.165000+00:00|-1,F05,2020-07-17T18:15:01.165000+00:00,2020-07-17|NEW_YORK,0,ACCEPT,-375.99999999999056
F05|2020-07-17T18:45:10.818000+00:00|-1,F05,2020-07-17T18:45:10.818000+00:00,2020-07-17|NEW_YORK,0,ACCEPT,-428.0000000000115
F05|2020-07-20T01:00:00.088000+00:00|1,F05,2020-07-20T01:00:00.088000+00:00,2020-07-20|ASIA,1,ACCEPT,-189.99999999999773
F05|2020-07-21T14:00:00.805000+00:00|-1,F05,2020-07-21T14:00:00.805000+00:00,2020-07-21|LONDON_NY_OVERLAP,0,ACCEPT,201.99999999999818
F05|2020-07-21T14:30:00.080000+00:00|-1,F05,2020-07-21T14:30:00.080000+00:00,2020-07-21|LONDON_NY_OVERLAP,0,ACCEPT,91.99999999999875
F05|2020-07-21T16:30:00.212000+00:00|-1,F05,2020-07-21T16:30:00.212000+00:00,2020-07-21|NEW_YORK,0,ACCEPT,-81.99999999999363
F05|2020-07-21T17:00:02.298000+00:00|-1,F05,2020-07-21T17:00:02.298000+00:00,2020-07-21|NEW_YORK,0,ACCEPT,-93.99999999999409
F05|2020-07-21T17:45:00.411000+00:00|-1,F05,2020-07-21T17:45:00.411000+00:00,2020-07-21|NEW_YORK,0,ACCEPT,-97.99999999999898
B02|2020-07-22T07:45:00.561000+00:00|1,B02,2020-07-22T07:45:00.561000+00:00,2020-07-22|LONDON,0,ACCEPT,298.9999999999924
F05|2020-07-22T13:45:00.166000+00:00|1,F05,2020-07-22T13:45:00.166000+00:00,2020-07-22|LONDON_NY_OVERLAP,0,ACCEPT,-6.000000000000227
F05|2020-07-22T15:45:00.283000+00:00|1,F05,2020-07-22T15:45:00.283000+00:00,2020-07-22|LONDON_NY_OVERLAP,0,ACCEPT,-39.99999999999204
F05|2020-07-22T18:15:01.070000+00:00|1,F05,2020-07-22T18:15:01.070000+00:00,2020-07-22|NEW_YORK,0,ACCEPT,-112.99999999999955
F05|2020-07-22T18:45:00.092000+00:00|1,F05,2020-07-22T18:45:00.092000+00:00,2020-07-22|NEW_YORK,0,ACCEPT,-134.9999999999909
B02|2020-07-23T07:15:04.953000+00:00|-1,B02,2020-07-23T07:15:04.953000+00:00,2020-07-23|LONDON,0,ACCEPT,289.99999999999204
B02|2020-07-23T13:00:00.039000+00:00|1,B02,2020-07-23T13:00:00.039000+00:00,2020-07-23|LONDON_NY_OVERLAP,0,ACCEPT,-668.9999999999969
F05|2020-07-23T14:45:00.326000+00:00|-1,F05,2020-07-23T14:45:00.326000+00:00,2020-07-23|LONDON_NY_OVERLAP,0,ACCEPT,215.0000000000034
F05|2020-07-23T15:45:00.393000+00:00|-1,F05,2020-07-23T15:45:00.393000+00:00,2020-07-23|LONDON_NY_OVERLAP,0,ACCEPT,49.99999999999716
F05|2020-07-23T17:15:03.701000+00:00|-1,F05,2020-07-23T17:15:03.701000+00:00,2020-07-23|NEW_YORK,0,ACCEPT,281.9999999999965
F05|2020-07-23T18:45:00.279000+00:00|-1,F05,2020-07-23T18:45:00.279000+00:00,2020-07-23|NEW_YORK,0,ACCEPT,225.9999999999991
F05|2020-07-24T00:30:00.316000+00:00|-1,F05,2020-07-24T00:30:00.316000+00:00,2020-07-24|ASIA,0,ACCEPT,293.99999999999693
F05|2020-07-24T03:45:01.424000+00:00|-1,F05,2020-07-24T03:45:01.424000+00:00,2020-07-24|ASIA,0,ACCEPT,141.00000000000534
F05|2020-07-24T07:00:01.585000+00:00|-1,F05,2020-07-24T07:00:01.585000+00:00,2020-07-24|LONDON,0,ACCEPT,466.99999999999875
B02|2020-07-24T07:15:00.148000+00:00|-1,B02,2020-07-24T07:15:00.148000+00:00,2020-07-24|LONDON,0,ACCEPT,-54.99999999999261
F05|2020-07-24T12:45:00.222000+00:00|-1,F05,2020-07-24T12:45:00.222000+00:00,2020-07-24|LONDON,0,ACCEPT,109.99999999999943
F05|2020-07-24T13:15:00.362000+00:00|-1,F05,2020-07-24T13:15:00.362000+00:00,2020-07-24|LONDON_NY_OVERLAP,0,ACCEPT,-63.00000000000239
F05|2020-07-24T13:45:00.031000+00:00|-1,F05,2020-07-24T13:45:00.031000+00:00,2020-07-24|LONDON_NY_OVERLAP,0,ACCEPT,-90.99999999999397
F05|2020-07-24T16:45:00.142000+00:00|-1,F05,2020-07-24T16:45:00.142000+00:00,2020-07-24|NEW_YORK,0,ACCEPT,-147.00000000000557
F05|2020-07-27T02:15:01.246000+00:00|-1,F05,2020-07-27T02:15:01.246000+00:00,2020-07-27|ASIA,1,ACCEPT,324.99999999998863
F05|2020-07-27T02:45:00.529000+00:00|-1,F05,2020-07-27T02:45:00.529000+00:00,2020-07-27|ASIA,1,ACCEPT,287.00000000000614
F05|2020-07-27T03:15:00.033000+00:00|-1,F05,2020-07-27T03:15:00.033000+00:00,2020-07-27|ASIA,1,ACCEPT,173.00000000000182
F05|2020-07-27T06:45:00.305000+00:00|-1,F05,2020-07-27T06:45:00.305000+00:00,2020-07-27|ASIA,1,ACCEPT,286.00000000000136
B02|2020-07-27T09:45:00.160000+00:00|-1,B02,2020-07-27T09:45:00.160000+00:00,2020-07-27|LONDON,0,ACCEPT,-1.0000000000047748
F05|2020-07-27T09:45:00.160000+00:00|-1,F05,2020-07-27T09:45:00.160000+00:00,2020-07-27|LONDON,0,ACCEPT,54.000000000002046
F05|2020-07-27T14:00:00.082000+00:00|-1,F05,2020-07-27T14:00:00.082000+00:00,2020-07-27|LONDON_NY_OVERLAP,0,ACCEPT,-230.00000000000398
F05|2020-07-27T14:45:01.776000+00:00|-1,F05,2020-07-27T14:45:01.776000+00:00,2020-07-27|LONDON_NY_OVERLAP,0,ACCEPT,-173.00000000000182
B02|2020-07-28T10:15:00.036000+00:00|-1,B02,2020-07-28T10:15:00.036000+00:00,2020-07-28|LONDON,0,ACCEPT,-52.99999999999727
F05|2020-07-28T14:00:00.031000+00:00|-1,F05,2020-07-28T14:00:00.031000+00:00,2020-07-28|LONDON_NY_OVERLAP,0,ACCEPT,-33.999999999991815
B02|2020-07-29T07:45:00.027000+00:00|-1,B02,2020-07-29T07:45:00.027000+00:00,2020-07-29|LONDON,0,ACCEPT,-25.99999999999625
F05|2020-07-29T07:45:00.027000+00:00|-1,F05,2020-07-29T07:45:00.027000+00:00,2020-07-29|LONDON,0,ACCEPT,-207.00000000000784
F05|2020-07-30T05:30:00.060000+00:00|1,F05,2020-07-30T05:30:00.060000+00:00,2020-07-30|ASIA,0,ACCEPT,-195.99999999999795
F05|2020-07-31T00:15:00.128000+00:00|-1,F05,2020-07-31T00:15:00.128000+00:00,2020-07-31|ASIA,0,ACCEPT,81.99999999999363
F05|2020-07-31T01:30:00.278000+00:00|-1,F05,2020-07-31T01:30:00.278000+00:00,2020-07-31|ASIA,0,ACCEPT,-368.9999999999998
B02|2020-07-31T09:15:01.984000+00:00|1,B02,2020-07-31T09:15:01.984000+00:00,2020-07-31|LONDON,0,ACCEPT,1007.9999999999956
F05|2020-07-31T13:15:02.801000+00:00|1,F05,2020-07-31T13:15:02.801000+00:00,2020-07-31|LONDON_NY_OVERLAP,0,ACCEPT,581.0000000000031
F05|2020-07-31T16:15:03.263000+00:00|1,F05,2020-07-31T16:15:03.263000+00:00,2020-07-31|NEW_YORK,0,ACCEPT,-49.99999999999716
F05|2020-08-03T00:30:00.072000+00:00|1,F05,2020-08-03T00:30:00.072000+00:00,2020-08-03|ASIA,1,ACCEPT,-438.0000000000024
B02|2020-08-03T08:45:00.583000+00:00|-1,B02,2020-08-03T08:45:00.583000+00:00,2020-08-03|LONDON,1,ACCEPT,-25.000000000005684
B02|2020-08-04T07:15:00.472000+00:00|-1,B02,2020-08-04T07:15:00.472000+00:00,2020-08-04|LONDON,0,ACCEPT,-37.9999999999967
F05|2020-08-04T14:45:00.015000+00:00|-1,F05,2020-08-04T14:45:00.015000+00:00,2020-08-04|LONDON_NY_OVERLAP,0,ACCEPT,-25.99999999999625
F05|2020-08-04T18:15:00.430000+00:00|-1,F05,2020-08-04T18:15:00.430000+00:00,2020-08-04|NEW_YORK,0,ACCEPT,132.99999999999557
F05|2020-08-04T19:15:00.473000+00:00|-1,F05,2020-08-04T19:15:00.473000+00:00,2020-08-04|NEW_YORK,0,ACCEPT,116.99999999999022
F05|2020-08-04T19:45:01.136000+00:00|-1,F05,2020-08-04T19:45:01.136000+00:00,2020-08-04|NEW_YORK,0,ACCEPT,77.00000000001239
F05|2020-08-05T00:00:00.198000+00:00|-1,F05,2020-08-05T00:00:00.198000+00:00,2020-08-05|ASIA,0,ACCEPT,-51.00000000000193
B02|2020-08-05T11:00:00.009000+00:00|1,B02,2020-08-05T11:00:00.009000+00:00,2020-08-05|LONDON,1,ACCEPT,-36.000000000001364
B02|2020-08-05T13:00:00.089000+00:00|-1,B02,2020-08-05T13:00:00.089000+00:00,2020-08-05|LONDON_NY_OVERLAP,0,ACCEPT,-66.99999999999307
F05|2020-08-05T13:00:00.089000+00:00|-1,F05,2020-08-05T13:00:00.089000+00:00,2020-08-05|LONDON_NY_OVERLAP,0,ACCEPT,-102.00000000000387
F05|2020-08-05T13:45:00.251000+00:00|-1,F05,2020-08-05T13:45:00.251000+00:00,2020-08-05|LONDON_NY_OVERLAP,0,ACCEPT,-165.00000000000625
B02|2020-08-06T08:00:00.371000+00:00|1,B02,2020-08-06T08:00:00.371000+00:00,2020-08-06|LONDON,0,ACCEPT,-48.00000000000182
B02|2020-08-07T08:15:00.486000+00:00|1,B02,2020-08-07T08:15:00.486000+00:00,2020-08-07|LONDON,0,ACCEPT,-24.999999999991473
F05|2020-08-07T10:30:00.335000+00:00|1,F05,2020-08-07T10:30:00.335000+00:00,2020-08-07|LONDON,1,ACCEPT,175.00000000001137
F05|2020-08-07T14:15:00.095000+00:00|1,F05,2020-08-07T14:15:00.095000+00:00,2020-08-07|LONDON_NY_OVERLAP,0,ACCEPT,-25.99999999999625
B02|2020-08-10T07:15:01.360000+00:00|1,B02,2020-08-10T07:15:01.360000+00:00,2020-08-10|LONDON,0,ACCEPT,-13.999999999995794
F05|2020-08-10T10:45:00.251000+00:00|1,F05,2020-08-10T10:45:00.251000+00:00,2020-08-10|LONDON,1,ACCEPT,-189.99999999999773
B02|2020-08-11T13:00:00.438000+00:00|-1,B02,2020-08-11T13:00:00.438000+00:00,2020-08-11|LONDON_NY_OVERLAP,0,ACCEPT,-576.0000000000076
F05|2020-08-11T13:45:00.179000+00:00|1,F05,2020-08-11T13:45:00.179000+00:00,2020-08-11|LONDON_NY_OVERLAP,0,ACCEPT,225.00000000000853
F05|2020-08-11T14:15:00.469000+00:00|1,F05,2020-08-11T14:15:00.469000+00:00,2020-08-11|LONDON_NY_OVERLAP,0,ACCEPT,97.99999999999898
F05|2020-08-11T15:30:00.075000+00:00|1,F05,2020-08-11T15:30:00.075000+00:00,2020-08-11|LONDON_NY_OVERLAP,0,ACCEPT,14.000000000010004
F05|2020-08-11T16:00:00.399000+00:00|1,F05,2020-08-11T16:00:00.399000+00:00,2020-08-11|NEW_YORK,0,ACCEPT,-75.00000000000284
F05|2020-08-11T18:30:00.896000+00:00|1,F05,2020-08-11T18:30:00.896000+00:00,2020-08-11|NEW_YORK,0,ACCEPT,18.000000000000682
F05|2020-08-12T04:15:05.953000+00:00|1,F05,2020-08-12T04:15:05.953000+00:00,2020-08-12|ASIA,0,ACCEPT,197.9999999999933
B02|2020-08-12T08:45:00.574000+00:00|1,B02,2020-08-12T08:45:00.574000+00:00,2020-08-12|LONDON,0,ACCEPT,59.99999999998806
F05|2020-08-12T10:15:05.279000+00:00|1,F05,2020-08-12T10:15:05.279000+00:00,2020-08-12|LONDON,0,ACCEPT,-12.999999999991019
F05|2020-08-12T11:30:00.216000+00:00|1,F05,2020-08-12T11:30:00.216000+00:00,2020-08-12|LONDON,0,ACCEPT,-40.99999999999682
B02|2020-08-13T10:00:01.667000+00:00|1,B02,2020-08-13T10:00:01.667000+00:00,2020-08-13|LONDON,0,ACCEPT,-3.9999999999906777
F05|2020-08-13T18:15:00.273000+00:00|1,F05,2020-08-13T18:15:00.273000+00:00,2020-08-13|NEW_YORK,0,ACCEPT,-45.000000000001705
B02|2020-08-14T07:15:01.230000+00:00|-1,B02,2020-08-14T07:15:01.230000+00:00,2020-08-14|LONDON,0,ACCEPT,195.0000000000074
F05|2020-08-14T09:00:00.518000+00:00|-1,F05,2020-08-14T09:00:00.518000+00:00,2020-08-14|LONDON,0,ACCEPT,236.99999999999477
F05|2020-08-14T11:30:00.142000+00:00|-1,F05,2020-08-14T11:30:00.142000+00:00,2020-08-14|LONDON,0,ACCEPT,72.00000000000273
F05|2020-08-14T12:45:00.666000+00:00|-1,F05,2020-08-14T12:45:00.666000+00:00,2020-08-14|LONDON,0,ACCEPT,-4.9999999999954525
F05|2020-08-14T14:00:00.214000+00:00|-1,F05,2020-08-14T14:00:00.214000+00:00,2020-08-14|LONDON_NY_OVERLAP,0,ACCEPT,-138.9999999999958
F05|2020-08-14T15:00:00.068000+00:00|-1,F05,2020-08-14T15:00:00.068000+00:00,2020-08-14|LONDON_NY_OVERLAP,0,ACCEPT,-158.99999999999181
B02|2020-08-17T07:15:00.240000+00:00|-1,B02,2020-08-17T07:15:00.240000+00:00,2020-08-17|LONDON,0,ACCEPT,403.99999999999636
F05|2020-08-17T07:15:00.240000+00:00|-1,F05,2020-08-17T07:15:00.240000+00:00,2020-08-17|LONDON,0,ACCEPT,371.9999999999999
F05|2020-08-17T09:45:00.431000+00:00|-1,F05,2020-08-17T09:45:00.431000+00:00,2020-08-17|LONDON,0,ACCEPT,335.9999999999985
F05|2020-08-17T12:00:03.488000+00:00|-1,F05,2020-08-17T12:00:03.488000+00:00,2020-08-17|LONDON,0,ACCEPT,292.99999999999216
F05|2020-08-17T12:45:00.192000+00:00|-1,F05,2020-08-17T12:45:00.192000+00:00,2020-08-17|LONDON,0,ACCEPT,215.99999999999397
F05|2020-08-17T13:45:00.152000+00:00|-1,F05,2020-08-17T13:45:00.152000+00:00,2020-08-17|LONDON_NY_OVERLAP,0,ACCEPT,90.99999999999397
F05|2020-08-17T14:15:00.613000+00:00|-1,F05,2020-08-17T14:15:00.613000+00:00,2020-08-17|LONDON_NY_OVERLAP,0,ACCEPT,82.99999999999841
F05|2020-08-17T15:45:02.032000+00:00|-1,F05,2020-08-17T15:45:02.032000+00:00,2020-08-17|LONDON_NY_OVERLAP,0,ACCEPT,-61.99999999999761
F05|2020-08-18T00:15:00.453000+00:00|-1,F05,2020-08-18T00:15:00.453000+00:00,2020-08-18|ASIA,0,ACCEPT,304.00000000000205
F05|2020-08-18T02:15:02.358000+00:00|-1,F05,2020-08-18T02:15:02.358000+00:00,2020-08-18|ASIA,0,ACCEPT,61.00000000000705
F05|2020-08-18T03:15:06.426000+00:00|-1,F05,2020-08-18T03:15:06.426000+00:00,2020-08-18|ASIA,0,ACCEPT,93.00000000000352
F05|2020-08-18T06:15:00.147000+00:00|-1,F05,2020-08-18T06:15:00.147000+00:00,2020-08-18|ASIA,0,ACCEPT,162.9999999999967
B02|2020-08-18T07:15:00.323000+00:00|-1,B02,2020-08-18T07:15:00.323000+00:00,2020-08-18|LONDON,0,ACCEPT,-6.000000000000227
F05|2020-08-18T07:15:00.323000+00:00|-1,F05,2020-08-18T07:15:00.323000+00:00,2020-08-18|LONDON,0,ACCEPT,6.000000000000227
F05|2020-08-18T12:30:00.834000+00:00|-1,F05,2020-08-18T12:30:00.834000+00:00,2020-08-18|LONDON,0,ACCEPT,-16.999999999995907
F05|2020-08-18T13:45:00.131000+00:00|-1,F05,2020-08-18T13:45:00.131000+00:00,2020-08-18|LONDON_NY_OVERLAP,0,ACCEPT,-140.99999999999113
F05|2020-08-19T00:00:00.091000+00:00|-1,F05,2020-08-19T00:00:00.091000+00:00,2020-08-19|ASIA,0,ACCEPT,-194.99999999999318
F05|2020-08-19T14:45:00.116000+00:00|1,F05,2020-08-19T14:45:00.116000+00:00,2020-08-19|LONDON_NY_OVERLAP,0,ACCEPT,302.99999999999727
F05|2020-08-19T15:15:00.075000+00:00|1,F05,2020-08-19T15:15:00.075000+00:00,2020-08-19|LONDON_NY_OVERLAP,0,ACCEPT,269.00000000000546
F05|2020-08-19T18:15:00.040000+00:00|1,F05,2020-08-19T18:15:00.040000+00:00,2020-08-19|NEW_YORK,0,ACCEPT,101.0000000000133
F05|2020-08-19T18:45:00.036000+00:00|1,F05,2020-08-19T18:45:00.036000+00:00,2020-08-19|NEW_YORK,0,ACCEPT,115.99999999999966
F05|2020-08-20T01:30:00.422000+00:00|1,F05,2020-08-20T01:30:00.422000+00:00,2020-08-20|ASIA,0,ACCEPT,-150.00000000000568
B02|2020-08-20T07:30:00.184000+00:00|-1,B02,2020-08-20T07:30:00.184000+00:00,2020-08-20|LONDON,0,ACCEPT,-3.9999999999906777
F05|2020-08-20T19:00:02.216000+00:00|-1,F05,2020-08-20T19:00:02.216000+00:00,2020-08-20|NEW_YORK,0,ACCEPT,96.00000000000364
F05|2020-08-21T05:15:02.303000+00:00|-1,F05,2020-08-21T05:15:02.303000+00:00,2020-08-21|ASIA,0,ACCEPT,-67.00000000000728
B02|2020-08-21T07:15:00.011000+00:00|-1,B02,2020-08-21T07:15:00.011000+00:00,2020-08-21|LONDON,0,ACCEPT,-16.999999999995907
F05|2020-08-21T07:15:00.011000+00:00|-1,F05,2020-08-21T07:15:00.011000+00:00,2020-08-21|LONDON,0,ACCEPT,-433.9999999999975
