candidate_id,zscore_bin,trades,avg_net_pips,total_net_pips,profit_factor,win_rate,severe_profit_factor,avg_MFE_pips,avg_MAE_pips,median_hold_bars
F_v2_z72_1p5_mean_target_0p25_max12,1.50-1.75,45,5.194275458890647,233.7423956500791,1.7775664762558558,0.6222222222222222,1.3915351658081754,19.113333333333216,-16.75666666666695,12.0
F_v2_z72_1p5_mean_target_0p25_max12,1.75-2.00,28,3.5035714285716666,98.10000000000666,1.4559609574715635,0.5357142857142857,1.1487064575270192,19.675000000000107,-16.185714285713896,12.0
F_v2_z72_1p5_mean_target_0p25_max12,2.00-2.50,11,4.809090909090413,52.89999999999454,1.5351542741526918,0.5454545454545454,1.2612653618570242,18.17727272727291,-17.268181818181905,12.0
F_v2_z72_1p5_mean_target_0p25_max12,2.50+,6,11.149999999999261,66.89999999999557,2.961876832844466,0.8333333333333334,2.4793388429751,30.99166666666652,-12.316666666667052,12.0
F_v2_z72_1p5_mean_target_0p5_max12,1.50-1.75,45,3.4476087922239858,155.14239565007935,1.516096044827558,0.6222222222222222,1.162522949031804,17.10555555555541,-16.75666666666695,12.0
F_v2_z72_1p5_mean_target_0p5_max12,1.75-2.00,28,3.7250000000001022,104.30000000000287,1.4847780618173512,0.5357142857142857,1.173966184558986,19.092857142857245,-16.185714285713896,12.0
F_v2_z72_1p5_mean_target_0p5_max12,2.00-2.50,11,3.37727272727234,37.14999999999574,1.375821952453162,0.5454545454545454,1.117888029130592,16.85000000000017,-17.268181818181905,12.0
F_v2_z72_1p5_mean_target_0p5_max12,2.50+,6,5.708333333332842,34.24999999999705,2.004398826979396,0.8333333333333334,1.5798898071624594,27.491666666666543,-12.316666666667052,12.0
