trade_id,checkpoint_minute,checkpoint_target_utc,checkpoint_tick_utc,checkpoint_resolved,checkpoint_bid,checkpoint_ask,current_pl_pips,realized_favorable_excursion_pips,realized_adverse_excursion_pips,new_low_formed,ema20_adverse_recross,tick_velocity_last5_per_second,directional_close_location,volatility_expansion_atr,realized_range_pips,tick_count_since_entry,pre_entry_recent_swing_low
2023H1|J_PULLBACK_CONTINUATION|2023-01-08T23:15:00+00:00|-1,15,2023-01-08 23:30:00.066000+00:00,2023-01-08 23:30:00.114000+00:00,True,132.054,132.068,3.1999999999982265,14.699999999999136,-5.60000000000116,False,False,3.3766666666666665,0.5962732919254834,1.7777777777777217,19.999999999998863,2483,131.879
2023H1|J_PULLBACK_CONTINUATION|2023-01-08T23:15:00+00:00|-1,30,2023-01-08 23:45:00.066000+00:00,2023-01-08 23:45:00.394000+00:00,True,131.939,131.951,14.900000000000091,28.299999999998704,-5.60000000000116,True,False,2.81,0.8993710691824406,2.791591591591599,33.19999999999936,5375,131.879
2023H1|J_PULLBACK_CONTINUATION|2023-01-08T23:15:00+00:00|-1,60,2023-01-09 00:15:00.066000+00:00,2023-01-09 00:15:00.437000+00:00,True,131.895,131.909,19.10000000000025,38.49999999999909,-5.60000000000116,True,False,2.6633333333333336,0.12000000000005562,3.016881827209586,43.39999999999975,9915,131.879
2023H1|J_PULLBACK_CONTINUATION|2023-01-08T23:15:00+00:00|-1,90,2023-01-09 00:45:00.066000+00:00,2023-01-09 00:45:01.921000+00:00,True,132.087,132.097,0.2999999999985903,38.49999999999909,-5.60000000000116,True,True,1.9933333333333334,0.9964912280701587,2.583333333333377,43.39999999999975,13757,131.879
2023H1|J_PULLBACK_CONTINUATION|2023-01-08T23:15:00+00:00|-1,120,2023-01-09 01:15:00.066000+00:00,2023-01-09 01:15:00.203000+00:00,True,131.897,131.906,19.39999999999884,38.49999999999909,-5.60000000000116,True,False,2.5033333333333334,0.7939698492462599,2.4699186991869984,43.39999999999975,18504,131.879
2023H1|J_PULLBACK_CONTINUATION|2023-01-09T07:15:00+00:00|-1,15,2023-01-09 07:30:00.037000+00:00,2023-01-09 07:30:00.179000+00:00,True,131.963,131.971,-24.2999999999995,9.300000000001774,-25.499999999999545,False,True,4.336666666666667,0.27645051194544545,2.1486367634124237,34.899999999998954,3077,131.614
2023H1|J_PULLBACK_CONTINUATION|2023-01-09T07:15:00+00:00|-1,30,2023-01-09 07:45:00.037000+00:00,2023-01-09 07:45:00.125000+00:00,True,132.16,132.171,-44.29999999999836,9.300000000001774,-52.09999999999866,False,True,4.953333333333333,0.5867768595040701,3.5316872427983412,61.299999999999955,8157,131.614
2023H1|J_PULLBACK_CONTINUATION|2023-01-09T07:15:00+00:00|-1,60,2023-01-09 08:15:00.037000+00:00,2023-01-09 08:15:00.078000+00:00,True,132.153,132.16,-43.199999999998795,9.300000000001774,-64.69999999999914,False,True,4.536666666666667,0.5688888888888406,3.8958801498127262,74.2999999999995,16561,131.614
2023H1|J_PULLBACK_CONTINUATION|2023-01-09T07:15:00+00:00|-1,90,2023-01-09 08:45:00.037000+00:00,2023-01-09 08:45:00.066000+00:00,True,132.066,132.072,-34.39999999999941,9.300000000001774,-64.69999999999914,False,True,4.863333333333333,0.09826589595373258,3.8842419716206313,74.2999999999995,24714,131.614
2023H1|J_PULLBACK_CONTINUATION|2023-01-09T07:15:00+00:00|-1,120,2023-01-09 09:15:00.037000+00:00,2023-01-09 09:15:00.152000+00:00,True,132.284,132.29,-56.19999999999834,9.300000000001774,-64.69999999999914,False,True,3.776666666666667,0.6974358974358996,3.7770515613653135,74.2999999999995,32081,131.614
