candidate_id,month,trades,net_jpy,gross_profit_jpy,gross_loss_jpy,pf,mdd_jpy,recovery_factor,win_rate,average_trade_jpy,median_trade_jpy,positive_folds,positive_months,minimum_fold_net_jpy
SHORT_ONLY_DIAGNOSTIC,2023-08,15,-1848.0000000000698,646.9999999999629,2495.0000000000327,0.25931863727453086,2400.0000000000623,-0.7700000000000091,0.26666666666666666,-123.20000000000465,-109.00000000000887,0,0,-1848.00000000007
SHORT_ONLY_DIAGNOSTIC,2023-09,10,-1259.999999999991,0.0,1259.999999999991,0.0,1259.999999999991,-1.0,0.0,-125.99999999999909,-83.500000000015,0,0,-1259.999999999991
SHORT_ONLY_DIAGNOSTIC,2023-10,15,942.9999999999552,1686.9999999999834,744.0000000000282,2.2674731182794616,643.0000000000007,1.4665629860030391,0.4666666666666667,62.86666666666368,0.0,1,1,942.9999999999552
SHORT_ONLY_DIAGNOSTIC,2023-11,14,-376.0000000000048,1221.000000000032,1597.0000000000368,0.7645585472761453,872.9999999999905,-0.4306987399771007,0.35714285714285715,-26.8571428571432,-58.50000000000932,0,0,-376.0000000000048
SHORT_ONLY_DIAGNOSTIC,2023-12,11,361.00000000004684,887.0000000000005,525.9999999999536,1.686311787072393,511.9999999999436,0.7050781250001691,0.6363636363636364,32.818181818186076,30.000000000001137,1,1,361.00000000004684
SHORT_ONLY_DIAGNOSTIC,2024-01,13,497.0000000000141,1323.0000000000075,825.9999999999934,1.6016949152542592,521.9999999999914,0.9521072796935294,0.6923076923076923,38.23076923077031,68.9999999999884,1,1,497.0000000000141
SHORT_ONLY_DIAGNOSTIC,2024-02,14,45.000000000015916,891.0000000000196,846.0000000000036,1.0531914893617207,465.0000000000034,0.09677419354842061,0.2857142857142857,3.2142857142868513,-40.49999999999443,1,1,45.000000000015916
SHORT_ONLY_DIAGNOSTIC,2024-03,12,-1820.999999999941,417.0000000000016,2237.9999999999427,0.18632707774799476,1820.999999999941,-1.0,0.25,-151.74999999999508,-91.99999999998454,0,0,-1820.999999999941
SHORT_ONLY_DIAGNOSTIC,2024-04,17,-1412.0000000000914,276.9999999999868,1689.0000000000782,0.1640023682652303,1414.0000000000725,-0.998585572843012,0.29411764705882354,-83.05882352941714,-31.00000000000591,0,0,-1412.0000000000914
SHORT_ONLY_DIAGNOSTIC,2024-05,13,-668.9999999999827,259.9999999999909,928.9999999999736,0.27987082884822206,710.9999999999843,-0.9409282700421906,0.38461538461538464,-51.46153846153713,-67.99999999998363,0,0,-668.9999999999827
SHORT_ONLY_DIAGNOSTIC,2024-06,10,-573.0000000000359,190.99999999997408,764.00000000001,0.2499999999999628,573.0000000000359,-1.0,0.2,-57.30000000000359,-48.500000000004206,0,0,-573.0000000000359
SHORT_ONLY_DIAGNOSTIC,2024-07,9,132.99999999998136,843.9999999999657,710.9999999999843,1.1870604781996965,667.0000000000016,0.19940029985004654,0.5555555555555556,14.777777777775706,92.99999999998931,1,1,132.99999999998136
SHORT_ONLY_DIAGNOSTIC,2024-08,11,1012.0000000000005,2435.0000000000023,1423.0000000000018,1.7111735769501049,652.9999999999916,1.5497702909647986,0.45454545454545453,92.00000000000004,-125.0,1,1,1012.0000000000005
SHORT_ONLY_DIAGNOSTIC,2024-09,12,867.9999999999666,2942.9999999999836,2075.0000000000173,1.4183132530120286,1360.0000000000136,0.638235294117616,0.6666666666666666,72.33333333333054,120.99999999999511,1,1,867.9999999999666
SHORT_ONLY_DIAGNOSTIC,2024-10,14,-2346.0000000000605,382.99999999995293,2729.000000000013,0.14034444851592198,2383.000000000038,-0.9844733529165014,0.2857142857142857,-167.5714285714329,-159.9999999999966,0,0,-2346.0000000000605
SHORT_ONLY_DIAGNOSTIC,2024-11,12,748.0000000000189,1554.9999999999784,806.9999999999595,1.9268897149938742,615.999999999957,1.2142857142858297,0.5,62.333333333334906,27.4999999999892,1,1,748.0000000000189
SHORT_ONLY_DIAGNOSTIC,2024-12,8,-419.00000000001114,711.9999999999891,1131.0000000000002,0.629531388152068,923.0000000000018,-0.4539544962080285,0.25,-52.37500000000139,-143.50000000000307,0,0,-419.00000000001114
R1_H4_SYMMETRIC_TRANSITION_BLOCK,2023-01,8,-1236.0000000000184,687.9999999999882,1924.0000000000066,0.3575883575883502,1477.0000000000323,-0.8368314150304613,0.5,-154.5000000000023,-100.00000000000853,0,0,-1236.0000000000184
R1_H4_SYMMETRIC_TRANSITION_BLOCK,2023-02,10,357.0000000000846,734.0000000000657,376.9999999999811,1.9469496021222876,366.9999999999902,0.9727520435969866,0.7,35.70000000000846,43.00000000000637,1,1,357.0000000000846
R1_H4_SYMMETRIC_TRANSITION_BLOCK,2023-03,15,-2135.9999999999964,2019.0000000000055,4155.000000000001,0.4859205776173297,2778.999999999968,-0.7686218064051892,0.3333333333333333,-142.39999999999975,-219.0000000000225,0,0,-2135.9999999999955
R1_H4_SYMMETRIC_TRANSITION_BLOCK,2023-04,12,-474.9999999999943,1585.000000000008,2060.0000000000023,0.7694174757281583,1355.9999999999945,-0.35029498525073466,0.4166666666666667,-39.58333333333286,-30.9999999999917,0,0,-474.9999999999943
R1_H4_SYMMETRIC_TRANSITION_BLOCK,2023-05,13,-1159.0000000000487,712.0000000000175,1871.0000000000662,0.3805451630144267,1283.9999999999918,-0.9026479750779253,0.38461538461538464,-89.1538461538499,-19.000000000005457,0,0,-1159.0000000000487
R1_H4_SYMMETRIC_TRANSITION_BLOCK,2023-06,15,63.0000000000166,1932.9999999999927,1869.9999999999761,1.0336898395722018,940.9999999999741,0.06695005313498228,0.4,4.200000000001107,-14.999999999986358,1,1,63.0000000000166
R1_H4_SYMMETRIC_TRANSITION_BLOCK,2023-07,10,1074.9999999999886,2115.000000000009,1040.0000000000205,2.0336538461538147,497.0000000000141,2.1629778672031352,0.6,107.49999999999886,120.50000000000693,1,1,1074.9999999999886
R1_H4_SYMMETRIC_TRANSITION_BLOCK,2023-08,12,173.99999999997817,1608.000000000004,1434.000000000026,1.1213389121338737,1014.00000000001,0.17159763313607146,0.4166666666666667,14.499999999998181,-102.50000000000625,1,1,173.99999999997817
R1_H4_SYMMETRIC_TRANSITION_BLOCK,2023-09,7,-100.99999999999909,718.0000000000177,819.0000000000168,0.8766788766788803,472.0000000000084,-0.2139830508474519,0.42857142857142855,-14.4285714285713,-57.999999999992724,0,0,-100.99999999999909
R1_H4_SYMMETRIC_TRANSITION_BLOCK,2023-10,11,297.00000000002547,1050.0000000000114,752.9999999999859,1.3944223107570133,747.9999999999905,0.3970588235294509,0.45454545454545453,27.000000000002316,-49.000000000006594,1,1,297.00000000002547
R1_H4_SYMMETRIC_TRANSITION_BLOCK,2023-11,11,143.00000000005753,1399.0000000000578,1256.0000000000002,1.1138535031847592,872.9999999999905,0.16380297823603562,0.5454545454545454,13.00000000000523,6.000000000000227,1,1,143.00000000005753
R1_H4_SYMMETRIC_TRANSITION_BLOCK,2023-12,12,508.0000000000382,915.9999999999968,407.9999999999586,2.245098039215906,360.9999999999616,1.4072022160667377,0.6666666666666666,42.33333333333652,29.49999999999875,1,1,508.0000000000382
R1_H4_SYMMETRIC_TRANSITION_BLOCK,2024-01,14,-614.9999999999523,641.0000000000196,1255.9999999999718,0.5103503184713646,848.9999999999611,-0.7243816254416731,0.5,-43.92857142856802,12.500000000002842,0,0,-614.9999999999523
R1_H4_SYMMETRIC_TRANSITION_BLOCK,2024-02,12,1525.0000000000625,2484.000000000009,958.9999999999463,2.590198123044993,661.9999999999493,2.3036253776437756,0.4166666666666667,127.08333333333854,-35.49999999999898,1,1,1525.0000000000625
R1_H4_SYMMETRIC_TRANSITION_BLOCK,2024-03,11,280.000000000058,1175.0000000000398,894.9999999999818,1.3128491620112444,668.9999999999827,0.4185351270554039,0.6363636363636364,25.454545454550725,58.9999999999975,1,1,280.000000000058
R1_H4_SYMMETRIC_TRANSITION_BLOCK,2024-04,7,581.0000000000173,666.0000000000252,85.00000000000796,7.835294117646622,85.00000000000796,6.835294117646622,0.7142857142857143,83.00000000000247,36.000000000001364,1,1,581.0000000000173
R1_H4_SYMMETRIC_TRANSITION_BLOCK,2024-05,10,522.0000000000766,932.0000000000448,409.99999999996817,2.273170731707603,300.9999999999877,1.7342192691033154,0.7,52.20000000000766,51.00000000000193,1,1,522.0000000000766
R1_H4_SYMMETRIC_TRANSITION_BLOCK,2024-06,9,468.9999999999941,854.9999999999898,385.9999999999957,2.2150259067357494,180.99999999998317,2.5911602209946833,0.4444444444444444,52.11111111111045,-33.999999999991815,1,1,468.9999999999941
R1_H4_SYMMETRIC_TRANSITION_BLOCK,2024-07,9,-140.00000000001478,573.9999999999839,713.9999999999986,0.8039215686274299,667.0000000000016,-0.2098950524737848,0.4444444444444444,-15.555555555557198,-3.0000000000143245,0,0,-140.00000000001478
R1_H4_SYMMETRIC_TRANSITION_BLOCK,2024-08,9,969.9999999999704,2275.999999999982,1306.0000000000116,1.7427258805512722,1132.000000000005,0.8568904593639277,0.4444444444444444,107.77777777777449,-174.0000000000066,1,1,969.9999999999704
R1_H4_SYMMETRIC_TRANSITION_BLOCK,2024-09,14,2037.9999999999536,3424.9999999999545,1387.0000000000005,2.4693583273251285,1086.999999999989,1.8748850045997922,0.6428571428571429,145.57142857142526,96.50000000000603,1,1,2037.999999999954
R1_H4_SYMMETRIC_TRANSITION_BLOCK,2024-10,11,60.999999999950205,1370.999999999981,1310.0000000000307,1.046564885496144,1219.9999999999989,0.04999999999995923,0.45454545454545453,5.545454545450019,-21.000000000015007,1,1,60.999999999950205
R1_H4_SYMMETRIC_TRANSITION_BLOCK,2024-11,10,1199.0000000000407,2027.0000000000152,827.9999999999745,2.4480676328503352,486.99999999999477,2.462012320328652,0.6,119.90000000000407,48.00000000000182,1,1,1199.0000000000407
R1_H4_SYMMETRIC_TRANSITION_BLOCK,2024-12,11,440.9999999999741,1759.9999999999625,1318.9999999999884,1.3343442001516133,629.9999999999955,0.6999999999999639,0.5454545454545454,40.090909090906734,34.99999999999659,1,1,440.9999999999741
R2_D1_SYMMETRIC_TRANSITION_BLOCK,2023-02,9,737.00000000008,771.0000000000719,33.999999999991815,22.676470588242868,33.999999999991815,21.676470588242868,0.8888888888888888,81.88888888889778,67.00000000000728,1,1,737.00000000008
R2_D1_SYMMETRIC_TRANSITION_BLOCK,2023-03,14,-2277.0000000000446,1127.999999999986,3405.0000000000296,0.3312775330396406,3054.000000000031,-0.7455795677799677,0.42857142857142855,-162.64285714286032,-153.50000000000819,0,0,-2277.0000000000437
R2_D1_SYMMETRIC_TRANSITION_BLOCK,2023-04,10,-430.0000000000068,538.0000000000109,968.0000000000177,0.5557851239669432,632.000000000005,-0.6803797468354484,0.2,-43.00000000000068,-66.0000000000025,0,0,-430.0000000000068
R2_D1_SYMMETRIC_TRANSITION_BLOCK,2023-05,10,-1303.0000000000541,159.9999999999966,1463.0000000000507,0.10936431989062956,1303.0000000000541,-1.0,0.2,-130.3000000000054,-64.00000000000716,0,0,-1303.0000000000541
R2_D1_SYMMETRIC_TRANSITION_BLOCK,2023-06,11,46.00000000002069,1554.000000000002,1507.9999999999814,1.030503978779855,757.000000000005,0.06076618229857383,0.45454545454545453,4.181818181820063,-12.000000000000455,1,1,46.00000000002069
R2_D1_SYMMETRIC_TRANSITION_BLOCK,2023-07,15,-2574.0000000000123,1826.0000000000218,4400.000000000035,0.4150000000000017,3250.000000000028,-0.7919999999999969,0.4666666666666667,-171.60000000000082,-187.00000000001182,0,0,-2574.0000000000123
R2_D1_SYMMETRIC_TRANSITION_BLOCK,2023-08,11,228.999999999985,1194.0000000000168,965.0000000000318,1.2373056994818419,729.0000000000134,0.314128943758547,0.5454545454545454,20.818181818180452,19.000000000005457,1,1,228.999999999985
R2_D1_SYMMETRIC_TRANSITION_BLOCK,2023-09,8,1716.0000000000082,2226.0000000000273,510.0000000000193,4.364705882352829,452.0000000000266,3.796460176990945,0.625,214.50000000000102,185.50000000000466,1,1,1716.0000000000082
R2_D1_SYMMETRIC_TRANSITION_BLOCK,2023-10,8,272.0000000000482,748.0000000000189,475.99999999997067,1.571428571428708,470.9999999999752,0.5774946921445064,0.625,34.000000000006025,28.500000000008185,1,1,272.0000000000482
R2_D1_SYMMETRIC_TRANSITION_BLOCK,2023-11,10,505.0000000000239,1494.0000000000282,989.0000000000043,1.5106167846309622,872.9999999999905,0.5784650630011792,0.6,50.50000000000239,35.49999999999898,1,1,505.0000000000239
R2_D1_SYMMETRIC_TRANSITION_BLOCK,2023-12,11,361.00000000004684,887.0000000000005,525.9999999999536,1.686311787072393,511.9999999999436,0.7050781250001691,0.6363636363636364,32.818181818186076,30.000000000001137,1,1,361.00000000004684
R2_D1_SYMMETRIC_TRANSITION_BLOCK,2024-01,12,-10.999999999938836,717.0000000000414,727.9999999999802,0.9848901098901935,386.99999999997203,-0.02842377260966313,0.5,-0.9166666666615697,24.500000000003297,0,0,-10.999999999938836
R2_D1_SYMMETRIC_TRANSITION_BLOCK,2024-02,11,1292.0000000000584,2132.000000000005,839.9999999999466,2.5380952380954054,750.9999999999479,1.7203728362185726,0.45454545454545453,117.45454545455077,-24.00000000000091,1,1,1292.0000000000584
R2_D1_SYMMETRIC_TRANSITION_BLOCK,2024-03,12,-1406.9999999999538,604.0000000000418,2010.9999999999957,0.30034808552960873,1725.999999999999,-0.8151796060254661,0.5,-117.24999999999615,5.9999999999860165,0,0,-1406.9999999999538
R2_D1_SYMMETRIC_TRANSITION_BLOCK,2024-04,6,636.0000000000241,666.0000000000252,30.000000000001137,22.2,30.000000000001137,21.2,0.8333333333333334,106.00000000000402,43.500000000008754,1,1,636.0000000000241
R2_D1_SYMMETRIC_TRANSITION_BLOCK,2024-05,10,906.0000000000628,1489.0000000000612,582.9999999999984,2.5540308747857035,542.0000000000016,1.6715867158672695,0.8,90.60000000000628,67.99999999999784,1,1,906.0000000000628
R2_D1_SYMMETRIC_TRANSITION_BLOCK,2024-06,8,802.9999999999688,1007.9999999999814,205.0000000000125,4.9170731707313164,112.99999999999955,7.10619469026524,0.625,100.3749999999961,109.49999999999704,1,1,802.9999999999688
R2_D1_SYMMETRIC_TRANSITION_BLOCK,2024-07,10,-182.99999999999272,715.0000000000034,897.9999999999961,0.7962138084632588,667.0000000000016,-0.27436281859069306,0.4,-18.299999999999272,-18.50000000000307,0,0,-182.99999999999272
R2_D1_SYMMETRIC_TRANSITION_BLOCK,2024-08,11,1012.0000000000005,2435.0000000000023,1423.0000000000018,1.7111735769501049,652.9999999999916,1.5497702909647986,0.45454545454545453,92.00000000000004,-125.0,1,1,1012.0000000000005
