timestamp,timeframe,bucket_start_server,information_time,completed_information_time,close,partial_bar_exclusion,missing_history_flag,source,timezone,future_bar_access,fast_value,slow_value,slope,raw_state,previous_raw_state,state,state_start,state_duration_hours,last_state_change
2023-09-27 08:00:00+00:00,H4,2023-09-27 08:00:00+00:00,2023-09-27 09:00:00+00:00,2023-09-27 09:00:00+00:00,149.062,True,False,dukascopy_bi5_raw_native,UTC_information_Rakuten_logical_server_bucket,False,148.98686594417325,148.59405332101218,39.281262316106336,Up,Up,Up,2023-09-22 05:00:00+00:00,124.0,2023-09-22 05:00:00+00:00
2023-09-27 12:00:00+00:00,H4,2023-09-27 12:00:00+00:00,2023-09-27 13:00:00+00:00,2023-09-27 13:00:00+00:00,149.186,True,False,dukascopy_bi5_raw_native,UTC_information_Rakuten_logical_server_bucket,False,149.04376138869517,148.6414090553312,40.23523333639787,Up,Up,Up,2023-09-22 05:00:00+00:00,128.0,2023-09-22 05:00:00+00:00
2023-09-27 16:00:00+00:00,H4,2023-09-27 16:00:00+00:00,2023-09-27 17:00:00+00:00,2023-09-27 17:00:00+00:00,149.617,True,False,dukascopy_bi5_raw_native,UTC_information_Rakuten_logical_server_bucket,False,149.20754384906797,148.7194563309047,48.80875181632689,Up,Up,Up,2023-09-22 05:00:00+00:00,132.0,2023-09-22 05:00:00+00:00
2023-09-27 20:00:00+00:00,H4,2023-09-27 20:00:00+00:00,2023-09-27 21:00:00+00:00,2023-09-27 21:00:00+00:00,149.618,True,False,dukascopy_bi5_raw_native,UTC_information_Rakuten_logical_server_bucket,False,149.32481703504854,148.79133982443233,53.3477210616212,Up,Up,Up,2023-09-22 05:00:00+00:00,136.0,2023-09-22 05:00:00+00:00
2023-09-28 00:00:00+00:00,H4,2023-09-28 00:00:00+00:00,2023-09-28 01:00:00+00:00,2023-09-28 01:00:00+00:00,149.457,True,False,dukascopy_bi5_raw_native,UTC_information_Rakuten_logical_server_bucket,False,149.36258359646325,148.84459263847774,51.799095798551775,Up,Up,Up,2023-09-22 05:00:00+00:00,140.0,2023-09-22 05:00:00+00:00
2023-09-28 04:00:00+00:00,H4,2023-09-28 04:00:00+00:00,2023-09-28 05:00:00+00:00,2023-09-28 05:00:00+00:00,149.331,True,False,dukascopy_bi5_raw_native,UTC_information_Rakuten_logical_server_bucket,False,149.35355971175946,148.88350522739952,47.00544843599346,Up,Up,Up,2023-09-22 05:00:00+00:00,144.0,2023-09-22 05:00:00+00:00
2023-09-28 08:00:00+00:00,H4,2023-09-28 08:00:00+00:00,2023-09-28 09:00:00+00:00,2023-09-28 09:00:00+00:00,149.377,True,False,dukascopy_bi5_raw_native,UTC_information_Rakuten_logical_server_bucket,False,149.36025693697104,148.92298480920758,43.72721277634639,Up,Up,Up,2023-09-22 05:00:00+00:00,148.0,2023-09-22 05:00:00+00:00
2023-09-28 12:00:00+00:00,H4,2023-09-28 12:00:00+00:00,2023-09-28 13:00:00+00:00,2023-09-28 13:00:00+00:00,149.452,True,False,dukascopy_bi5_raw_native,UTC_information_Rakuten_logical_server_bucket,False,149.3864692406936,148.96530602447098,42.116321622262376,Up,Up,Up,2023-09-22 05:00:00+00:00,152.0,2023-09-22 05:00:00+00:00
2023-09-28 16:00:00+00:00,H4,2023-09-28 16:00:00+00:00,2023-09-28 17:00:00+00:00,2023-09-28 17:00:00+00:00,149.285,True,False,dukascopy_bi5_raw_native,UTC_information_Rakuten_logical_server_bucket,False,149.35747802906684,148.9908815425133,36.659648655353294,Up,Up,Up,2023-09-22 05:00:00+00:00,156.0,2023-09-22 05:00:00+00:00
2023-09-28 20:00:00+00:00,H4,2023-09-28 20:00:00+00:00,2023-09-28 21:00:00+00:00,2023-09-28 21:00:00+00:00,149.298,True,False,dukascopy_bi5_raw_native,UTC_information_Rakuten_logical_server_bucket,False,149.3404843064763,149.01545101911225,32.503328736405024,Up,Up,Up,2023-09-22 05:00:00+00:00,160.0,2023-09-22 05:00:00+00:00
2023-09-29 00:00:00+00:00,H4,2023-09-29 00:00:00+00:00,2023-09-29 01:00:00+00:00,2023-09-29 01:00:00+00:00,149.381,True,False,dukascopy_bi5_raw_native,UTC_information_Rakuten_logical_server_bucket,False,149.35206021891165,149.04469493758327,30.736528132837293,Up,Up,Up,2023-09-22 05:00:00+00:00,164.0,2023-09-22 05:00:00+00:00
2023-09-29 04:00:00+00:00,H4,2023-09-29 04:00:00+00:00,2023-09-29 05:00:00+00:00,2023-09-29 05:00:00+00:00,149.365,True,False,dukascopy_bi5_raw_native,UTC_information_Rakuten_logical_server_bucket,False,149.3557572992226,149.0703193425766,28.54379566460068,Up,Up,Up,2023-09-22 05:00:00+00:00,168.0,2023-09-22 05:00:00+00:00
2023-09-29 08:00:00+00:00,H4,2023-09-29 08:00:00+00:00,2023-09-29 09:00:00+00:00,2023-09-29 09:00:00+00:00,149.072,True,False,dukascopy_bi5_raw_native,UTC_information_Rakuten_logical_server_bucket,False,149.274683785159,149.07045379517047,20.42299899885336,Up,Up,Up,2023-09-22 05:00:00+00:00,172.0,2023-09-22 05:00:00+00:00
2023-09-29 12:00:00+00:00,H4,2023-09-29 12:00:00+00:00,2023-09-29 13:00:00+00:00,2023-09-29 13:00:00+00:00,149.19,True,False,dukascopy_bi5_raw_native,UTC_information_Rakuten_logical_server_bucket,False,149.2504884179707,149.08001749155684,17.047092641385575,Up,Up,Up,2023-09-22 05:00:00+00:00,176.0,2023-09-22 05:00:00+00:00
2023-09-29 16:00:00+00:00,H4,2023-09-29 16:00:00+00:00,2023-09-29 17:00:00+00:00,2023-09-29 17:00:00+00:00,149.407,True,False,dukascopy_bi5_raw_native,UTC_information_Rakuten_logical_server_bucket,False,149.29520601283622,149.10617609223232,18.902992060390034,Up,Up,Up,2023-09-22 05:00:00+00:00,180.0,2023-09-22 05:00:00+00:00
2023-09-29 20:00:00+00:00,H4,2023-09-29 20:00:00+00:00,2023-09-29 21:00:00+00:00,2023-09-29 21:00:00+00:00,149.334,True,False,dukascopy_bi5_raw_native,UTC_information_Rakuten_logical_server_bucket,False,149.30629000916872,149.12440200485375,18.188800431497043,Up,Up,Up,2023-09-22 05:00:00+00:00,184.0,2023-09-22 05:00:00+00:00
2023-10-02 00:00:00+00:00,H4,2023-10-02 00:00:00+00:00,2023-10-02 01:00:00+00:00,2023-10-02 01:00:00+00:00,149.678,True,False,dukascopy_bi5_raw_native,UTC_information_Rakuten_logical_server_bucket,False,149.41249286369194,149.16868984446546,24.380301922647618,Up,Up,Up,2023-09-22 05:00:00+00:00,236.0,2023-09-22 05:00:00+00:00
2023-10-02 04:00:00+00:00,H4,2023-10-02 04:00:00+00:00,2023-10-02 05:00:00+00:00,2023-10-02 05:00:00+00:00,149.726,True,False,dukascopy_bi5_raw_native,UTC_information_Rakuten_logical_server_bucket,False,149.50206633120854,149.21327465690823,28.879167430031316,Up,Up,Up,2023-09-22 05:00:00+00:00,240.0,2023-09-22 05:00:00+00:00
2023-10-02 08:00:00+00:00,H4,2023-10-02 08:00:00+00:00,2023-10-02 09:00:00+00:00,2023-10-02 09:00:00+00:00,149.725,True,False,dukascopy_bi5_raw_native,UTC_information_Rakuten_logical_server_bucket,False,149.56576166514895,149.2542126843556,31.154898079336135,Up,Up,Up,2023-09-22 05:00:00+00:00,244.0,2023-09-22 05:00:00+00:00
2023-10-02 12:00:00+00:00,H4,2023-10-02 12:00:00+00:00,2023-10-02 13:00:00+00:00,2023-10-02 13:00:00+00:00,149.804,True,False,dukascopy_bi5_raw_native,UTC_information_Rakuten_logical_server_bucket,False,149.63382976082067,149.29819566960714,33.563409121353516,Up,Up,Up,2023-09-22 05:00:00+00:00,248.0,2023-09-22 05:00:00+00:00
2023-10-02 16:00:00+00:00,H4,2023-10-02 16:00:00+00:00,2023-10-02 17:00:00+00:00,2023-10-02 17:00:00+00:00,149.821,True,False,dukascopy_bi5_raw_native,UTC_information_Rakuten_logical_server_bucket,False,149.68730697201477,149.34002001603858,34.72869559761875,Up,Up,Up,2023-09-22 05:00:00+00:00,252.0,2023-09-22 05:00:00+00:00
2023-10-02 20:00:00+00:00,H4,2023-10-02 20:00:00+00:00,2023-10-02 21:00:00+00:00,2023-10-02 21:00:00+00:00,149.839,True,False,dukascopy_bi5_raw_native,UTC_information_Rakuten_logical_server_bucket,False,149.7306478371534,149.37993841475551,35.070942239789815,Up,Up,Up,2023-09-22 05:00:00+00:00,256.0,2023-09-22 05:00:00+00:00
2023-10-03 00:00:00+00:00,H4,2023-10-03 00:00:00+00:00,2023-10-03 01:00:00+00:00,2023-10-03 01:00:00+00:00,149.877,True,False,dukascopy_bi5_raw_native,UTC_information_Rakuten_logical_server_bucket,False,149.77246274082387,149.4197033415751,35.27593992487823,Up,Up,Up,2023-09-22 05:00:00+00:00,260.0,2023-09-22 05:00:00+00:00
2023-10-03 04:00:00+00:00,H4,2023-10-03 04:00:00+00:00,2023-10-03 05:00:00+00:00,2023-10-03 05:00:00+00:00,149.878,True,False,dukascopy_bi5_raw_native,UTC_information_Rakuten_logical_server_bucket,False,149.8026162434456,149.45636707424907,34.62491691965397,Up,Up,Up,2023-09-22 05:00:00+00:00,264.0,2023-09-22 05:00:00+00:00
2023-10-03 08:00:00+00:00,H4,2023-10-03 08:00:00+00:00,2023-10-03 09:00:00+00:00,2023-10-03 09:00:00+00:00,149.818,True,False,dukascopy_bi5_raw_native,UTC_information_Rakuten_logical_server_bucket,False,149.80701160246116,149.48529770830916,32.17138941519977,Up,Up,Up,2023-09-22 05:00:00+00:00,268.0,2023-09-22 05:00:00+00:00
2023-10-03 12:00:00+00:00,H4,2023-10-03 12:00:00+00:00,2023-10-03 13:00:00+00:00,2023-10-03 13:00:00+00:00,149.919,True,False,dukascopy_bi5_raw_native,UTC_information_Rakuten_logical_server_bucket,False,149.83900828747227,149.51999389164442,31.901439582784974,Up,Up,Up,2023-09-22 05:00:00+00:00,272.0,2023-09-22 05:00:00+00:00
2023-10-03 16:00:00+00:00,H4,2023-10-03 16:00:00+00:00,2023-10-03 17:00:00+00:00,2023-10-03 17:00:00+00:00,149.096,True,False,dukascopy_bi5_raw_native,UTC_information_Rakuten_logical_server_bucket,False,149.62672020533734,149.48607438031289,14.064582502444978,Up,Up,Up,2023-09-22 05:00:00+00:00,276.0,2023-09-22 05:00:00+00:00
2023-10-03 20:00:00+00:00,H4,2023-10-03 20:00:00+00:00,2023-10-03 21:00:00+00:00,2023-10-03 21:00:00+00:00,148.961,True,False,dukascopy_bi5_raw_native,UTC_information_Rakuten_logical_server_bucket,False,149.43651443238383,149.44406842988786,-0.755399750403285,Down,Up,Transition,2023-10-03 21:00:00+00:00,0.0,2023-10-03 21:00:00+00:00
2023-10-04 00:00:00+00:00,H4,2023-10-04 00:00:00+00:00,2023-10-04 01:00:00+00:00,2023-10-04 01:00:00+00:00,149.191,True,False,dukascopy_bi5_raw_native,UTC_information_Rakuten_logical_server_bucket,False,149.36636745170273,149.42382295549686,-5.745550379413089,Down,Down,Down,2023-10-03 21:00:00+00:00,4.0,2023-10-03 21:00:00+00:00
2023-10-04 04:00:00+00:00,H4,2023-10-04 04:00:00+00:00,2023-10-04 05:00:00+00:00,2023-10-04 05:00:00+00:00,149.165,True,False,dukascopy_bi5_raw_native,UTC_information_Rakuten_logical_server_bucket,False,149.30883389407336,149.40311711905713,-9.428322498376929,Down,Down,Down,2023-10-03 21:00:00+00:00,8.0,2023-10-03 21:00:00+00:00
2023-10-04 08:00:00+00:00,H4,2023-10-04 08:00:00+00:00,2023-10-04 09:00:00+00:00,2023-10-04 09:00:00+00:00,148.987,True,False,dukascopy_bi5_raw_native,UTC_information_Rakuten_logical_server_bucket,False,149.21688135290955,149.36982774953256,-15.294639662300824,Down,Down,Down,2023-10-03 21:00:00+00:00,12.0,2023-10-03 21:00:00+00:00
2023-10-04 12:00:00+00:00,H4,2023-10-04 12:00:00+00:00,2023-10-04 13:00:00+00:00,2023-10-04 13:00:00+00:00,148.874,True,False,dukascopy_bi5_raw_native,UTC_information_Rakuten_logical_server_bucket,False,149.11891525207824,149.33016152956995,-21.124627749171054,Down,Down,Down,2023-10-03 21:00:00+00:00,16.0,2023-10-03 21:00:00+00:00
2023-10-04 16:00:00+00:00,H4,2023-10-04 16:00:00+00:00,2023-10-04 17:00:00+00:00,2023-10-04 17:00:00+00:00,148.881,True,False,dukascopy_bi5_raw_native,UTC_information_Rakuten_logical_server_bucket,False,149.05093946577017,149.29422860720436,-24.328914143418956,Down,Down,Down,2023-10-03 21:00:00+00:00,20.0,2023-10-03 21:00:00+00:00
2023-10-04 20:00:00+00:00,H4,2023-10-04 20:00:00+00:00,2023-10-04 21:00:00+00:00,2023-10-04 21:00:00+00:00,149.112,True,False,dukascopy_bi5_raw_native,UTC_information_Rakuten_logical_server_bucket,False,149.06838533269297,149.279650318628,-21.12649859350313,Down,Down,Down,2023-10-03 21:00:00+00:00,24.0,2023-10-03 21:00:00+00:00
2023-10-05 00:00:00+00:00,H4,2023-10-05 00:00:00+00:00,2023-10-05 01:00:00+00:00,2023-10-05 01:00:00+00:00,148.545,True,False,dukascopy_bi5_raw_native,UTC_information_Rakuten_logical_server_bucket,False,148.91884666620925,149.22087829313776,-30.203162692851038,Down,Down,Down,2023-10-03 21:00:00+00:00,28.0,2023-10-03 21:00:00+00:00
2023-10-05 04:00:00+00:00,H4,2023-10-05 04:00:00+00:00,2023-10-05 05:00:00+00:00,2023-10-05 05:00:00+00:00,148.549,True,False,dukascopy_bi5_raw_native,UTC_information_Rakuten_logical_server_bucket,False,148.81317619014948,149.16712802968672,-35.39518395372454,Down,Down,Down,2023-10-03 21:00:00+00:00,32.0,2023-10-03 21:00:00+00:00
2023-10-05 08:00:00+00:00,H4,2023-10-05 08:00:00+00:00,2023-10-05 09:00:00+00:00,2023-10-05 09:00:00+00:00,149.01,True,False,dukascopy_bi5_raw_native,UTC_information_Rakuten_logical_server_bucket,False,148.86941156439246,149.15455778731177,-28.51462229193089,Down,Down,Down,2023-10-03 21:00:00+00:00,36.0,2023-10-03 21:00:00+00:00
2023-10-05 12:00:00+00:00,H4,2023-10-05 12:00:00+00:00,2023-10-05 13:00:00+00:00,2023-10-05 13:00:00+00:00,148.928,True,False,dukascopy_bi5_raw_native,UTC_information_Rakuten_logical_server_bucket,False,148.8861511174232,149.13643316432683,-25.02820469036351,Down,Down,Down,2023-10-03 21:00:00+00:00,40.0,2023-10-03 21:00:00+00:00
2023-10-05 16:00:00+00:00,H4,2023-10-05 16:00:00+00:00,2023-10-05 17:00:00+00:00,2023-10-05 17:00:00+00:00,148.406,True,False,dukascopy_bi5_raw_native,UTC_information_Rakuten_logical_server_bucket,False,148.7489650838737,149.07799851118068,-32.90334273069675,Down,Down,Down,2023-10-03 21:00:00+00:00,44.0,2023-10-03 21:00:00+00:00
2023-10-05 20:00:00+00:00,H4,2023-10-05 20:00:00+00:00,2023-10-05 21:00:00+00:00,2023-10-05 21:00:00+00:00,148.505,True,False,dukascopy_bi5_raw_native,UTC_information_Rakuten_logical_server_bucket,False,148.6792607741955,149.03215863028623,-35.289785609072055,Down,Down,Down,2023-10-03 21:00:00+00:00,48.0,2023-10-03 21:00:00+00:00
2023-10-06 00:00:00+00:00,H4,2023-10-06 00:00:00+00:00,2023-10-06 01:00:00+00:00,2023-10-06 01:00:00+00:00,148.64,True,False,dukascopy_bi5_raw_native,UTC_information_Rakuten_logical_server_bucket,False,148.66804341013966,149.00078593986333,-33.274252972367435,Down,Down,Down,2023-10-03 21:00:00+00:00,52.0,2023-10-03 21:00:00+00:00
2023-10-06 04:00:00+00:00,H4,2023-10-06 04:00:00+00:00,2023-10-06 05:00:00+00:00,2023-10-06 05:00:00+00:00,148.754,True,False,dukascopy_bi5_raw_native,UTC_information_Rakuten_logical_server_bucket,False,148.69260243581402,148.98104306467425,-28.844062886022925,Down,Down,Down,2023-10-03 21:00:00+00:00,56.0,2023-10-03 21:00:00+00:00
2023-10-06 08:00:00+00:00,H4,2023-10-06 08:00:00+00:00,2023-10-06 09:00:00+00:00,2023-10-06 09:00:00+00:00,148.908,True,False,dukascopy_bi5_raw_native,UTC_information_Rakuten_logical_server_bucket,False,148.75414459701,148.97519961950033,-22.105502249033293,Down,Down,Down,2023-10-03 21:00:00+00:00,60.0,2023-10-03 21:00:00+00:00
2023-10-06 12:00:00+00:00,H4,2023-10-06 12:00:00+00:00,2023-10-06 13:00:00+00:00,2023-10-06 13:00:00+00:00,149.416,True,False,dukascopy_bi5_raw_native,UTC_information_Rakuten_logical_server_bucket,False,148.94324614072144,149.0104636499403,-6.7217509218863825,Down,Down,Down,2023-10-03 21:00:00+00:00,64.0,2023-10-03 21:00:00+00:00
2023-10-06 16:00:00+00:00,H4,2023-10-06 16:00:00+00:00,2023-10-06 17:00:00+00:00,2023-10-06 17:00:00+00:00,149.291,True,False,dukascopy_bi5_raw_native,UTC_information_Rakuten_logical_server_bucket,False,149.04260438622958,149.03290655794507,0.9697828284515708,Up,Down,Transition,2023-10-06 17:00:00+00:00,0.0,2023-10-06 17:00:00+00:00
2023-10-06 20:00:00+00:00,H4,2023-10-06 20:00:00+00:00,2023-10-06 21:00:00+00:00,2023-10-06 21:00:00+00:00,149.268,True,False,dukascopy_bi5_raw_native,UTC_information_Rakuten_logical_server_bucket,False,149.10700313302112,149.05171403330948,5.528909971164353,Up,Up,Up,2023-10-06 17:00:00+00:00,4.0,2023-10-06 17:00:00+00:00
2023-10-09 00:00:00+00:00,H4,2023-10-09 00:00:00+00:00,2023-10-09 01:00:00+00:00,2023-10-09 01:00:00+00:00,149.101,True,False,dukascopy_bi5_raw_native,UTC_information_Rakuten_logical_server_bucket,False,149.10528795215794,149.05565691064473,4.963104151320863,Up,Up,Up,2023-10-06 17:00:00+00:00,56.0,2023-10-06 17:00:00+00:00
2023-10-09 04:00:00+00:00,H4,2023-10-09 04:00:00+00:00,2023-10-09 05:00:00+00:00,2023-10-09 05:00:00+00:00,149.197,True,False,dukascopy_bi5_raw_native,UTC_information_Rakuten_logical_server_bucket,False,149.13149139439852,149.06696435779315,6.45270366053694,Up,Up,Up,2023-10-06 17:00:00+00:00,60.0,2023-10-06 17:00:00+00:00
2023-10-09 08:00:00+00:00,H4,2023-10-09 08:00:00+00:00,2023-10-09 09:00:00+00:00,2023-10-09 09:00:00+00:00,149.139,True,False,dukascopy_bi5_raw_native,UTC_information_Rakuten_logical_server_bucket,False,149.13363671028466,149.0727272091697,6.0909501114963405,Up,Up,Up,2023-10-06 17:00:00+00:00,64.0,2023-10-06 17:00:00+00:00
2023-10-09 12:00:00+00:00,H4,2023-10-09 12:00:00+00:00,2023-10-09 13:00:00+00:00,2023-10-09 13:00:00+00:00,149.064,True,False,dukascopy_bi5_raw_native,UTC_information_Rakuten_logical_server_bucket,False,149.11374050734617,149.07202903243612,4.17114749100449,Up,Up,Up,2023-10-06 17:00:00+00:00,68.0,2023-10-06 17:00:00+00:00
2023-10-09 16:00:00+00:00,H4,2023-10-09 16:00:00+00:00,2023-10-09 17:00:00+00:00,2023-10-09 17:00:00+00:00,148.721,True,False,dukascopy_bi5_raw_native,UTC_information_Rakuten_logical_server_bucket,False,149.0015289338187,149.04394670984124,-4.241777602254615,Down,Up,Transition,2023-10-09 17:00:00+00:00,0.0,2023-10-09 17:00:00+00:00
2023-10-09 20:00:00+00:00,H4,2023-10-09 20:00:00+00:00,2023-10-09 21:00:00+00:00,2023-10-09 21:00:00+00:00,148.492,True,False,dukascopy_bi5_raw_native,UTC_information_Rakuten_logical_server_bucket,False,148.85594923844192,148.99979097305393,-14.384173461201044,Down,Down,Down,2023-10-09 17:00:00+00:00,4.0,2023-10-09 17:00:00+00:00
2023-10-10 00:00:00+00:00,H4,2023-10-10 00:00:00+00:00,2023-10-10 01:00:00+00:00,2023-10-10 01:00:00+00:00,148.518,True,False,dukascopy_bi5_raw_native,UTC_information_Rakuten_logical_server_bucket,False,148.7593923131728,148.96124769520964,-20.18553820368254,Down,Down,Down,2023-10-09 17:00:00+00:00,8.0,2023-10-09 17:00:00+00:00
2023-10-10 04:00:00+00:00,H4,2023-10-10 04:00:00+00:00,2023-10-10 05:00:00+00:00,2023-10-10 05:00:00+00:00,148.739,True,False,dukascopy_bi5_raw_native,UTC_information_Rakuten_logical_server_bucket,False,148.7535659379806,148.94346787959287,-18.99019416122769,Down,Down,Down,2023-10-09 17:00:00+00:00,12.0,2023-10-09 17:00:00+00:00
2023-10-10 08:00:00+00:00,H4,2023-10-10 08:00:00+00:00,2023-10-10 09:00:00+00:00,2023-10-10 09:00:00+00:00,148.829,True,False,dukascopy_bi5_raw_native,UTC_information_Rakuten_logical_server_bucket,False,148.775118527129,148.93431044922545,-15.919192209645416,Down,Down,Down,2023-10-09 17:00:00+00:00,16.0,2023-10-09 17:00:00+00:00
2023-10-10 12:00:00+00:00,H4,2023-10-10 12:00:00+00:00,2023-10-10 13:00:00+00:00,2023-10-10 13:00:00+00:00,148.927,True,False,dukascopy_bi5_raw_native,UTC_information_Rakuten_logical_server_bucket,False,148.81851323366357,148.93372561328744,-11.521237962386977,Down,Down,Down,2023-10-09 17:00:00+00:00,20.0,2023-10-09 17:00:00+00:00
2023-10-10 16:00:00+00:00,H4,2023-10-10 16:00:00+00:00,2023-10-10 17:00:00+00:00,2023-10-10 17:00:00+00:00,148.553,True,False,dukascopy_bi5_raw_native,UTC_information_Rakuten_logical_server_bucket,False,148.7426523097597,148.90326756422445,-16.061525446474434,Down,Down,Down,2023-10-09 17:00:00+00:00,24.0,2023-10-09 17:00:00+00:00
2023-10-10 20:00:00+00:00,H4,2023-10-10 20:00:00+00:00,2023-10-10 21:00:00+00:00,2023-10-10 21:00:00+00:00,148.7,True,False,dukascopy_bi5_raw_native,UTC_information_Rakuten_logical_server_bucket,False,148.73046593554264,148.8870061590865,-15.654022354385688,Down,Down,Down,2023-10-09 17:00:00+00:00,28.0,2023-10-09 17:00:00+00:00
2023-10-11 00:00:00+00:00,H4,2023-10-11 00:00:00+00:00,2023-10-11 01:00:00+00:00,2023-10-11 01:00:00+00:00,148.572,True,False,dukascopy_bi5_raw_native,UTC_information_Rakuten_logical_server_bucket,False,148.68518995395902,148.8618056663596,-17.661571240057583,Down,Down,Down,2023-10-09 17:00:00+00:00,32.0,2023-10-09 17:00:00+00:00
2023-10-11 04:00:00+00:00,H4,2023-10-11 04:00:00+00:00,2023-10-11 05:00:00+00:00,2023-10-11 05:00:00+00:00,148.872,True,False,dukascopy_bi5_raw_native,UTC_information_Rakuten_logical_server_bucket,False,148.73856425282787,148.86262121305086,-12.405696022298685,Down,Down,Down,2023-10-09 17:00:00+00:00,36.0,2023-10-09 17:00:00+00:00
2023-10-11 08:00:00+00:00,H4,2023-10-11 08:00:00+00:00,2023-10-11 09:00:00+00:00,2023-10-11 09:00:00+00:00,148.664,True,False,dukascopy_bi5_raw_native,UTC_information_Rakuten_logical_server_bucket,False,148.71726018059132,148.8467315160068,-12.947133541547373,Down,Down,Down,2023-10-09 17:00:00+00:00,40.0,2023-10-09 17:00:00+00:00
2023-10-11 12:00:00+00:00,H4,2023-10-11 12:00:00+00:00,2023-10-11 13:00:00+00:00,2023-10-11 13:00:00+00:00,148.877,True,False,dukascopy_bi5_raw_native,UTC_information_Rakuten_logical_server_bucket,False,148.7629001289938,148.84915299472624,-8.62528657324333,Down,Down,Down,2023-10-09 17:00:00+00:00,44.0,2023-10-09 17:00:00+00:00
2023-10-11 16:00:00+00:00,H4,2023-10-11 16:00:00+00:00,2023-10-11 17:00:00+00:00,2023-10-11 17:00:00+00:00,149.149,True,False,dukascopy_bi5_raw_native,UTC_information_Rakuten_logical_server_bucket,False,148.87321437785272,148.87314075514814,0.007362270457633713,Up,Down,Transition,2023-10-11 17:00:00+00:00,0.0,2023-10-11 17:00:00+00:00
2023-10-11 20:00:00+00:00,H4,2023-10-11 20:00:00+00:00,2023-10-11 21:00:00+00:00,2023-10-11 21:00:00+00:00,149.152,True,False,dukascopy_bi5_raw_native,UTC_information_Rakuten_logical_server_bucket,False,148.95286741275194,148.8954494947363,5.741791801563068,Up,Up,Up,2023-10-11 17:00:00+00:00,4.0,2023-10-11 17:00:00+00:00
2023-10-12 00:00:00+00:00,H4,2023-10-12 00:00:00+00:00,2023-10-12 01:00:00+00:00,2023-10-12 01:00:00+00:00,149.135,True,False,dukascopy_bi5_raw_native,UTC_information_Rakuten_logical_server_bucket,False,149.0049052948228,148.91461353515743,9.02917596653765,Up,Up,Up,2023-10-11 17:00:00+00:00,8.0,2023-10-11 17:00:00+00:00
2023-10-12 04:00:00+00:00,H4,2023-10-12 04:00:00+00:00,2023-10-12 05:00:00+00:00,2023-10-12 05:00:00+00:00,149.127,True,False,dukascopy_bi5_raw_native,UTC_information_Rakuten_logical_server_bucket,False,149.039789496302,148.93160445234483,10.81850439571781,Up,Up,Up,2023-10-11 17:00:00+00:00,12.0,2023-10-11 17:00:00+00:00
2023-10-12 08:00:00+00:00,H4,2023-10-12 08:00:00+00:00,2023-10-12 09:00:00+00:00,2023-10-12 09:00:00+00:00,149.081,True,False,dukascopy_bi5_raw_native,UTC_information_Rakuten_logical_server_bucket,False,149.05156392593,148.94355609615724,10.800782977275958,Up,Up,Up,2023-10-11 17:00:00+00:00,16.0,2023-10-11 17:00:00+00:00
2023-10-12 12:00:00+00:00,H4,2023-10-12 12:00:00+00:00,2023-10-12 13:00:00+00:00,2023-10-12 13:00:00+00:00,149.444,True,False,dukascopy_bi5_raw_native,UTC_information_Rakuten_logical_server_bucket,False,149.1636885185214,148.98359160846468,18.00969100567329,Up,Up,Up,2023-10-11 17:00:00+00:00,20.0,2023-10-11 17:00:00+00:00
2023-10-12 16:00:00+00:00,H4,2023-10-12 16:00:00+00:00,2023-10-12 17:00:00+00:00,2023-10-12 17:00:00+00:00,149.736,True,False,dukascopy_bi5_raw_native,UTC_information_Rakuten_logical_server_bucket,False,149.32720608465814,149.0437842797875,28.342180487064184,Up,Up,Up,2023-10-11 17:00:00+00:00,24.0,2023-10-11 17:00:00+00:00
2023-10-12 20:00:00+00:00,H4,2023-10-12 20:00:00+00:00,2023-10-12 21:00:00+00:00,2023-10-12 21:00:00+00:00,149.797,True,False,dukascopy_bi5_raw_native,UTC_information_Rakuten_logical_server_bucket,False,149.46143291761297,149.1040415374045,35.739138020846895,Up,Up,Up,2023-10-11 17:00:00+00:00,28.0,2023-10-11 17:00:00+00:00
2023-10-13 00:00:00+00:00,H4,2023-10-13 00:00:00+00:00,2023-10-13 01:00:00+00:00,2023-10-13 01:00:00+00:00,149.751,True,False,dukascopy_bi5_raw_native,UTC_information_Rakuten_logical_server_bucket,False,149.54416636972354,149.15579821441213,38.836815531141156,Up,Up,Up,2023-10-11 17:00:00+00:00,32.0,2023-10-11 17:00:00+00:00
2023-10-13 04:00:00+00:00,H4,2023-10-13 04:00:00+00:00,2023-10-13 05:00:00+00:00,2023-10-13 05:00:00+00:00,149.646,True,False,dukascopy_bi5_raw_native,UTC_information_Rakuten_logical_server_bucket,False,149.57326169265966,149.19501435725917,37.82473354004878,Up,Up,Up,2023-10-11 17:00:00+00:00,36.0,2023-10-11 17:00:00+00:00
2023-10-13 08:00:00+00:00,H4,2023-10-13 08:00:00+00:00,2023-10-13 09:00:00+00:00,2023-10-13 09:00:00+00:00,149.701,True,False,dukascopy_bi5_raw_native,UTC_information_Rakuten_logical_server_bucket,False,149.60975835189976,149.23549320867843,37.42651432213222,Up,Up,Up,2023-10-11 17:00:00+00:00,40.0,2023-10-11 17:00:00+00:00
