label,oracle,trades,net_pips,pf,win_rate,median_pips
ORACLE_DIAGNOSTIC_NOT_IMPLEMENTABLE_CANDIDATE,pnl_30m_pips,47,-27.499999999997726,0.9221624681573789,0.5319148936170213,0.7999999999981355
ORACLE_DIAGNOSTIC_NOT_IMPLEMENTABLE_CANDIDATE,pnl_60m_pips,47,-128.09999999999775,0.7394752898108634,0.48936170212765956,-2.0999999999986585
ORACLE_DIAGNOSTIC_NOT_IMPLEMENTABLE_CANDIDATE,pnl_90m_pips,47,-200.5000000000024,0.6503923278116759,0.425531914893617,-2.899999999999636
ORACLE_DIAGNOSTIC_NOT_IMPLEMENTABLE_CANDIDATE,pnl_120m_pips,47,-128.7000000000063,0.7964251819044517,0.40425531914893614,-5.100000000001614
ORACLE_DIAGNOSTIC_NOT_IMPLEMENTABLE_CANDIDATE,pnl_180m_pips,47,-421.10000000000696,0.49701385570950385,0.425531914893617,-7.00000000000216
ORACLE_DIAGNOSTIC_NOT_IMPLEMENTABLE_CANDIDATE,pnl_240m_pips,0,0.0,,,
ORACLE_DIAGNOSTIC_NOT_IMPLEMENTABLE_CANDIDATE,oracle_mfe_exit_pips,47,1040.7000000000153,,1.0,14.699999999999136
ORACLE_DIAGNOSTIC_NOT_IMPLEMENTABLE_CANDIDATE,oracle_first_profit_exit_pips,47,16.500000000002046,,1.0,0.20000000000095497
ORACLE_DIAGNOSTIC_NOT_IMPLEMENTABLE_CANDIDATE,oracle_giveback_50pct_exit_pips,44,429.699999999994,,0.9772727272727273,6.650000000000489
