portfolio_id,period,trades,net_jpy,gross_profit_jpy,gross_loss_jpy,profit_factor,win_rate,average_trade_jpy,median_trade_jpy,realized_drawdown_jpy,minimum_realized_equity_jpy,maximum_consecutive_losses,longest_realized_underwater_hours,top_1_winner_removal_net_jpy,top_3_winner_removal_net_jpy,top_5_winner_removal_net_jpy,modified_trades
P0_B02_BASELINE_F05_BASELINE,2020Q1,222,19316.00000000004,46909.00000000005,-27593.000000000004,1.7000326169680733,0.5225225225225225,87.00900900900919,18.000000000000682,6001.000000000015,97430.00000000001,7,796.5000402777778,17269.000000000044,14338.000000000045,11646.000000000051,0
P0_B02_BASELINE_F05_BASELINE,2020Q2,218,1267.9999999998026,22666.99999999992,-21399.000000000116,1.0592551053787465,0.48623853211009177,5.816513761466984,-11.000000000002785,5642.000000000015,94357.99999999999,10,1499.7499244444446,299.9999999997991,-1500.0000000001983,-3104.0000000001837,0
P0_B02_BASELINE_F05_BASELINE,2020Q3,262,-124.99999999984266,23303.000000000087,-23427.999999999927,0.9946645040122998,0.48091603053435117,-0.4770992366406208,-5.49999999999784,6621.999999999971,98657.00000000004,6,814.2493805555556,-1132.999999999838,-2347.9999999998417,-3338.9999999998413,0
P0_B02_BASELINE_F05_BASELINE,2020Q4,228,607.0000000000409,21448.999999999978,-20841.99999999994,1.0291238844640649,0.41228070175438597,2.6622807017545655,-25.99999999999625,7577.999999999884,99469.99999999999,14,1319.0000444444445,-1191.9999999999513,-4512.99999999995,-6145.999999999945,0
P0_B02_BASELINE_F05_BASELINE,2021Q1,238,3060.9999999999927,22553.000000000007,-19492.000000000022,1.1570387851426216,0.5336134453781513,12.861344537815096,12.999999999998124,4653.0,99017.00000000001,12,549.5000516666666,2370.0000000000045,1306.0000000000116,281.0000000000059,0
P0_B02_BASELINE_F05_BASELINE,2021Q2,212,-5748.999999999967,16691.999999999935,-22440.9999999999,0.7438171204491781,0.42452830188679247,-27.11792452830173,-26.499999999998636,6574.000000000087,93425.99999999991,10,2164.2587072222223,-6332.999999999971,-7460.999999999971,-8491.999999999976,0
P0_B02_BASELINE_F05_BASELINE,2021Q3,287,3007.000000000276,27134.00000000016,-24126.999999999884,1.1246321548472786,0.5470383275261324,10.477351916377268,30.000000000001137,6964.000000000015,99751.00000000026,8,1034.2500519444445,2312.0000000002688,1023.0000000002674,-190.99999999974534,0
P0_B02_BASELINE_F05_BASELINE,2021Q4,226,880.0000000001659,24503.000000000015,-23622.99999999985,1.0372518308428298,0.49557522123893805,3.893805309735247,-0.5000000000023874,6977.999999999942,98892.00000000012,7,787.7548441666667,-302.99999999984095,-2039.99999999985,-3563.9999999998504,0
P0_B02_BASELINE_F05_BASELINE,2022Q1,231,9909.000000000005,30767.999999999996,-20858.999999999993,1.475046742413347,0.5108225108225108,42.89610389610392,9.000000000000341,4129.999999999971,96566.00000000007,13,708.749045,7984.999999999999,6513.9999999999945,5268.999999999991,0
P0_B02_BASELINE_F05_BASELINE,2022Q2,212,21787.000000000175,53800.00000000002,-32012.99999999985,1.680567269546755,0.5566037735849056,102.76886792452913,90.99999999999397,6290.000000000015,98723.0,9,531.9999025,19860.000000000182,17031.000000000146,14283.000000000127,0
