portfolio_id,period,trades,net_jpy,gross_profit_jpy,gross_loss_jpy,profit_factor,win_rate,average_trade_jpy,median_trade_jpy,realized_drawdown_jpy,minimum_realized_equity_jpy,maximum_consecutive_losses,longest_realized_underwater_hours,top_1_winner_removal_net_jpy,top_3_winner_removal_net_jpy,top_5_winner_removal_net_jpy,modified_trades
P0_B02_BASELINE_F05_BASELINE,2021-11,71,1943.000000000069,11865.000000000024,-9921.999999999953,1.1958274541423182,0.4647887323943662,27.366197183099562,-31.00000000000591,3801.0,96199.0,7,369.74972972222224,760.0000000000621,-976.999999999947,-2500.9999999999472,0
P0_B02_BASELINE_F05_BASELINE,2021-12,70,-3755.9999999999577,3485.9999999999905,-7241.999999999947,0.4813587406793725,0.38571428571428573,-53.657142857142254,-49.99999999999716,4948.999999999971,95051.00000000003,7,696.5048269444444,-4106.999999999956,-4729.999999999947,-5282.9999999999445,0
P0_B02_BASELINE_F05_BASELINE,2022-01,80,-646.9999999999775,8050.999999999987,-8697.999999999965,0.9256150839273418,0.4125,-8.087499999999718,-34.50000000000131,4129.999999999971,96566.00000000007,13,631.7500530555556,-1227.9999999999804,-2346.99999999998,-3253.000000000001,0
P0_B02_BASELINE_F05_BASELINE,2022-02,60,1020.9999999999726,5044.000000000012,-4023.0000000000387,1.253790703455124,0.5166666666666667,17.01666666666621,15.500000000002956,1956.0000000000437,100000.0,6,342.4991783333333,279.99999999997294,-637.0000000000285,-1159.000000000034,0
P0_B02_BASELINE_F05_BASELINE,2022-03,91,9535.00000000001,17672.999999999996,-8137.999999999992,2.171663799459328,0.5934065934065934,104.78021978021988,87.0000000000033,3018.9999999999854,99471.00000000001,7,208.25267055555554,7611.000000000003,6240.999999999998,5056.999999999986,0
P0_B02_BASELINE_F05_BASELINE,2022-04,72,10215.000000000031,17445.99999999998,-7230.999999999953,2.4126676808187106,0.5833333333333334,141.87500000000043,84.49999999999136,2614.0,98723.0,8,199.74997972222224,8288.000000000038,6042.0000000000155,4284.0000000000055,0
P0_B02_BASELINE_F05_BASELINE,2022-05,59,-1243.9999999998856,10634.000000000015,-11877.999999999902,0.8952685637312765,0.423728813559322,-21.084745762709925,-104.99999999998977,4038.9999999999563,97720.00000000001,5,310.49998027777775,-2426.999999999907,-4160.999999999915,-5651.999999999901,0
P0_B02_BASELINE_F05_BASELINE,2022-06,81,12816.00000000003,25720.000000000025,-12903.999999999998,1.9931804091754517,0.6296296296296297,158.22222222222257,154.99999999997272,6290.000000000015,100000.0,9,531.9999025,11390.000000000013,8602.999999999978,6206.999999999991,0
P0_B02_BASELINE_F05_BASELINE,2022-07,69,-1438.0000000000448,13062.999999999904,-14500.999999999947,0.9008344252120509,0.4782608695652174,-20.840579710145576,-49.000000000006594,5065.000000000073,96469.99999999999,7,358.5000088888889,-2589.000000000027,-4509.000000000015,-6243.000000000024,0
P0_B02_BASELINE_F05_BASELINE,2022-08,75,-371.99999999992883,16778.00000000014,-17150.000000000062,0.9783090379008792,0.44,-4.959999999999051,-80.99999999998886,5165.999999999971,99396.00000000013,7,503.99998416666665,-2291.9999999999445,-5450.999999999965,-7160.999999999973,0
P0_B02_BASELINE_F05_BASELINE,2022-09,80,-12408.999999999989,17879.00000000002,-30288.000000000007,0.5902997886951933,0.4125,-155.11249999999987,-109.99999999999943,22058.999999999985,87591.00000000003,10,552.7500047222222,-13910.99999999997,-16828.999999999978,-19399.999999999975,0
P0_B02_BASELINE_F05_BASELINE,2022-10,87,-5546.000000000192,18647.999999999854,-24194.000000000044,0.770769612300563,0.5977011494252874,-63.747126436783816,52.99999999999727,16958.000000000015,91593.99999999984,7,247.25013611111112,-6810.000000000202,-9285.000000000226,-11602.000000000204,0
P0_B02_BASELINE_F05_BASELINE,2022-11,79,-8636.999999999945,24187.00000000004,-32823.999999999985,0.7368693638800893,0.4050632911392405,-109.32911392404995,-86.99999999998909,10744.999999999942,89255.00000000006,15,707.7500222222222,-11467.999999999964,-15716.999999999958,-18352.999999999953,0
P0_B02_BASELINE_F05_BASELINE,2022-12,73,-4034.0000000000773,20694.999999999935,-24729.000000000015,0.8368716891099487,0.4657534246575342,-55.2602739726038,-34.99999999999659,10118.000000000116,92070.99999999991,12,676.750026388889,-5912.000000000092,-9220.000000000084,-11873.000000000076,0
P1_B02_BASELINE_F05_C2,2020-01,71,-1577.999999999989,4918.000000000049,-6496.000000000037,0.7570812807881806,0.4507042253521127,-22.225352112675903,-12.000000000000455,2569.9999999999854,97430.00000000001,5,752.5000691666667,-2280.999999999992,-3072.9999999999936,-3715.0000000000036,0
P1_B02_BASELINE_F05_C2,2020-02,77,15218.000000000033,19078.00000000003,-3859.999999999999,4.942487046632133,0.5974025974025974,197.63636363636405,75.00000000000284,1027.999999999971,99837.00000000001,4,351.2500058333333,13855.000000000033,11488.00000000003,9430.000000000036,0
P1_B02_BASELINE_F05_C2,2020-03,74,4018.0000000000014,19782.99999999995,-15764.999999999945,1.2548683793212825,0.4189189189189189,54.29729729729731,-16.49999999999352,5981.000000000029,99307.0,7,374.76663194444444,1971.0000000000043,-959.9999999999932,-3448.999999999983,12
P1_B02_BASELINE_F05_C2,2020-04,63,-4886.000000000009,4092.0000000000273,-8978.000000000036,0.45578079750501344,0.3968253968253968,-77.5555555555557,-60.000000000002274,4919.000000000015,95080.99999999999,9,715.000263888889,-5341.000000000007,-6046.00000000002,-6600.000000000007,0
P1_B02_BASELINE_F05_C2,2020-05,80,688.9999999998935,6344.999999999942,-5656.000000000048,1.1218175388967269,0.475,8.612499999998668,-7.500000000000284,1998.0000000000873,99244.0,10,407.7500211111111,165.99999999989734,-684.000000000097,-1481.0000000000937,0
P1_B02_BASELINE_F05_C2,2020-06,75,5464.999999999921,12229.999999999947,-6765.000000000029,1.807834441980768,0.5733333333333334,72.86666666666561,67.99999999999784,2979.000000000029,99840.0,8,456.75027472222223,4496.999999999917,2696.99999999992,1092.9999999999345,0
P1_B02_BASELINE_F05_C2,2020-07,102,2474.0000000000323,10206.99999999998,-7732.999999999947,1.3199275830854842,0.4803921568627451,24.25490196078463,-4.0000000000048885,1342.9999999999563,98657.00000000004,4,295.5003861111111,1466.0000000000368,418.000000000035,-222.9999999999559,0
P1_B02_BASELINE_F05_C2,2020-08,94,2318.0000000001264,10185.000000000075,-7866.999999999948,1.2946485318418892,0.574468085106383,24.65957446808645,60.499999999997556,2220.0,99048.00000000007,6,345.25208861111116,1684.000000000126,756.0000000001287,-18.999999999877218,0
P1_B02_BASELINE_F05_C2,2020-09,66,-4917.000000000002,2911.00000000003,-7828.000000000032,0.3718702095043457,0.3484848484848485,-74.50000000000003,-55.999999999997385,4917.000000000015,95082.99999999999,6,696.7499788888889,-5287.000000000006,-5898.000000000025,-6335.000000000022,0
P1_B02_BASELINE_F05_C2,2020-10,79,1246.9999999999714,6505.999999999972,-5259.000000000001,1.2371173226849155,0.5063291139240507,15.784810126581915,9.000000000000341,2107.9999999999563,99469.99999999999,7,193.2586088888889,502.9999999999716,-746.000000000038,-1626.0000000000332,0
P1_B02_BASELINE_F05_C2,2020-11,66,3671.000000000006,10226.999999999989,-6555.999999999984,1.5599450884685806,0.4393939393939394,55.62121212121221,-21.999999999998465,3625.9999999999563,99297.0,8,501.25019583333335,1872.0000000000136,-1448.999999999985,-3047.9999999999886,0
P1_B02_BASELINE_F05_C2,2020-12,83,-4310.999999999935,4716.000000000024,-9026.999999999958,0.5224327018943221,0.30120481927710846,-51.9397590361438,-73.99999999999807,6090.999999999985,95689.00000000007,14,670.0000377777777,-4997.999999999947,-6011.999999999957,-6718.999999999951,0
P1_B02_BASELINE_F05_C2,2021-01,69,1150.000000000006,5644.999999999996,-4494.99999999999,1.2558398220244735,0.463768115942029,16.666666666666753,-16.999999999995907,1315.0,99017.00000000001,8,348.49786916666665,632.0000000000052,-301.0000000000016,-937.0000000000114,0
P1_B02_BASELINE_F05_C2,2021-02,88,423.9999999999783,8334.99999999998,-7911.000000000002,1.0535962583744125,0.5795454545454546,4.818181818181571,32.00000000000358,3256.0,98464.00000000001,7,458.25007111111114,-30.000000000015234,-814.0000000000213,-1517.000000000024,0
P1_B02_BASELINE_F05_C2,2021-03,81,1487.0000000000089,8573.000000000036,-7086.000000000027,1.2098504092576916,0.5432098765432098,18.358024691358136,33.00000000000125,4653.0,99153.99999999997,12,530.4994452777778,796.0000000000206,-263.9999999999675,-1148.9999999999584,0
P1_B02_BASELINE_F05_C2,2021-04,71,-843.0000000000318,6157.9999999999445,-7000.999999999976,0.8795886301956813,0.49295774647887325,-11.873239436620167,-4.0000000000048885,2358.0000000000146,97641.99999999999,10,745.0006172222222,-1310.0000000000305,-1916.000000000025,-2487.000000000009,0
P1_B02_BASELINE_F05_C2,2021-05,70,-4265.999999999921,4904.999999999973,-9170.999999999894,0.5348380765456362,0.3142857142857143,-60.94285714285601,-63.00000000000239,5833.000000000015,94538.99999999999,10,684.2502177777777,-4843.999999999924,-5911.999999999922,-6845.999999999919,0
P1_B02_BASELINE_F05_C2,2021-06,71,-640.0000000000148,5629.000000000018,-6269.000000000034,0.897910352528312,0.4647887323943662,-9.014084507042462,-7.999999999995566,3030.0000000000437,98534.99999999996,8,557.0064975,-1224.000000000018,-2149.0000000000155,-2822.0000000000173,0
P1_B02_BASELINE_F05_C2,2021-07,82,4272.000000000118,9147.000000000078,-4874.999999999956,1.876307692307725,0.5487804878048781,52.097560975611195,30.500000000003524,1092.999999999971,100000.0,7,261.4979575,3577.000000000111,2533.0000000000996,1723.0000000000973,0
P1_B02_BASELINE_F05_C2,2021-08,101,-2911.9999999999354,8280.000000000016,-11191.99999999995,0.7398141529664093,0.504950495049505,-28.831683168316193,3.0000000000001137,5355.000000000015,97088.00000000006,8,313.24993277777776,-3565.999999999932,-4827.999999999946,-5791.9999999999445,0
P1_B02_BASELINE_F05_C2,2021-09,104,1647.000000000091,9707.000000000065,-8059.9999999999745,1.2043424317617986,0.5865384615384616,15.836538461539336,55.5000000000021,2198.9999999999854,98391.0,5,259.2501011111111,1254.0000000000903,639.0000000000812,69.000000000088,0
P1_B02_BASELINE_F05_C2,2021-10,85,2693.000000000055,9152.0,-6458.999999999946,1.4169376064406372,0.611764705882353,31.68235294117712,21.000000000000796,2278.999999999942,99460.99999999999,5,337.9986847222222,2073.0000000000505,1087.0000000000464,184.00000000004047,0
P1_B02_BASELINE_F05_C2,2021-11,71,1943.000000000069,11865.000000000024,-9921.999999999953,1.1958274541423182,0.4647887323943662,27.366197183099562,-31.00000000000591,3801.0,96199.0,7,369.74972972222224,760.0000000000621,-976.999999999947,-2500.9999999999472,0
P1_B02_BASELINE_F05_C2,2021-12,70,-3755.9999999999577,3485.9999999999905,-7241.999999999947,0.4813587406793725,0.38571428571428573,-53.657142857142254,-49.99999999999716,4948.999999999971,95051.00000000003,7,696.5048269444444,-4106.999999999956,-4729.999999999947,-5282.9999999999445,0
P1_B02_BASELINE_F05_C2,2022-01,80,-646.9999999999775,8050.999999999987,-8697.999999999965,0.9256150839273418,0.4125,-8.087499999999718,-34.50000000000131,4129.999999999971,96566.00000000007,13,631.7500530555556,-1227.9999999999804,-2346.99999999998,-3253.000000000001,0
P1_B02_BASELINE_F05_C2,2022-02,60,1020.9999999999726,5044.000000000012,-4023.0000000000387,1.253790703455124,0.5166666666666667,17.01666666666621,15.500000000002956,1956.0000000000437,100000.0,6,342.4991783333333,279.99999999997294,-637.0000000000285,-1159.000000000034,0
P1_B02_BASELINE_F05_C2,2022-03,91,10352.000000000004,17662.999999999993,-7310.999999999992,2.415948570646972,0.5824175824175825,113.7582417582418,87.0000000000033,2201.9999999999854,99471.00000000001,10,208.25267055555554,8427.999999999996,7057.999999999993,5873.999999999981,4
P1_B02_BASELINE_F05_C2,2022-04,72,10020.000000000038,17292.999999999978,-7272.99999999994,2.377698336312405,0.5694444444444444,139.1666666666672,72.99999999999329,2808.9999999999854,98723.0,8,199.74997972222224,8093.0000000000455,5847.000000000023,4089.0000000000127,1
P1_B02_BASELINE_F05_C2,2022-05,59,-2553.999999999889,8903.00000000005,-11456.999999999938,0.7770795147071744,0.3559322033898305,-43.288135593218456,-75.00000000001705,3862.999999999942,96729.0000000001,6,312.49967444444445,-3736.99999999991,-5470.999999999919,-6864.9999999999245,8
P1_B02_BASELINE_F05_C2,2022-06,81,14275.000000000035,25720.000000000025,-11444.999999999995,2.247269550021847,0.6296296296296297,176.23456790123498,154.99999999997272,5935.000000000029,100000.0,9,311.7622044444444,12849.000000000018,10061.999999999984,7665.999999999996,3
P1_B02_BASELINE_F05_C2,2022-07,69,-3660.0000000001105,9570.999999999856,-13230.999999999967,0.7233769178444471,0.391304347826087,-53.04347826087117,-50.00000000001137,6595.000000000102,94939.99999999996,7,350.5167891666667,-4811.000000000093,-6598.000000000071,-8195.000000000078,7
P1_B02_BASELINE_F05_C2,2022-08,75,1190.0000000000828,16020.000000000126,-14830.00000000004,1.080242751180046,0.41333333333333333,15.86666666666777,-39.99999999999204,4898.000000000029,99883.99999999999,7,239.24988805555554,-729.9999999999332,-3888.9999999999536,-5598.999999999961,8
P1_B02_BASELINE_F05_C2,2022-09,80,-11627.999999999956,16839.000000000025,-28466.99999999998,0.5915270312994005,0.4,-145.34999999999945,-74.50000000000045,21277.999999999956,88372.00000000006,16,552.7500047222222,-13129.999999999938,-16047.999999999944,-18618.99999999994,6
P1_B02_BASELINE_F05_C2,2022-10,87,-5513.0000000001755,18435.999999999836,-23949.00000000001,0.7698024969727265,0.5862068965517241,-63.367816091956044,50.00000000001137,16803.999999999985,91747.99999999987,8,247.25013611111112,-6777.0000000001855,-9252.000000000207,-11569.000000000187,2
P1_B02_BASELINE_F05_C2,2022-11,79,-7086.999999999963,21205.000000000007,-28291.999999999975,0.7495051604693915,0.34177215189873417,-89.7088607594932,-62.00000000001182,10772.99999999997,90503.00000000006,15,480.9999544444444,-9917.99999999998,-14166.999999999975,-16802.99999999997,16
P1_B02_BASELINE_F05_C2,2022-12,73,-376.0000000000334,19268.99999999995,-19644.99999999998,0.9808602697887486,0.410958904109589,-5.150684931507307,-16.999999999995907,10440.00000000003,95060.99999999996,12,355.7496747222222,-2254.0000000000477,-5562.000000000041,-8215.000000000031,14
P2_B02_C3_F05_BASELINE,2020-01,71,-1223.9999999999604,4557.000000000057,-5781.00000000002,0.7882719252724514,0.4084507042253521,-17.239436619717754,-9.000000000000341,2297.9999999999563,97702.00000000004,12,590.7503122222222,-1926.9999999999634,-2718.999999999965,-3360.999999999975,12
P2_B02_C3_F05_BASELINE,2020-02,77,11920.000000000018,15155.000000000015,-3234.999999999999,4.6846986089644576,0.4805194805194805,154.80519480519504,-9.000000000000341,901.9999999999854,99811.0,9,317.2496855555556,10792.000000000018,8734.000000000025,6773.000000000027,13
P2_B02_C3_F05_BASELINE,2020-03,74,7956.000000000005,22893.999999999975,-14937.999999999975,1.5326014191993582,0.5,107.51351351351357,8.500000000005059,4374.000000000015,99635.0,11,266.00002916666665,5909.000000000007,2978.00000000001,489.00000000002,7
P2_B02_C3_F05_BASELINE,2020-04,63,-4997.000000000028,3146.0000000000155,-8143.000000000044,0.3863440992263292,0.30158730158730157,-79.31746031746077,-36.000000000001364,5030.000000000015,94969.99999999999,13,715.000263888889,-5452.000000000026,-6125.000000000028,-6664.000000000029,11
P2_B02_C3_F05_BASELINE,2020-05,80,-969.0000000000794,4495.999999999981,-5465.000000000061,0.8226898444647632,0.35,-12.112500000000992,-33.00000000000125,2644.0000000001455,98669.9999999999,10,481.75004472222224,-1396.0000000000719,-2228.00000000008,-2836.000000000098,14
P2_B02_C3_F05_BASELINE,2020-06,75,3714.999999999918,10027.999999999964,-6313.0000000000455,1.5884682401393777,0.52,49.533333333332244,27.999999999991587,2576.0000000000437,99959.0,8,453.75002555555557,2835.999999999913,1231.9999999999281,-226.00000000007003,11
P2_B02_C3_F05_BASELINE,2020-07,102,1521.0000000000432,8948.99999999997,-7427.999999999926,1.2047657512116396,0.4117647058823529,14.911764705882776,-12.500000000002842,1725.9999999999418,98274.00000000006,7,314.49990833333334,513.0000000000476,-534.9999999999541,-1175.999999999945,13
P2_B02_C3_F05_BASELINE,2020-08,94,1161.0000000001296,8524.000000000056,-7362.999999999928,1.1576802933587043,0.48936170212765956,12.351063829788613,-3.9999999999906777,2565.9999999999854,98937.00000000004,7,346.75146249999995,527.0000000001293,-279.9999999998731,-987.9999999998718,15
P2_B02_C3_F05_BASELINE,2020-09,66,-3287.0000000000346,2389.00000000001,-5676.000000000045,0.4208949964763903,0.2878787878787879,-49.80303030303082,-21.999999999998465,3287.0000000000146,96712.99999999999,9,696.7499788888889,-3657.000000000039,-4205.000000000041,-4587.0000000000455,15
P2_B02_C3_F05_BASELINE,2020-10,79,1599.999999999966,5959.999999999952,-4359.999999999985,1.3669724770642138,0.4430379746835443,20.253164556961593,-7.000000000005002,1725.9999999999563,99440.99999999999,6,331.00120416666664,855.9999999999661,-393.0000000000434,-1273.0000000000387,12
P2_B02_C3_F05_BASELINE,2020-11,66,2816.999999999993,9038.999999999973,-6221.999999999979,1.4527483124397305,0.3484848484848485,42.68181818181808,-21.500000000003183,3426.999999999971,99235.99999999999,8,498.0000530555556,1018.0000000000009,-2302.9999999999977,-3631.9999999999905,13
P2_B02_C3_F05_BASELINE,2020-12,83,-3641.999999999939,4390.000000000015,-8031.999999999954,0.5465637450199253,0.24096385542168675,-43.87951807228842,-40.99999999999682,5207.0,96358.00000000006,15,670.0000377777777,-4328.999999999951,-5342.999999999961,-6049.9999999999545,15
P2_B02_C3_F05_BASELINE,2021-01,69,933.000000000007,5135.0000000000055,-4201.999999999998,1.2220371251784883,0.42028985507246375,13.521739130434884,-19.000000000005457,1308.9999999999854,99023.00000000003,8,348.49786916666665,415.00000000000637,-518.0000000000005,-1154.0000000000102,5
P2_B02_C3_F05_BASELINE,2021-02,88,1481.9999999999854,7518.0,-6036.000000000018,1.245526838966199,0.4772727272727273,16.840909090908927,-8.000000000002672,2108.9999999999854,99683.99999999999,8,304.49991805555555,1027.9999999999918,243.9999999999859,-459.0000000000168,18
P2_B02_C3_F05_BASELINE,2021-03,81,559.0000000000115,7289.000000000029,-6730.000000000019,1.083060921248144,0.41975308641975306,6.901234567901376,-8.000000000009777,4814.999999999985,98347.99999999999,15,530.74976,-131.9999999999768,-1191.999999999965,-2076.999999999956,13
P2_B02_C3_F05_BASELINE,2021-04,71,-283.00000000001535,5052.999999999968,-5335.9999999999845,0.9469640179910013,0.39436619718309857,-3.9859154929579628,-18.000000000000682,1362.999999999971,98637.00000000003,11,429.75044888888885,-750.0000000000141,-1356.0000000000086,-1926.0000000000018,15
P2_B02_C3_F05_BASELINE,2021-05,70,-3028.9999999999113,4385.999999999995,-7414.999999999907,0.5915037086985907,0.2571428571428571,-43.27142857142731,-30.999999999998806,4439.999999999971,95893.00000000003,11,684.2502177777777,-3606.9999999999145,-4674.999999999912,-5608.999999999909,13
P2_B02_C3_F05_BASELINE,2021-06,71,-601.9999999999754,4712.000000000031,-5314.000000000006,0.886714339480622,0.4225352112676056,-8.478873239436274,-18.000000000000682,2816.000000000029,99062.99999999999,10,557.0064975,-1185.9999999999786,-1975.999999999985,-2596.99999999998,12
P2_B02_C3_F05_BASELINE,2021-07,82,3448.000000000107,7429.00000000006,-3980.9999999999523,1.8661140416981032,0.45121951219512196,42.048780487806184,-0.499999999995282,897.9999999999563,100000.0,7,154.49795472222223,2753.0000000000996,1744.0000000000991,986.0000000000896,15
P2_B02_C3_F05_BASELINE,2021-08,101,-2287.999999999969,6963.000000000008,-9250.999999999978,0.7526753864447113,0.42574257425742573,-22.653465346534347,-7.999999999995566,4324.000000000029,97712.00000000001,9,312.51762916666667,-2922.999999999974,-4055.9999999999836,-4827.999999999989,16
P2_B02_C3_F05_BASELINE,2021-09,104,1933.0000000000923,8056.000000000039,-6122.999999999947,1.31569492079048,0.5,18.586538461539348,1.5000000000000568,1625.9999999999854,98632.00000000001,9,333.49895722222226,1620.00000000009,1078.0000000000882,558.000000000078,15
P2_B02_C3_F05_BASELINE,2021-10,85,1201.0000000000646,7529.999999999986,-6328.999999999923,1.189761415705495,0.49411764705882355,14.129411764706642,0.0,2974.9999999999127,99208.0,8,392.24973805555555,581.00000000006,-404.99999999994407,-1307.99999999995,13
P2_B02_C3_F05_BASELINE,2021-11,71,1424.000000000064,10212.000000000018,-8787.999999999955,1.1620391442876732,0.39436619718309857,20.056338028169915,-28.999999999996362,3358.0,96642.0,14,372.9990286111111,241.00000000005707,-1495.999999999952,-3019.9999999999527,10
P2_B02_C3_F05_BASELINE,2021-12,70,-3189.9999999999413,2771.999999999977,-5961.999999999918,0.46494464944649694,0.3142857142857143,-45.57142857142773,-22.499999999993747,4413.999999999927,95586.00000000007,11,696.0012577777777,-3540.9999999999404,-4163.999999999931,-4623.9999999999245,14
P2_B02_C3_F05_BASELINE,2022-01,80,696.0000000000405,7200.999999999979,-6504.999999999938,1.1069946195234508,0.375,8.700000000000506,-18.50000000000307,3284.9999999999272,97602.00000000009,12,354.99916888888885,115.0000000000374,-1003.9999999999623,-1909.9999999999827,12
