opportunity_id,fold,date,side,side_label,reason,signal_utc,entry_utc,exit_utc,signal_i,entry_i,exit_i,asian_high,asian_low,asian_bar_count,signal_open,signal_high,signal_low,signal_close,entry_bid_atlas,exit_bid_atlas,atlas_net_pips,atlas_normalized_pl_jpy
2024H1|F_ASIAN_RANGE_SWEEP|2024-02-23T13:30:00+00:00|1,2024H1,2024-02-23,1,LONG,asian_low,2024-02-23 13:15:00+00:00,2024-02-23 13:30:00+00:00,2024-02-23 16:30:00+00:00,28534,28535,28547,150.65,150.37,28,150.35,150.464,150.331,150.451,150.451,150.347,-10.8999999999985,-108.999999999985
2024H1|F_ASIAN_RANGE_SWEEP|2024-02-27T15:30:00+00:00|1,2024H1,2024-02-27,1,LONG,asian_low,2024-02-27 15:15:00+00:00,2024-02-27 15:30:00+00:00,2024-02-27 18:30:00+00:00,28734,28735,28747,150.609,150.404,28,150.367,150.484,150.337,150.484,150.482,150.351,-13.600000000000023,-136.00000000000023
2024H1|F_ASIAN_RANGE_SWEEP|2024-02-28T07:15:00+00:00|-1,2024H1,2024-02-28,-1,SHORT,asian_high,2024-02-28 07:00:00+00:00,2024-02-28 07:15:00+00:00,2024-02-28 10:15:00+00:00,28797,28798,28810,150.684,150.373,28,150.68,150.69,150.651,150.663,150.663,150.714,-5.599999999998772,-55.99999999998772
2024H1|F_ASIAN_RANGE_SWEEP|2024-02-29T07:15:00+00:00|1,2024H1,2024-02-29,1,LONG,asian_low,2024-02-29 07:00:00+00:00,2024-02-29 07:15:00+00:00,2024-02-29 10:15:00+00:00,28893,28894,28906,150.656,149.694,28,149.75,149.754,149.622,149.749,149.749,149.895,14.1000000000015,141.000000000015
2024H1|F_ASIAN_RANGE_SWEEP|2024-03-01T11:30:00+00:00|-1,2024H1,2024-03-01,-1,SHORT,asian_high,2024-03-01 11:15:00+00:00,2024-03-01 11:30:00+00:00,2024-03-01 14:30:00+00:00,29006,29007,29019,150.478,150.058,28,150.381,150.483,150.381,150.444,150.443,150.602,-16.39999999999918,-163.99999999999181
2024H1|F_ASIAN_RANGE_SWEEP|2024-03-01T19:45:00+00:00|1,2024H1,2024-03-01,1,LONG,asian_low,2024-03-01 19:30:00+00:00,2024-03-01 19:45:00+00:00,2024-03-03 22:45:00+00:00,29039,29040,29052,150.478,150.058,28,150.078,150.118,150.05,150.112,150.112,150.098,-1.8999999999981583,-18.999999999981583
2024H1|F_ASIAN_RANGE_SWEEP|2024-03-04T07:45:00+00:00|-1,2024H1,2024-03-04,-1,SHORT,asian_high,2024-03-04 07:30:00+00:00,2024-03-04 07:45:00+00:00,2024-03-04 10:45:00+00:00,29087,29088,29100,150.386,149.837,28,150.388,150.394,150.333,150.334,150.335,150.424,-9.399999999999864,-93.99999999999864
2024H1|F_ASIAN_RANGE_SWEEP|2024-03-05T08:00:00+00:00|1,2024H1,2024-03-05,1,LONG,asian_low,2024-03-05 07:45:00+00:00,2024-03-05 08:00:00+00:00,2024-03-05 11:00:00+00:00,29184,29185,29197,150.545,150.351,28,150.434,150.449,150.347,150.419,150.419,150.408,-1.6000000000024102,-16.0000000000241
2024H1|F_ASIAN_RANGE_SWEEP|2024-03-07T07:30:00+00:00|1,2024H1,2024-03-07,1,LONG,asian_low,2024-03-07 07:15:00+00:00,2024-03-07 07:30:00+00:00,2024-03-07 10:30:00+00:00,29374,29375,29387,149.259,148.114,28,148.099,148.251,148.078,148.242,148.242,147.96,-28.699999999998226,-286.99999999998226
2024H1|F_ASIAN_RANGE_SWEEP|2024-03-11T10:00:00+00:00|1,2024H1,2024-03-11,1,LONG,asian_low,2024-03-11 09:45:00+00:00,2024-03-11 10:00:00+00:00,2024-03-11 13:00:00+00:00,29580,29581,29593,147.087,146.537,28,146.64,146.644,146.483,146.611,146.613,146.825,20.69999999999891,206.9999999999891
