fold,trades,net_jpy,net_pips,pf,win_rate,median_trade_jpy,average_trade_jpy,gross_profit_jpy,gross_loss_jpy,mdd_jpy
2023H1,148,2061.0000000000637,206.1000000000064,1.1096393233322726,0.5202702702702703,6.500000000016826,13.925675675676105,20859.000000000153,18798.000000000084,4259.999999999991
2023H2,132,1498.0000000000766,149.80000000000757,1.1044484730163204,0.4621212121212121,-9.000000000000341,11.348484848485429,15840.000000000146,14342.00000000007,4369.0
2024H1,136,538.0000000001814,53.800000000018144,1.0537892421515882,0.47794117647058826,-6.000000000000227,3.9558823529425107,10540.000000000106,10001.999999999924,3601.9999999998627
2024H2,129,3334.999999999837,333.49999999998374,1.2129901647719918,0.4806201550387597,-11.999999999972033,25.85271317829331,18992.999999999796,15657.999999999958,4089.0000000000555
