session,trades,net_jpy,net_pips,pf,win_rate,median_trade_jpy,average_trade_jpy,gross_profit_jpy,gross_loss_jpy,mdd_jpy
LONDON,333,-1728.9999999998145,-172.89999999998145,0.9518679360837421,0.45645645645645644,-12.999999999976808,-5.192192192191635,34193.00000000021,35922.00000000003,6709.999999999922
LONDON_NY_OVERLAP,172,8924.999999999955,892.4999999999955,1.4430819639577002,0.5465116279069767,35.50000000001319,51.889534883720664,29067.999999999953,20143.0,3162.999999999954
NEW_YORK,40,236.00000000001842,23.60000000000184,1.08628884826326,0.475,-9.500000000002728,5.90000000000046,2971.0000000000314,2735.000000000014,764.0000000000384
