candidate_id,family,definition_sha256,horizon_bars,trades,win_rate,avg_gross_pips,avg_default_net_pips,total_default_net_pips,avg_severe_net_pips,total_severe_net_pips,median_default_net_pips,avg_mfe_pips,avg_mae_pips,median_mfe_pips,median_mae_pips,avg_bars_to_mfe,avg_bars_to_mae,q05_default_net_pips,q95_default_net_pips,default_profit_factor,severe_profit_factor,total_excluding_best_utc_day,total_excluding_best_two_utc_days,positive_months,minimum_monthly_trades
R1C03_legacy_failed_asia_00_06,failed_excursion_reversion,9d916392c2496c11b1f8e1aca44641f8e39af5c280816f8c77c923ca2377e7d4,3,443,0.492099322799,0.716365688488,0.150369991081,66.613906048975,-1.981621403732,-877.858281853078,-0.100000000001,9.841760722348,-8.561738148984,5.950000000001,-5.400000000000,1.918735891648,1.882618510158,-19.209588502364,18.231534903282,1.033652075615,0.649997790909,-142.150608705182,-257.753248942592,4,54
R1C03_legacy_failed_asia_00_06,failed_excursion_reversion,9d916392c2496c11b1f8e1aca44641f8e39af5c280816f8c77c923ca2377e7d4,4,443,0.483069977427,0.724040632054,0.158044934648,70.013906049006,-1.973946460165,-874.458281853048,-0.356537282942,11.048194130926,-9.646388261851,6.850000000000,-6.399999999999,2.379232505643,2.386004514673,-23.817897793267,21.869091725006,1.031071065865,0.685624809709,-119.950608705153,-235.591470364739,4,54
R1C03_legacy_failed_asia_00_06,failed_excursion_reversion,9d916392c2496c11b1f8e1aca44641f8e39af5c280816f8c77c923ca2377e7d4,6,443,0.494356659142,1.413656884876,0.847661187470,375.513906048995,-1.284330207343,-568.958281853058,-0.299999999999,13.530586907449,-11.424040632054,8.650000000003,-7.600000000005,3.275395033860,3.248306997743,-24.937228968525,24.878572931277,1.151250782732,0.810640925998,191.899391294834,12.911448770403,4,54
R1C03_legacy_failed_asia_00_06,failed_excursion_reversion,9d916392c2496c11b1f8e1aca44641f8e39af5c280816f8c77c923ca2377e7d4,8,443,0.501128668172,1.680812641084,1.114816943677,493.863906049036,-1.017174451135,-450.608281853018,0.069779116465,15.642550790068,-13.272911963882,10.200000000000,-8.650000000000,4.252821670429,4.072234762980,-29.978020075497,31.159098653794,1.169005158695,0.868572426236,203.175963524603,60.585214695654,4,54
R1C03_legacy_failed_asia_00_06,failed_excursion_reversion,9d916392c2496c11b1f8e1aca44641f8e39af5c280816f8c77c923ca2377e7d4,12,443,0.534988713318,2.383069977427,1.817074280020,804.963906049015,-0.314917114792,-139.508281853038,1.300000000000,19.159819413093,-16.146839729120,13.049999999998,-10.799999999998,6.225733634312,5.724604966140,-34.251914913113,35.732819575575,1.230496388405,0.964703856360,346.925963524580,53.035214695631,3,54
R1C03_legacy_failed_asia_00_06,failed_excursion_reversion,9d916392c2496c11b1f8e1aca44641f8e39af5c280816f8c77c923ca2377e7d4,16,443,0.550790067720,3.498419864560,2.932424167154,1299.063906049063,0.800432772341,354.591718147010,1.699999999999,23.017155756208,-18.628442437923,15.599999999998,-12.100000000001,8.139954853273,7.376975169300,-41.051863462638,42.944777953339,1.323350283181,1.079339427936,751.175963524633,354.135214695681,4,54
R1C03_legacy_failed_asia_00_06,failed_excursion_reversion,9d916392c2496c11b1f8e1aca44641f8e39af5c280816f8c77c923ca2377e7d4,24,443,0.566591422122,4.763656884876,4.197661187470,1859.563906049045,2.065669792657,915.091718146992,3.200000000001,29.529796839729,-22.577878103837,20.900000000000,-14.050000000000,12.372460496614,10.772009029345,-52.313783882784,66.577719359443,1.375801711871,1.170014197240,1332.175963524611,825.235101865027,4,54
R1C03_legacy_failed_asia_00_06,failed_excursion_reversion,9d916392c2496c11b1f8e1aca44641f8e39af5c280816f8c77c923ca2377e7d4,32,439,0.514806378132,2.568792710706,2.003495132550,879.534363189642,-0.127100023761,-55.796910431157,0.296284612685,32.647380410023,-26.204328018223,25.350000000000,-16.600000000000,14.940774487472,13.792710706150,-62.726423914115,71.364999999999,1.147746729696,0.991317803204,408.693501530057,-44.644440994375,2,53
R1C03_legacy_failed_asia_00_06,failed_excursion_reversion,9d916392c2496c11b1f8e1aca44641f8e39af5c280816f8c77c923ca2377e7d4,48,433,0.494226327945,2.512817551963,1.948438929654,843.674056540197,-0.180318314964,-78.077830379462,-0.250000000000,37.204157043880,-29.523094688222,28.899999999999,-19.200000000001,20.041570438799,21.041570438799,-64.821844681934,77.258365408730,1.128705335753,0.988901361604,226.477735590762,-308.813013238186,2,53
R1C04_failed_48bar_all_liquid,failed_excursion_reversion,c8c63ffba2c5d3b0621cc92207ceeb2187c0720bc6ecdd2f5f8d887ca6f0cd93,1,778,0.467866323907,0.332197943445,-0.269283738180,-209.502748304045,-2.472247101429,-1923.408244911958,-0.432426015593,6.371272493573,-5.820051413882,3.850000000000,-3.700000000001,0.974293059126,0.970437017995,-13.267641990156,12.875722926265,0.917781588318,0.461829065406,-310.771587794717,-392.157310405621,2,97
R1C04_failed_48bar_all_liquid,failed_excursion_reversion,c8c63ffba2c5d3b0621cc92207ceeb2187c0720bc6ecdd2f5f8d887ca6f0cd93,2,778,0.485861182519,0.378663239075,-0.222818442550,-173.352748303937,-2.425781805799,-1887.258244911850,-0.244780043449,9.018958868895,-8.359961439589,5.500000000001,-4.925000000000,1.493573264781,1.426735218509,-21.033116787944,17.568141294270,0.949756140699,0.573018864577,-306.588470914843,-413.007310405515,3,97
R1C04_failed_48bar_all_liquid,failed_excursion_reversion,c8c63ffba2c5d3b0621cc92207ceeb2187c0720bc6ecdd2f5f8d887ca6f0cd93,3,778,0.491002570694,0.183804627249,-0.417677054375,-324.952748304016,-2.620640417625,-2038.858244911929,-0.275508153227,10.735989717224,-9.970501285347,6.600000000000,-6.099999999998,1.947300771208,1.871465295630,-23.644284810320,20.657160786877,0.920373775961,0.595171433886,-507.738470914921,-580.929385720587,4,97
R1C04_failed_48bar_all_liquid,failed_excursion_reversion,c8c63ffba2c5d3b0621cc92207ceeb2187c0720bc6ecdd2f5f8d887ca6f0cd93,4,778,0.488431876607,-0.056619537275,-0.658101218900,-512.002748304003,-2.861064582149,-2225.908244911916,-0.393720892948,11.983161953728,-11.317737789203,7.700000000000,-6.899999999999,2.417737789203,2.329048843188,-27.944968152865,21.841324370174,0.890263586403,0.602352254694,-725.038470914906,-852.313947300618,4,97
R1C04_failed_48bar_all_liquid,failed_excursion_reversion,c8c63ffba2c5d3b0621cc92207ceeb2187c0720bc6ecdd2f5f8d887ca6f0cd93,6,778,0.500000000000,-0.018251928021,-0.619733609645,-482.152748303962,-2.822696972894,-2196.058244911875,0.006622240733,14.185218508997,-13.685025706941,9.249999999999,-7.925000000000,3.293059125964,3.155526992288,-33.061545695428,29.965000000002,0.912511361276,0.658770988546,-737.528224689671,-960.613947300569,3,97
R1C04_failed_48bar_all_liquid,failed_excursion_reversion,c8c63ffba2c5d3b0621cc92207ceeb2187c0720bc6ecdd2f5f8d887ca6f0cd93,8,778,0.507712082262,0.007904884319,-0.593576797306,-461.802748303948,-2.796540160555,-2175.708244911862,0.610722269195,15.953663239074,-15.568444730077,10.675000000001,-8.975000000001,4.199228791774,4.001285347044,-34.133319161410,33.547582469369,0.923935064665,0.687594528189,-640.063205614636,-805.750039823791,4,97
R1C04_failed_48bar_all_liquid,failed_excursion_reversion,c8c63ffba2c5d3b0621cc92207ceeb2187c0720bc6ecdd2f5f8d887ca6f0cd93,12,778,0.476863753213,-1.456169665810,-2.057651347434,-1600.852748303989,-4.260614710684,-3314.758244911902,-0.866714666466,18.793830334190,-19.141259640103,13.425000000001,-10.975000000002,5.893316195373,5.717223650386,-47.527791463850,38.418183021600,0.798508563847,0.626650362492,-1988.289582513147,-2194.550039823829,2,97
R1C04_failed_48bar_all_liquid,failed_excursion_reversion,c8c63ffba2c5d3b0621cc92207ceeb2187c0720bc6ecdd2f5f8d887ca6f0cd93,16,778,0.488431876607,-1.515616966581,-2.117098648206,-1647.102748303992,-4.320062011455,-3361.008244911905,-0.604765193368,20.941902313625,-22.038110539846,15.350000000001,-13.225000000000,7.672236503856,7.398457583548,-51.680215164956,42.206688773457,0.812622281090,0.653731997296,-2101.289582513146,-2285.901436763600,2,97
R1C04_failed_48bar_all_liquid,failed_excursion_reversion,c8c63ffba2c5d3b0621cc92207ceeb2187c0720bc6ecdd2f5f8d887ca6f0cd93,24,778,0.465295629820,-3.132904884319,-3.734386565943,-2905.352748304036,-5.937349929193,-4619.258244911949,-1.858051529794,25.256876606684,-27.519344473008,17.449999999999,-17.625000000000,11.404884318766,11.827763496144,-67.360975570916,51.374233789650,0.747390634740,0.629196134198,-3642.389582513198,-3887.851436763651,1,97
R1C04_failed_48bar_all_liquid,failed_excursion_reversion,c8c63ffba2c5d3b0621cc92207ceeb2187c0720bc6ecdd2f5f8d887ca6f0cd93,32,772,0.471502590674,-4.793134715026,-5.394058267564,-4164.212982559192,-7.595905372639,-5864.038947677499,-1.640346266591,29.244235751295,-33.513730569948,20.025000000003,-22.050000000002,14.926165803109,16.128238341969,-77.796898994380,57.263664313661,0.703369673272,0.608190690009,-5144.049816768356,-5411.530890883530,1,96
R1C04_failed_48bar_all_liquid,failed_excursion_reversion,c8c63ffba2c5d3b0621cc92207ceeb2187c0720bc6ecdd2f5f8d887ca6f0cd93,48,762,0.455380577428,-7.386745406824,-7.988240365654,-6087.039158628373,-10.191230283314,-7765.717475885112,-3.906206891401,34.469422572178,-41.778412073491,24.575000000002,-28.674999999998,21.523622047244,24.560367454068,-82.402031914894,68.463078379734,0.639185897607,0.563935486038,-6804.425992837540,-7098.828857274238,1,96
R1C05_failed_prior_day,failed_excursion_reversion,d11c282ebdb4f8ca68e36904c707647706806db17dc14e04564d8101be2323d3,1,448,0.493303571429,0.257700892857,-0.333018725691,-149.192389109448,-2.514457962786,-1126.477167328319,-0.127610627057,5.750000000000,-5.391294642857,3.550000000001,-3.500000000001,0.979910714286,0.968750000000,-12.549931421244,12.294757479603,0.888016350955,0.413154892186,-267.645105357241,-303.013106717487,1,62
R1C05_failed_prior_day,failed_excursion_reversion,d11c282ebdb4f8ca68e36904c707647706806db17dc14e04564d8101be2323d3,2,448,0.500000000000,0.518750000000,-0.071969618548,-32.242389109428,-2.253408855644,-1009.527167328299,0.001930729549,8.177232142857,-7.165401785714,5.500000000001,-4.550000000000,1.482142857143,1.379464285714,-16.661728616222,15.239516603324,0.980929559488,0.550296912063,-314.245105357219,-373.163106717480,2,62
R1C05_failed_prior_day,failed_excursion_reversion,d11c282ebdb4f8ca68e36904c707647706806db17dc14e04564d8101be2323d3,3,448,0.484375000000,0.400334821429,-0.190384797119,-85.292389109439,-2.371824034215,-1062.577167328309,-0.329367327665,9.833705357143,-8.391629464286,7.074999999999,-5.575000000000,1.984375000000,1.830357142857,-19.700505996579,16.087007173428,0.956372412300,0.575461937659,-318.395105357229,-398.663106717488,3,62
R1C05_failed_prior_day,failed_excursion_reversion,d11c282ebdb4f8ca68e36904c707647706806db17dc14e04564d8101be2323d3,4,448,0.515625000000,0.954129464286,0.363409845738,162.807610890547,-1.818029391358,-814.477167328324,0.414192913383,11.185937500000,-9.394084821429,8.175000000001,-6.375000000001,2.488839285714,2.281250000000,-21.700721937903,18.753721983477,1.078039917504,0.687132673690,-123.445105357246,-210.618349110215,4,62
R1C05_failed_prior_day,failed_excursion_reversion,d11c282ebdb4f8ca68e36904c707647706806db17dc14e04564d8101be2323d3,6,448,0.546875000000,1.189620535714,0.598900917166,268.307610890564,-1.582538319929,-708.977167328306,1.485812386970,13.905915178571,-11.214955357143,10.375000000001,-7.574999999999,3.500000000000,3.087053571429,-24.690899818676,24.894594631986,1.105292559312,0.766038124325,49.054894642774,-96.354187144498,4,62
R1C05_failed_prior_day,failed_excursion_reversion,d11c282ebdb4f8ca68e36904c707647706806db17dc14e04564d8101be2323d3,8,447,0.507829977629,0.295413870246,-0.295343622953,-132.018599460036,-2.476858609351,-1107.155798380075,0.298940914158,15.458165548098,-13.203803131991,11.699999999996,-8.500000000004,4.288590604027,3.953020134228,-32.715882469987,28.064215773172,0.958450065764,0.699536319464,-322.277681247304,-491.480397495096,3,62
R1C05_failed_prior_day,failed_excursion_reversion,d11c282ebdb4f8ca68e36904c707647706806db17dc14e04564d8101be2323d3,12,447,0.510067114094,0.206823266219,-0.383934226980,-171.618599460043,-2.565449213378,-1146.755798380082,0.387245533859,17.722147651007,-15.817897091723,13.650000000001,-9.649999999999,5.847874720358,5.476510067114,-40.083432324388,31.090374173338,0.955671974179,0.737976634827,-478.621315707833,-732.422698715292,3,62
R1C05_failed_prior_day,failed_excursion_reversion,d11c282ebdb4f8ca68e36904c707647706806db17dc14e04564d8101be2323d3,16,445,0.523595505618,2.276404494382,1.685811895307,750.186293411822,-0.495373302842,-220.441119764560,1.722781316349,22.083483146067,-18.032359550562,16.700000000000,-10.899999999998,8.013483146067,7.235955056180,-41.499999999999,42.169663876832,1.181324881216,0.952184844099,169.511802756086,-159.596287384737,4,62
R1C05_failed_prior_day,failed_excursion_reversion,d11c282ebdb4f8ca68e36904c707647706806db17dc14e04564d8101be2323d3,24,444,0.554054054054,4.000000000000,3.409311793841,1513.734436465476,1.227935381523,545.203309396383,2.567316335486,28.077815315315,-21.494256756757,20.900000000000,-13.225000000000,12.468468468468,10.763513513514,-52.797911744416,56.440768965922,1.311820083140,1.102717410515,550.859945809739,27.751855668922,5,62
R1C05_failed_prior_day,failed_excursion_reversion,d11c282ebdb4f8ca68e36904c707647706806db17dc14e04564d8101be2323d3,32,442,0.542986425339,3.324321266968,2.733739633411,1208.312917967799,0.552576366297,244.238753903421,2.535665102778,32.751244343891,-26.089253393665,23.775000000002,-16.749999999999,16.273755656109,15.090497737557,-60.926100809170,75.164601506343,1.198389818760,1.037324609279,298.238427312062,-275.019662828757,4,61
R1C05_failed_prior_day,failed_excursion_reversion,d11c282ebdb4f8ca68e36904c707647706806db17dc14e04564d8101be2323d3,48,441,0.507936507937,-0.407029478458,-0.997624407534,-439.952363722326,-3.178814265685,-1401.857091166986,0.690147401086,38.501587301587,-33.853741496599,27.700000000002,-20.950000000002,23.467120181406,22.596371882086,-89.167078825347,87.570462925028,0.945829452709,0.837094146811,-1382.376854378063,-2076.434944518876,4,60
R1C06_failed_london_open_07_09,failed_excursion_reversion,e1454bb4248d56ee2082c0b60f500d503b36a154b309a1a87a48a97f6ea29dac,1,491,0.446028513238,-0.201629327902,-0.780021908495,-382.990757071027,-2.936807069680,-1441.972271213072,-0.617619472978,5.828309572301,-6.172097759674,3.750000000002,-3.450000000001,0.977596741344,0.967413441955,-14.024999999998,10.980899664738,0.775827248641,0.392415920127,-447.674448399585,-507.589251955821,1,75
R1C06_failed_london_open_07_09,failed_excursion_reversion,e1454bb4248d56ee2082c0b60f500d503b36a154b309a1a87a48a97f6ea29dac,2,491,0.476578411405,-0.762525458248,-1.340918038841,-658.390757071006,-3.497703200027,-1717.372271213051,-0.492325056436,8.271079429735,-9.056415478615,5.150000000003,-5.400000000000,1.482688391039,1.441955193483,-22.145309580741,17.222035401054,0.740858916602,0.454913691611,-747.743633807533,-835.358437363770,1,75
R1C06_failed_london_open_07_09,failed_excursion_reversion,e1454bb4248d56ee2082c0b60f500d503b36a154b309a1a87a48a97f6ea29dac,3,491,0.478615071283,-0.241140529532,-0.819533110124,-402.390757071037,-2.976318271310,-1461.372271213082,-0.450052465897,10.217107942974,-10.706517311609,6.800000000001,-6.399999999996,1.973523421589,1.912423625255,-24.128680877958,21.693434105603,0.855807706568,0.568223640060,-553.055560627270,-680.508437363797,2,75
R1C06_failed_london_open_07_09,failed_excursion_reversion,e1454bb4248d56ee2082c0b60f500d503b36a154b309a1a87a48a97f6ea29dac,4,491,0.509164969450,0.230753564155,-0.347639016438,-170.690757070993,-2.504424177623,-1229.672271213039,0.200000000001,11.753258655805,-11.994908350305,7.950000000000,-7.249999999999,2.478615071283,2.307535641548,-29.155682736332,24.960504014275,0.943305063708,0.655519984176,-347.405560627227,-508.158437363754,3,75
R1C06_failed_london_open_07_09,failed_excursion_reversion,e1454bb4248d56ee2082c0b60f500d503b36a154b309a1a87a48a97f6ea29dac,6,491,0.539714867617,0.107841140530,-0.470551440063,-231.040757070996,-2.627336601249,-1290.022271213041,1.000000000001,14.481466395112,-15.253869653768,9.600000000000,-8.400000000000,3.513238289206,3.103869653768,-35.930628709042,32.212249785201,0.938992578152,0.701501288131,-379.155560627230,-499.827094405478,3,75
R1C06_failed_london_open_07_09,failed_excursion_reversion,e1454bb4248d56ee2082c0b60f500d503b36a154b309a1a87a48a97f6ea29dac,8,491,0.539714867617,1.382382892057,0.803990311464,394.759242929045,-1.352794849721,-664.222271213001,1.166801619433,17.230855397149,-16.746028513238,11.850000000001,-9.850000000000,4.629327902240,3.847250509165,-34.751319590944,38.843713824589,1.099821172524,0.851781883362,29.287709150796,-130.125911409815,3,75
R1C06_failed_london_open_07_09,failed_excursion_reversion,e1454bb4248d56ee2082c0b60f500d503b36a154b309a1a87a48a97f6ea29dac,12,491,0.509164969450,1.628309572301,1.049916991709,515.509242928969,-1.106868169477,-543.472271213076,0.599709396190,21.452851323829,-20.744908350306,14.449999999999,-13.400000000001,6.435845213849,5.564154786151,-42.202294531442,46.735893051921,1.103694960902,0.901532087565,-67.712290849284,-291.897228619171,3,75
R1C06_failed_london_open_07_09,failed_excursion_reversion,e1454bb4248d56ee2082c0b60f500d503b36a154b309a1a87a48a97f6ea29dac,16,491,0.519348268839,0.351934826884,-0.226457753709,-111.190757071013,-2.383242914894,-1170.172271213059,0.959825102881,24.527596741344,-24.206619144603,17.449999999999,-16.550000000001,8.201629327902,7.152749490835,-52.733280393000,54.379899493382,0.981090926877,0.817764860952,-564.912290849262,-819.045244901474,3,75
R1C06_failed_london_open_07_09,failed_excursion_reversion,e1454bb4248d56ee2082c0b60f500d503b36a154b309a1a87a48a97f6ea29dac,24,486,0.543209876543,0.127983539095,-0.451094293808,-219.231826790598,-2.609249959613,-1268.095480371824,1.947462502623,28.358024691358,-27.597325102881,19.499999999999,-20.049999999999,10.872427983539,9.524691358025,-61.915360587462,58.899410035541,0.964705705330,0.811424424302,-683.503360568852,-1085.036314621073,3,71
R1C06_failed_london_open_07_09,failed_excursion_reversion,e1454bb4248d56ee2082c0b60f500d503b36a154b309a1a87a48a97f6ea29dac,32,484,0.522727272727,-1.611880165289,-2.191083587205,-1060.484456207212,-4.349490431036,-2105.153368621635,1.573806963841,30.075206611570,-29.766219008264,20.774999999999,-20.900000000000,13.400826446281,11.828512396694,-72.647309417040,52.451500904200,0.849767470354,0.722287075797,-1352.917410259437,-1620.216701344465,3,71
R1C06_failed_london_open_07_09,failed_excursion_reversion,e1454bb4248d56ee2082c0b60f500d503b36a154b309a1a87a48a97f6ea29dac,48,471,0.524416135881,-2.521974522293,-3.088172831732,-1454.529403745589,-5.220569450609,-2458.888211236761,1.900000000000,34.286199575371,-38.248726114650,26.350000000002,-24.650000000000,20.074309978769,19.063694267516,-73.203186856691,67.000404492008,0.830961099825,0.729793855850,-1838.462357797807,-2169.448675105998,2,71
R1D01_legacy_compression_4v4,compression_expansion,07097a0c958d4f116f3718e4128a2de038164a8d3d185219c751dbb7330abba2,1,535,0.422429906542,0.013551401869,-0.562262518312,-300.810447297183,-2.713890358676,-1451.931341891456,-0.707098381071,5.392242990654,-5.352803738318,3.500000000000,-3.600000000000,0.971962616822,0.986915887850,-11.302793431109,11.678242775779,0.806201199814,0.371779690675,-429.060794604953,-481.074233746042,1,76
R1D01_legacy_compression_4v4,compression_expansion,07097a0c958d4f116f3718e4128a2de038164a8d3d185219c751dbb7330abba2,2,535,0.471028037383,0.278691588785,-0.297122331397,-158.960447297209,-2.448750171760,-1310.081341891482,-0.550000000002,8.052242990654,-7.745046728972,5.050000000000,-5.150000000000,1.456074766355,1.467289719626,-17.106351648353,17.589813795800,0.925980486626,0.536771893867,-255.660794604975,-347.644090983393,2,76
R1D01_legacy_compression_4v4,compression_expansion,07097a0c958d4f116f3718e4128a2de038164a8d3d185219c751dbb7330abba2,3,535,0.444859813084,0.116168224299,-0.459645695883,-245.910447297159,-2.611273536246,-1397.031341891432,-1.188100752752,9.942803738318,-9.407850467290,6.399999999999,-6.150000000000,1.932710280374,1.960747663551,-18.025709532659,20.077140531741,0.903667133979,0.570723291141,-364.423886438253,-474.107182816673,2,76
R1D01_legacy_compression_4v4,compression_expansion,07097a0c958d4f116f3718e4128a2de038164a8d3d185219c751dbb7330abba2,4,535,0.452336448598,0.450934579439,-0.124879340742,-66.810447297214,-2.276507181106,-1217.931341891486,-0.845674967234,11.407009345794,-10.628317757009,7.600000000002,-7.249999999999,2.400000000000,2.429906542056,-20.400633305372,21.730880929332,0.975612967368,0.643810281555,-212.811266432998,-350.974705574094,2,76
R1D01_legacy_compression_4v4,compression_expansion,07097a0c958d4f116f3718e4128a2de038164a8d3d185219c751dbb7330abba2,6,535,0.472897196262,0.084579439252,-0.491234480929,-262.810447297149,-2.642862321292,-1413.931341891422,-1.394699646641,14.282616822430,-13.475794392523,9.049999999999,-9.249999999997,3.293457943925,3.379439252336,-32.729099929014,28.865757372228,0.929635835834,0.677817565784,-461.111266432936,-602.111613740709,3,76
R1D01_legacy_compression_4v4,compression_expansion,07097a0c958d4f116f3718e4128a2de038164a8d3d185219c751dbb7330abba2,8,535,0.487850467290,0.588878504673,0.013064584491,6.989552702869,-2.138563255872,-1144.131341891404,-0.250372066401,16.455794392523,-15.636448598131,11.050000000000,-10.599999999999,4.164485981308,4.362616822430,-33.136937244202,34.816912046112,1.001690191638,0.759498213615,-137.061266432919,-265.194562811341,3,76
R1D01_legacy_compression_4v4,compression_expansion,07097a0c958d4f116f3718e4128a2de038164a8d3d185219c751dbb7330abba2,12,535,0.504672897196,0.012523364486,-0.563290555696,-301.360447297158,-2.714918396059,-1452.481341891431,0.088429752069,20.136168224299,-20.178971962617,12.649999999996,-13.600000000002,5.958878504673,6.299065420561,-44.546100130116,39.261666666664,0.943545311891,0.755562454882,-446.286514765334,-586.819811143752,3,76
R1D01_legacy_compression_4v4,compression_expansion,07097a0c958d4f116f3718e4128a2de038164a8d3d185219c751dbb7330abba2,16,535,0.500934579439,0.603644859813,0.027830939632,14.889552702861,-2.123796900732,-1136.231341891412,0.151405009162,23.205700934579,-22.708691588785,14.800000000002,-15.150000000000,7.773831775701,7.747663551402,-48.523998895553,46.169918784287,1.002533175075,0.824680854616,-149.901686905172,-303.844037864610,3,76
R1D01_legacy_compression_4v4,compression_expansion,07097a0c958d4f116f3718e4128a2de038164a8d3d185219c751dbb7330abba2,24,535,0.489719626168,0.567663551402,-0.008150368780,-4.360447297164,-2.159778209143,-1155.481341891437,-0.500000000000,28.430093457944,-27.879252336449,19.000000000000,-18.699999999998,11.056074766355,11.405607476636,-61.595984315845,63.853201542950,0.999395000990,0.852199264223,-291.390187803319,-517.616255271499,3,76
R1D01_legacy_compression_4v4,compression_expansion,07097a0c958d4f116f3718e4128a2de038164a8d3d185219c751dbb7330abba2,32,534,0.503745318352,1.199250936330,0.624238543989,333.343382490052,-1.525786240692,-814.769852529751,0.083933134583,31.968352059925,-30.421910112360,21.350000000000,-21.249999999999,14.024344569288,14.117977528090,-57.660606770007,72.808376725552,1.044440216957,0.899361268225,-18.436358016105,-271.860531834915,3,76
R1D01_legacy_compression_4v4,compression_expansion,07097a0c958d4f116f3718e4128a2de038164a8d3d185219c751dbb7330abba2,48,521,0.479846449136,1.767754318618,1.198551457184,624.445309192881,-0.939854265684,-489.664072421240,-1.959006211179,36.965163147793,-34.929078694818,26.599999999996,-23.949999999999,19.627639155470,20.568138195777,-67.347735191635,82.100000000002,1.074488919019,0.945464817529,292.465568686726,11.896664595996,5,72
R1D02_legacy_compression_8v8,compression_expansion,af5346345fa844ff9d83ac5c60c99009f97967b9f0ea2aa1bc110a357bf621ec,1,324,0.447530864198,0.651697530864,0.065927123934,21.360388154545,-2.105613689927,-682.218835536383,-0.697834288000,6.942901234568,-5.649845679012,3.925000000000,-3.399999999999,0.987654320988,0.972222222222,-13.044938391525,14.934029786002,1.020469505680,0.541146112801,-129.727341611408,-192.427537650593,3,45
R1D02_legacy_compression_8v8,compression_expansion,af5346345fa844ff9d83ac5c60c99009f97967b9f0ea2aa1bc110a357bf621ec,2,324,0.462962962963,0.508950617284,-0.076819789647,-24.889611845527,-2.248360603508,-728.468835536455,-0.592029352227,9.768209876543,-8.662962962963,5.674999999999,-5.374999999998,1.447530864198,1.493827160494,-19.601350869048,20.761099447191,0.983511854274,0.621997108136,-200.927341611481,-290.110637989902,3,45
R1D02_legacy_compression_8v8,compression_expansion,af5346345fa844ff9d83ac5c60c99009f97967b9f0ea2aa1bc110a357bf621ec,3,324,0.432098765432,-0.725617283951,-1.311387690881,-424.889611845492,-3.482928504742,-1128.468835536421,-1.232812410509,11.152006172839,-11.072685185185,6.774999999999,-7.149999999999,1.867283950617,2.021604938272,-23.780734126989,22.981773467260,0.788895050500,0.538915873442,-588.227341611449,-687.810637989868,2,45
R1D02_legacy_compression_8v8,compression_expansion,af5346345fa844ff9d83ac5c60c99009f97967b9f0ea2aa1bc110a357bf621ec,4,324,0.425925925926,-0.579629629630,-1.165400036560,-377.589611845491,-3.336940850421,-1081.168835536419,-1.244099704370,12.546604938272,-13.151697530864,7.825000000000,-8.425000000001,2.287037037037,2.564814814815,-30.252894531818,24.949342452210,0.820798846990,0.574110325204,-512.777341611443,-633.460637989866,2,45
R1D02_legacy_compression_8v8,compression_expansion,af5346345fa844ff9d83ac5c60c99009f97967b9f0ea2aa1bc110a357bf621ec,6,324,0.462962962963,0.312191358025,-0.273579048906,-88.639611845474,-2.445119862767,-792.218835536403,-1.566912406067,15.522067901235,-16.186574074074,9.800000000001,-9.674999999999,3.055555555556,3.521604938272,-36.434971959734,36.022658103622,0.965119183204,0.730391554628,-303.121254073240,-477.558983839198,3,45
R1D02_legacy_compression_8v8,compression_expansion,af5346345fa844ff9d83ac5c60c99009f97967b9f0ea2aa1bc110a357bf621ec,8,324,0.453703703704,-0.988580246914,-1.574350653844,-510.089611845473,-3.745891467705,-1213.668835536401,-2.016945532218,17.489043209876,-19.054938271605,11.375000000001,-12.349999999998,4.015432098765,4.567901234568,-38.224433554948,33.425743884977,0.838174262287,0.658432079487,-707.871254073244,-828.869681354629,1,45
R1D02_legacy_compression_8v8,compression_expansion,af5346345fa844ff9d83ac5c60c99009f97967b9f0ea2aa1bc110a357bf621ec,12,324,0.484567901235,-0.314351851852,-0.900122258782,-291.639611845494,-3.071663072643,-995.218835536423,-0.238993927123,21.414969135802,-24.134259259259,12.600000000000,-16.099999999999,5.848765432099,6.265432098765,-49.846537354569,44.375664217659,0.923889384751,0.763525423370,-541.321254073263,-785.458937107484,3,45
R1D02_legacy_compression_8v8,compression_expansion,af5346345fa844ff9d83ac5c60c99009f97967b9f0ea2aa1bc110a357bf621ec,16,324,0.466049382716,-0.241975308642,-0.827745715572,-268.189611845469,-2.999286529433,-971.768835536397,-1.879949769779,25.264969135802,-26.866203703704,14.450000000001,-16.899999999998,7.558641975309,7.922839506173,-52.338610249868,56.299776139778,0.938972845125,0.796845624925,-569.038039126861,-854.216441567390,4,45
R1D02_legacy_compression_8v8,compression_expansion,af5346345fa844ff9d83ac5c60c99009f97967b9f0ea2aa1bc110a357bf621ec,24,324,0.490740740741,-0.143981481482,-0.729751888412,-236.439611845486,-2.901292702273,-940.018835536415,-0.747608941710,30.264197530864,-31.565432098765,18.275000000000,-19.950000000000,10.694444444444,10.845679012346,-66.659052697450,73.112419146186,0.951878094191,0.822074746135,-766.988039126873,-1012.469681354639,4,45
