candidate_id,family,definition_sha256,horizon_bars,trade_rows,trade_ledger_sha256
R1C01_legacy_failed_12bar,failed_excursion_reversion,8816c326250871e2711da0ddf46da1f5d7c2c3d37426457c8738a75be35267c1,12,810,7ac1837f7cfb40adce5c23b29b39a2273ebc3a6af3b2fd6c8e9d29a846a71f49
R1C01_legacy_failed_12bar,failed_excursion_reversion,8816c326250871e2711da0ddf46da1f5d7c2c3d37426457c8738a75be35267c1,16,810,63c6d3c93c3d99906749a416d386b0f25daa2e3bd7bfa0a43a9ec9f473a69034
R1C01_legacy_failed_12bar,failed_excursion_reversion,8816c326250871e2711da0ddf46da1f5d7c2c3d37426457c8738a75be35267c1,24,808,8f5ca397880527091530eb5b94afeb158fa683c476e721732f3d9b82e1baa8aa
R1C01_legacy_failed_12bar,failed_excursion_reversion,8816c326250871e2711da0ddf46da1f5d7c2c3d37426457c8738a75be35267c1,32,802,45d40a5752572a59522a65a8c6f3f0a49c214fee6e15e223c54915a8885e16f9
R1C01_legacy_failed_12bar,failed_excursion_reversion,8816c326250871e2711da0ddf46da1f5d7c2c3d37426457c8738a75be35267c1,48,785,4635e7c54f9d9d48ad014985ae3babca519a44b43822d9aba7a0e23b7e9017b2
R1C02_legacy_failed_24bar,failed_excursion_reversion,c3eeb7ba059c57ccf74800a329135eec91b8f4d1fb5f8d8c438e8b0a7c5f7430,1,605,47bbfa822e64a19c0bbd9aaf3b21bd5cd1761cd4dec61e4db7f38a93bab47f86
R1C02_legacy_failed_24bar,failed_excursion_reversion,c3eeb7ba059c57ccf74800a329135eec91b8f4d1fb5f8d8c438e8b0a7c5f7430,2,605,a98ba8faa8f7688b609c49ddbe3f34139e6f12c4aeb1df98666f986bb80be4a8
R1C02_legacy_failed_24bar,failed_excursion_reversion,c3eeb7ba059c57ccf74800a329135eec91b8f4d1fb5f8d8c438e8b0a7c5f7430,3,605,f44e8eb159b6fa6eed37d99de461b7b01c3865249b81cfd1e57934210ec8f4ce
R1C02_legacy_failed_24bar,failed_excursion_reversion,c3eeb7ba059c57ccf74800a329135eec91b8f4d1fb5f8d8c438e8b0a7c5f7430,4,605,5ee82def18923999f69d314ca62588c1104d320bdbd0d7d821bbfc0ee7471545
R1C02_legacy_failed_24bar,failed_excursion_reversion,c3eeb7ba059c57ccf74800a329135eec91b8f4d1fb5f8d8c438e8b0a7c5f7430,6,605,e801a4c1ea0379871c4f97ae9dd98d90eb20df2d4000aed3d4053237bd54d76d
R1C02_legacy_failed_24bar,failed_excursion_reversion,c3eeb7ba059c57ccf74800a329135eec91b8f4d1fb5f8d8c438e8b0a7c5f7430,8,605,6dc7de80dd3809c0031998d6aea7813212a22fc42091902286702dceeb10652a
R1C02_legacy_failed_24bar,failed_excursion_reversion,c3eeb7ba059c57ccf74800a329135eec91b8f4d1fb5f8d8c438e8b0a7c5f7430,12,605,9716f37ef57bac85c19ec15d11453c32719d979b75749f246bd4f9b9dbcabf19
R1C02_legacy_failed_24bar,failed_excursion_reversion,c3eeb7ba059c57ccf74800a329135eec91b8f4d1fb5f8d8c438e8b0a7c5f7430,16,605,887d592d0fd1608ce4ad179ab83575fab75f1754ca1cf3506c3dbe40752979dc
R1C02_legacy_failed_24bar,failed_excursion_reversion,c3eeb7ba059c57ccf74800a329135eec91b8f4d1fb5f8d8c438e8b0a7c5f7430,24,604,349bdd5e4d3f8baba10d307d80cb5365a39bf731968da45c982b8305c248fe90
R1C02_legacy_failed_24bar,failed_excursion_reversion,c3eeb7ba059c57ccf74800a329135eec91b8f4d1fb5f8d8c438e8b0a7c5f7430,32,598,25315041757a8d1f6cfb23fdfba3d6d4837426cd495a3d578f177ac46f06dcfc
R1C02_legacy_failed_24bar,failed_excursion_reversion,c3eeb7ba059c57ccf74800a329135eec91b8f4d1fb5f8d8c438e8b0a7c5f7430,48,584,b0b51b1ddc86151cac05b34fc844585be53d297d0bc931c6af34405ea2f79a27
R1C03_legacy_failed_asia_00_06,failed_excursion_reversion,9d916392c2496c11b1f8e1aca44641f8e39af5c280816f8c77c923ca2377e7d4,1,443,12f30c6912fdc73fd7a2394414004d1d0246afc5994a5f32f1bc21059f62eeca
R1C03_legacy_failed_asia_00_06,failed_excursion_reversion,9d916392c2496c11b1f8e1aca44641f8e39af5c280816f8c77c923ca2377e7d4,2,443,3aab1e86dc9494b119baf62357e7597aa0d0d731855324fa13407ce0cc458c5e
R1C03_legacy_failed_asia_00_06,failed_excursion_reversion,9d916392c2496c11b1f8e1aca44641f8e39af5c280816f8c77c923ca2377e7d4,3,443,402947f07f9c38da89eacbf06d94987acb988ed9a7b6f098f3fa3015be36889a
R1C03_legacy_failed_asia_00_06,failed_excursion_reversion,9d916392c2496c11b1f8e1aca44641f8e39af5c280816f8c77c923ca2377e7d4,4,443,d1148e56e91c98eefba9f028a85fc8af943d4e5e1a9bcabc6875e4bb452b1c58
R1C03_legacy_failed_asia_00_06,failed_excursion_reversion,9d916392c2496c11b1f8e1aca44641f8e39af5c280816f8c77c923ca2377e7d4,6,443,43ddec453b0336abdfd8f018dcabcfa2367a8a4b38227844a7cacf339574210a
R1C03_legacy_failed_asia_00_06,failed_excursion_reversion,9d916392c2496c11b1f8e1aca44641f8e39af5c280816f8c77c923ca2377e7d4,8,443,0854c666df4c64f2bca59ee14130e8e29f625f61ae29e6bed529bee6f629ed4f
R1C03_legacy_failed_asia_00_06,failed_excursion_reversion,9d916392c2496c11b1f8e1aca44641f8e39af5c280816f8c77c923ca2377e7d4,12,443,9332b3f441766e309d291ab82f9e3f75898c95bfb90b0244d133d9f2ff2fc204
R1C03_legacy_failed_asia_00_06,failed_excursion_reversion,9d916392c2496c11b1f8e1aca44641f8e39af5c280816f8c77c923ca2377e7d4,16,443,1a592508362eed6c57562b61981f7b78234a2481af220caadde7197acd8c5f2b
R1C03_legacy_failed_asia_00_06,failed_excursion_reversion,9d916392c2496c11b1f8e1aca44641f8e39af5c280816f8c77c923ca2377e7d4,24,443,ed684ab95ffc640da3294f1963236c6731034c1f2fff06453959be0e82348ead
R1C03_legacy_failed_asia_00_06,failed_excursion_reversion,9d916392c2496c11b1f8e1aca44641f8e39af5c280816f8c77c923ca2377e7d4,32,439,8672a4c9316025ed819b490413a9741d80a948714e391d6dfd55e9d20b0d926d
R1C03_legacy_failed_asia_00_06,failed_excursion_reversion,9d916392c2496c11b1f8e1aca44641f8e39af5c280816f8c77c923ca2377e7d4,48,433,cb27e21e1993ac81ebb862750b057ae82de57f0f00ebd9d77f5b810e04cb3d6a
R1C04_failed_48bar_all_liquid,failed_excursion_reversion,c8c63ffba2c5d3b0621cc92207ceeb2187c0720bc6ecdd2f5f8d887ca6f0cd93,1,778,783517de665b709d0286e634b08c4b1ba8df7a29529f8a74432b082c00ed78e9
R1C04_failed_48bar_all_liquid,failed_excursion_reversion,c8c63ffba2c5d3b0621cc92207ceeb2187c0720bc6ecdd2f5f8d887ca6f0cd93,2,778,be86cb6a6f547e5b1736cc1f87fc9ce8a936ff818d1e153ace5f07c66d236a19
R1C04_failed_48bar_all_liquid,failed_excursion_reversion,c8c63ffba2c5d3b0621cc92207ceeb2187c0720bc6ecdd2f5f8d887ca6f0cd93,3,778,2288ad71cb068186f9759b2d11ffc90fe48ac6a3936fdce9e0de1424203d68a5
R1C04_failed_48bar_all_liquid,failed_excursion_reversion,c8c63ffba2c5d3b0621cc92207ceeb2187c0720bc6ecdd2f5f8d887ca6f0cd93,4,778,5e7f4d09beed01371cf5393e4549618668aa112b883a0a31d0d073c324075990
R1C04_failed_48bar_all_liquid,failed_excursion_reversion,c8c63ffba2c5d3b0621cc92207ceeb2187c0720bc6ecdd2f5f8d887ca6f0cd93,6,778,bab3d4298ab0c41cda25c073ca221f694cf4a388aea167df36cb4e22dc971450
R1C04_failed_48bar_all_liquid,failed_excursion_reversion,c8c63ffba2c5d3b0621cc92207ceeb2187c0720bc6ecdd2f5f8d887ca6f0cd93,8,778,435c2021cc9ecc105dfb8697e959a787908a6c49fb3fba484bbd580d2dab8d4b
R1C04_failed_48bar_all_liquid,failed_excursion_reversion,c8c63ffba2c5d3b0621cc92207ceeb2187c0720bc6ecdd2f5f8d887ca6f0cd93,12,778,f3fbe6d11d9a14282a96e5ab48fb99900a2e49cea6c9289145ad677954816585
R1C04_failed_48bar_all_liquid,failed_excursion_reversion,c8c63ffba2c5d3b0621cc92207ceeb2187c0720bc6ecdd2f5f8d887ca6f0cd93,16,778,2549691ecaebee0aea31191b040ecbec90e56023b32acf8595fdc94babb83936
R1C04_failed_48bar_all_liquid,failed_excursion_reversion,c8c63ffba2c5d3b0621cc92207ceeb2187c0720bc6ecdd2f5f8d887ca6f0cd93,24,778,a253ec0414dbfd18e3332a0c48c5be7e341dd27bb11ba78b093625329ed38942
R1C04_failed_48bar_all_liquid,failed_excursion_reversion,c8c63ffba2c5d3b0621cc92207ceeb2187c0720bc6ecdd2f5f8d887ca6f0cd93,32,772,e623e3e4f942f78a594945845443b13d837a2b0fa3cec0a5bcd9544c18b8660e
R1C04_failed_48bar_all_liquid,failed_excursion_reversion,c8c63ffba2c5d3b0621cc92207ceeb2187c0720bc6ecdd2f5f8d887ca6f0cd93,48,762,3677dbf07ad14c1ce11cb4152899d04381b85ad648abb327fd9105275265bc67
R1C05_failed_prior_day,failed_excursion_reversion,d11c282ebdb4f8ca68e36904c707647706806db17dc14e04564d8101be2323d3,1,448,052a9bcb294ec0242445b6f0a3a68088745aefdd81350957a19841be1456d691
R1C05_failed_prior_day,failed_excursion_reversion,d11c282ebdb4f8ca68e36904c707647706806db17dc14e04564d8101be2323d3,2,448,d6065f36e6e7ff773da0088a87cab02f41922500a40525f1a41b67353f060541
R1C05_failed_prior_day,failed_excursion_reversion,d11c282ebdb4f8ca68e36904c707647706806db17dc14e04564d8101be2323d3,3,448,9ce8172c538c75d3327429a2e5ae932eff4945cbb5955f3491118d99034c8764
R1C05_failed_prior_day,failed_excursion_reversion,d11c282ebdb4f8ca68e36904c707647706806db17dc14e04564d8101be2323d3,4,448,dd2f53231691a8f328fd3da820c40da44cf74809e8ce0ed6a20828ba1bcc49db
R1C05_failed_prior_day,failed_excursion_reversion,d11c282ebdb4f8ca68e36904c707647706806db17dc14e04564d8101be2323d3,6,448,9d55ec7cc66e11a5a940ea6b61fa7733d8bbcbea45700668459e831d9349c0ae
R1C05_failed_prior_day,failed_excursion_reversion,d11c282ebdb4f8ca68e36904c707647706806db17dc14e04564d8101be2323d3,8,447,18a646f4065198ef0479596cf647f67a1bf00cf20a6caafe32640a346207da84
R1C05_failed_prior_day,failed_excursion_reversion,d11c282ebdb4f8ca68e36904c707647706806db17dc14e04564d8101be2323d3,12,447,1815d47684cd40e3b3d1a8c984c39f2f734010ef0feae6f4148a8e6ff520eb51
R1C05_failed_prior_day,failed_excursion_reversion,d11c282ebdb4f8ca68e36904c707647706806db17dc14e04564d8101be2323d3,16,445,bb21086eeb18ccfcafee268260d6d12abd4b8f522156fa2c01c02796f458921d
R1C05_failed_prior_day,failed_excursion_reversion,d11c282ebdb4f8ca68e36904c707647706806db17dc14e04564d8101be2323d3,24,444,ed7c102ce176f6a0a5b534fb590b1a43182c177345e23e1b1bd9c84c0ad186c3
R1C05_failed_prior_day,failed_excursion_reversion,d11c282ebdb4f8ca68e36904c707647706806db17dc14e04564d8101be2323d3,32,442,00f7b9eeb938819b0fdc44768626713d51d4a41a56152aa739aae4e50f662c5c
R1C05_failed_prior_day,failed_excursion_reversion,d11c282ebdb4f8ca68e36904c707647706806db17dc14e04564d8101be2323d3,48,441,02bab9cec0c7f3fac815f3faad2dc2a1a899ec62be9497cbefa1006497f60a0e
R1C06_failed_london_open_07_09,failed_excursion_reversion,e1454bb4248d56ee2082c0b60f500d503b36a154b309a1a87a48a97f6ea29dac,1,491,6d280181b34c495e2dd94ae93be6069ecc59ce00db26597d14d3043f808729e7
R1C06_failed_london_open_07_09,failed_excursion_reversion,e1454bb4248d56ee2082c0b60f500d503b36a154b309a1a87a48a97f6ea29dac,2,491,de56769bba68d0a16d815af40c0b839c200c69a71854b31028d3746b433fbcf1
R1C06_failed_london_open_07_09,failed_excursion_reversion,e1454bb4248d56ee2082c0b60f500d503b36a154b309a1a87a48a97f6ea29dac,3,491,66b0bb62dca02ebc94b63895ad5fd284f72988109afe506a8a18ac62a879fe08
R1C06_failed_london_open_07_09,failed_excursion_reversion,e1454bb4248d56ee2082c0b60f500d503b36a154b309a1a87a48a97f6ea29dac,4,491,b8a6cfb45a6a2995289eacac81509b6fb330b723234ce1b81755edf090a8f9a5
R1C06_failed_london_open_07_09,failed_excursion_reversion,e1454bb4248d56ee2082c0b60f500d503b36a154b309a1a87a48a97f6ea29dac,6,491,f3e9448846f9144338f2b0017bd6936ea67263ce7d31ca7bc96695f5951c1629
R1C06_failed_london_open_07_09,failed_excursion_reversion,e1454bb4248d56ee2082c0b60f500d503b36a154b309a1a87a48a97f6ea29dac,8,491,94d8993004035928d17476e37a6de3356066aab362d1aaf9513e2bbfc4953207
R1C06_failed_london_open_07_09,failed_excursion_reversion,e1454bb4248d56ee2082c0b60f500d503b36a154b309a1a87a48a97f6ea29dac,12,491,49ccc337a8a829cf3d4d5e56d40f61793ec250ea567fb77f5575cce0fb9509bb
R1C06_failed_london_open_07_09,failed_excursion_reversion,e1454bb4248d56ee2082c0b60f500d503b36a154b309a1a87a48a97f6ea29dac,16,491,a8d9b9f9c678c72642b3bb411952e130ce8482ab6598f41335e0da71851c3a02
R1C06_failed_london_open_07_09,failed_excursion_reversion,e1454bb4248d56ee2082c0b60f500d503b36a154b309a1a87a48a97f6ea29dac,24,486,5a36e43d7c6b9b2d9242a20c5b7026b0765b37c81563ed2f48f0288e8f627d59
R1C06_failed_london_open_07_09,failed_excursion_reversion,e1454bb4248d56ee2082c0b60f500d503b36a154b309a1a87a48a97f6ea29dac,32,484,b2ecb4b57baa8e5d24d580dc8343039648bb420e7f0b9a042bc8153b541c3e1f
R1C06_failed_london_open_07_09,failed_excursion_reversion,e1454bb4248d56ee2082c0b60f500d503b36a154b309a1a87a48a97f6ea29dac,48,471,7d7e0d61db4d69c98fed495847d5f0e05154bfc1d61b9d336f9281c64392ebc8
R1D01_legacy_compression_4v4,compression_expansion,07097a0c958d4f116f3718e4128a2de038164a8d3d185219c751dbb7330abba2,1,535,192d1d34b11994e5c1e27e795f1309278e0afe9efb58d27c6113a29260c8ad98
R1D01_legacy_compression_4v4,compression_expansion,07097a0c958d4f116f3718e4128a2de038164a8d3d185219c751dbb7330abba2,2,535,547d9dc20655d5b539dc5d2ec69c36c1516bf6d14dff0361839b580a8e1a94a1
R1D01_legacy_compression_4v4,compression_expansion,07097a0c958d4f116f3718e4128a2de038164a8d3d185219c751dbb7330abba2,3,535,0f7ab2a1586c288f4d8e6622b08e8d09b33b9a31b8e12877fc53536a9f660859
R1D01_legacy_compression_4v4,compression_expansion,07097a0c958d4f116f3718e4128a2de038164a8d3d185219c751dbb7330abba2,4,535,3a71e475e8888d1b838f3a8629b3b5b2f28c8a33ef433eef56a173de4a13311f
R1D01_legacy_compression_4v4,compression_expansion,07097a0c958d4f116f3718e4128a2de038164a8d3d185219c751dbb7330abba2,6,535,90941e98eae77af8f5fbe7135988702b672b952274e206fb2e746bff54bf088d
R1D01_legacy_compression_4v4,compression_expansion,07097a0c958d4f116f3718e4128a2de038164a8d3d185219c751dbb7330abba2,8,535,db55195624bb6ca3c4ca4d5d724ee90828d80d652ef93b1cc9bf40e5b038f046
R1D01_legacy_compression_4v4,compression_expansion,07097a0c958d4f116f3718e4128a2de038164a8d3d185219c751dbb7330abba2,12,535,be78f69916e7f8398c58b964fe52ea571255292c9f6c9c5fa0c754368ce6592c
R1D01_legacy_compression_4v4,compression_expansion,07097a0c958d4f116f3718e4128a2de038164a8d3d185219c751dbb7330abba2,16,535,c913725fb97a98df5ddf3eb07ae719dd7d709c7f6381f8a350ed9396a1bbfcb7
R1D01_legacy_compression_4v4,compression_expansion,07097a0c958d4f116f3718e4128a2de038164a8d3d185219c751dbb7330abba2,24,535,164e19f6f779e9abaaf0ec48b9dc589132285358004a75f5f867bc92ecdf23db
R1D01_legacy_compression_4v4,compression_expansion,07097a0c958d4f116f3718e4128a2de038164a8d3d185219c751dbb7330abba2,32,534,3834b61ba7f871da8437eb3c20d1ed35fdfda5851b414eebc6ec4d774cec22fd
R1D01_legacy_compression_4v4,compression_expansion,07097a0c958d4f116f3718e4128a2de038164a8d3d185219c751dbb7330abba2,48,521,8ac06e438fa75639d255484a096c843e919a866becba56498100e45b34381962
R1D02_legacy_compression_8v8,compression_expansion,af5346345fa844ff9d83ac5c60c99009f97967b9f0ea2aa1bc110a357bf621ec,1,324,28acc478a16df6984694acbbf0696775e5f1ad918262357c27486c842df7747b
R1D02_legacy_compression_8v8,compression_expansion,af5346345fa844ff9d83ac5c60c99009f97967b9f0ea2aa1bc110a357bf621ec,2,324,7af7a8d8d07c21c58b9222846ef047db9e5d83b7e354d893565b2b1d328be06f
R1D02_legacy_compression_8v8,compression_expansion,af5346345fa844ff9d83ac5c60c99009f97967b9f0ea2aa1bc110a357bf621ec,3,324,37e31c7ebeff6d9ad02513e19b1aa91b9ea1a0bb214f9fdae8e462099dbd0cf2
R1D02_legacy_compression_8v8,compression_expansion,af5346345fa844ff9d83ac5c60c99009f97967b9f0ea2aa1bc110a357bf621ec,4,324,1d31fbd9c97b751c67c93909a9830c9d43b986dc9c3fed8c6fd471bec4a91fa1
R1D02_legacy_compression_8v8,compression_expansion,af5346345fa844ff9d83ac5c60c99009f97967b9f0ea2aa1bc110a357bf621ec,6,324,4ab3373b7725a70284bd372c07c7f80b82ac47b49c9d64d552a97f0ee2d20a04
R1D02_legacy_compression_8v8,compression_expansion,af5346345fa844ff9d83ac5c60c99009f97967b9f0ea2aa1bc110a357bf621ec,8,324,dc490a72f7414a17283d651727cb4028bed4d7bee4589b4160eac7566048b900
R1D02_legacy_compression_8v8,compression_expansion,af5346345fa844ff9d83ac5c60c99009f97967b9f0ea2aa1bc110a357bf621ec,12,324,d15b8978ce1d9ae33395092defbe26a9afafe82bd232a1358b46181ce65cc27a
R1D02_legacy_compression_8v8,compression_expansion,af5346345fa844ff9d83ac5c60c99009f97967b9f0ea2aa1bc110a357bf621ec,16,324,c02a85e0aca543b6a5ad3ff5cfb6afc84688f345691c4126e173d2a14bd1e6fd
R1D02_legacy_compression_8v8,compression_expansion,af5346345fa844ff9d83ac5c60c99009f97967b9f0ea2aa1bc110a357bf621ec,24,324,50a5f5a8e00fc9b8c9051ae1bd0df46b16028591a37a2b42f044c951e28b60ed
R1D02_legacy_compression_8v8,compression_expansion,af5346345fa844ff9d83ac5c60c99009f97967b9f0ea2aa1bc110a357bf621ec,32,322,7209684c14b55a14b3da637ca5b4f68defa06db962a81622ab36353486d89b50
R1D02_legacy_compression_8v8,compression_expansion,af5346345fa844ff9d83ac5c60c99009f97967b9f0ea2aa1bc110a357bf621ec,48,313,f688ffae8d8027adfe6d9be5cac06b1ed5b59a1fcf44475e67a983d2e11de2c6
R1D03_compression_12v12,compression_expansion,ad63bdfe58004d6303f8acd53f6a80063e118e3d3fa9f8de2e05018adfaeb321,1,558,a63abd6cce638bda2fdf879f18221f74be5d1bbf3c29c4ca9fda91364e3941c4
R1D03_compression_12v12,compression_expansion,ad63bdfe58004d6303f8acd53f6a80063e118e3d3fa9f8de2e05018adfaeb321,2,558,ccbb9db8c7a553d54824e84600205dab14dd3cee49ec97cacfc49bddc77d8963
R1D03_compression_12v12,compression_expansion,ad63bdfe58004d6303f8acd53f6a80063e118e3d3fa9f8de2e05018adfaeb321,3,558,ed0bd85346552403bec616286ec14fbd0a9261400590f0de879775992ea450b9
R1D03_compression_12v12,compression_expansion,ad63bdfe58004d6303f8acd53f6a80063e118e3d3fa9f8de2e05018adfaeb321,4,558,1375a91e16b6e10c36bb69d44e61bc90f74172ada4a29f5f6924223a733ca9eb
R1D03_compression_12v12,compression_expansion,ad63bdfe58004d6303f8acd53f6a80063e118e3d3fa9f8de2e05018adfaeb321,6,558,5c46b95a042a4598d355c5c9e4fbde1aac375179cfae6821d9fc16065c7f14db
R1D03_compression_12v12,compression_expansion,ad63bdfe58004d6303f8acd53f6a80063e118e3d3fa9f8de2e05018adfaeb321,8,557,2c4c66390bec590e96b94e05cd810e836b4f602c0b8760ba88e84ad8e0c9a6da
R1D03_compression_12v12,compression_expansion,ad63bdfe58004d6303f8acd53f6a80063e118e3d3fa9f8de2e05018adfaeb321,12,554,9ba3a8edeb1b678523318f1752fe1ef346719fc073ae37cbf34a9307682e55e2
R1D03_compression_12v12,compression_expansion,ad63bdfe58004d6303f8acd53f6a80063e118e3d3fa9f8de2e05018adfaeb321,16,553,f355454afce45558ef6155fcb85d452f05f9aa4de11d9fe2cb079a950d78128f
R1D03_compression_12v12,compression_expansion,ad63bdfe58004d6303f8acd53f6a80063e118e3d3fa9f8de2e05018adfaeb321,24,549,71a14d570532fdcade23c051d259cc3a5f3257c94acc4b6e64fda4ef23e56d17
R1D03_compression_12v12,compression_expansion,ad63bdfe58004d6303f8acd53f6a80063e118e3d3fa9f8de2e05018adfaeb321,32,546,41ac495fdec0a3c2128ce9261910c94370ab8bb821897f44cc93ecab0ff8de90
R1D03_compression_12v12,compression_expansion,ad63bdfe58004d6303f8acd53f6a80063e118e3d3fa9f8de2e05018adfaeb321,48,534,9ff9bcdc25ba36493e677d4f4c616e5562cb600ab8f46a5645ba1d48bb75404c
R1D04_compression_16v16,compression_expansion,3a6ae9436a3a0d03076e6b961353dafa242eba6648771d85bca9a7b446a6d72b,1,486,eb14f11651566a6ea56bb5b49f0669e84cb0f44a21c06f2ac908616644ebd917
R1D04_compression_16v16,compression_expansion,3a6ae9436a3a0d03076e6b961353dafa242eba6648771d85bca9a7b446a6d72b,2,486,fa43ecc0ec6043996db80ed36873175e250569d44729e24c1e3a8971d264e711
R1D04_compression_16v16,compression_expansion,3a6ae9436a3a0d03076e6b961353dafa242eba6648771d85bca9a7b446a6d72b,3,486,86d03aa898e93f2fe9cf99900d70a28c67070f702618ae5ae993e46ddf15bfea
R1D04_compression_16v16,compression_expansion,3a6ae9436a3a0d03076e6b961353dafa242eba6648771d85bca9a7b446a6d72b,4,486,ea4a20a70b2017514d84d44da523ccb9fa11103a337c9ac85d21b961d7855a59
R1D04_compression_16v16,compression_expansion,3a6ae9436a3a0d03076e6b961353dafa242eba6648771d85bca9a7b446a6d72b,6,486,9b9cdfb446c8dd8bcbdd384c21ceb135f36a031b3e8e89680a7a707f41910c51
R1D04_compression_16v16,compression_expansion,3a6ae9436a3a0d03076e6b961353dafa242eba6648771d85bca9a7b446a6d72b,8,485,0e2e4910868321f838bbd7f1b55b087b832a2bf50714ba6f6ec969206bd107f0
R1D04_compression_16v16,compression_expansion,3a6ae9436a3a0d03076e6b961353dafa242eba6648771d85bca9a7b446a6d72b,12,483,e2043c0a206b0ee52f42fe9f9b2a8bb16b19e5a5a49ae890fd1e864ef6476461
R1D04_compression_16v16,compression_expansion,3a6ae9436a3a0d03076e6b961353dafa242eba6648771d85bca9a7b446a6d72b,16,482,3ced433bfa159a91e06325d3efb762caa6aba02538f6af12e4e55518e6ba9958
R1D04_compression_16v16,compression_expansion,3a6ae9436a3a0d03076e6b961353dafa242eba6648771d85bca9a7b446a6d72b,24,480,e245e98390e26ba2f46be52c42d12b6dbcb751102555fed6af97ee2af0b67809
R1D04_compression_16v16,compression_expansion,3a6ae9436a3a0d03076e6b961353dafa242eba6648771d85bca9a7b446a6d72b,32,478,d3ce4b4a43c5eaa7fd17a0faa6a72f7f5d43940333b4723a87525c75a21aa154
R1D04_compression_16v16,compression_expansion,3a6ae9436a3a0d03076e6b961353dafa242eba6648771d85bca9a7b446a6d72b,48,471,8b8c96919814c68d8a8cb3cc0433cf47f39793ea7a9427b258c1bca136168def
R1D05_compression_24v24,compression_expansion,f2d43ce0173f4f8669c4a947af9bbc78d48ed7325c0c675612c4c064dde25f22,1,388,36ff17413cf9556b52cefa7c1452e679d1955e57374d4ef2bf38608dc8466b99
R1D05_compression_24v24,compression_expansion,f2d43ce0173f4f8669c4a947af9bbc78d48ed7325c0c675612c4c064dde25f22,2,388,684a886a8e66f338caed64a60256c23877bfb40da6b8833bfba56659fac62240
R1D05_compression_24v24,compression_expansion,f2d43ce0173f4f8669c4a947af9bbc78d48ed7325c0c675612c4c064dde25f22,3,388,69a39d51f48e62a0d7ebb284b0c31772940bad6964375ebee94741b111e2d430
R1D05_compression_24v24,compression_expansion,f2d43ce0173f4f8669c4a947af9bbc78d48ed7325c0c675612c4c064dde25f22,4,388,2213a6a780b5f6a0ec0f17d9ffaf5201f713e14a60b7a668af62271d444ce52d
R1D05_compression_24v24,compression_expansion,f2d43ce0173f4f8669c4a947af9bbc78d48ed7325c0c675612c4c064dde25f22,6,388,7fb6b7e8ab1a970275c7a9e23d7928f1e1bd0cc2d70d61e501cc0b7a4a85fe43
R1D05_compression_24v24,compression_expansion,f2d43ce0173f4f8669c4a947af9bbc78d48ed7325c0c675612c4c064dde25f22,8,388,dd6dab8182f57b85cf4ddc20810a51a1abcf40a5b54ee69f6089cf5101922cac
R1D05_compression_24v24,compression_expansion,f2d43ce0173f4f8669c4a947af9bbc78d48ed7325c0c675612c4c064dde25f22,12,387,1b89b4d58020da4a45c53d235b51d9da38b38242154be4e4677cf04e0ba94636
R1D05_compression_24v24,compression_expansion,f2d43ce0173f4f8669c4a947af9bbc78d48ed7325c0c675612c4c064dde25f22,16,387,08de698445641ea8ee61f8387899e3a939a3a7c5f66194e3b9d055a1caf888b1
R1D05_compression_24v24,compression_expansion,f2d43ce0173f4f8669c4a947af9bbc78d48ed7325c0c675612c4c064dde25f22,24,385,537da039a723ba88b7e89297e52a9622e80a858c02912e852caace838da2abbf
R1D05_compression_24v24,compression_expansion,f2d43ce0173f4f8669c4a947af9bbc78d48ed7325c0c675612c4c064dde25f22,32,385,f3323be6c8cb14f7f3c66124f614a40d8903c0ff53ed89e0e841ce9f15dbe4da
R1D05_compression_24v24,compression_expansion,f2d43ce0173f4f8669c4a947af9bbc78d48ed7325c0c675612c4c064dde25f22,48,380,14d3db15ea4e24854f148e063dbdaa3db473d64b1f63ffbe0df7519591faad3d
R1E01_legacy_trend_4h_resumption,trend_pullback_resumption,c0da75c40bbbbf0f744d4249d3f61cb231f25d2d65dee0f149b7988d16ca27db,1,385,0ab20cda6affc25092da634ef34884ccefdb1549358b161b2cec62b7e1ba8dee
R1E01_legacy_trend_4h_resumption,trend_pullback_resumption,c0da75c40bbbbf0f744d4249d3f61cb231f25d2d65dee0f149b7988d16ca27db,2,385,eff2700db41c03972d826e1b195d31a32d26832288a463532a8b642f60b675cc
R1E01_legacy_trend_4h_resumption,trend_pullback_resumption,c0da75c40bbbbf0f744d4249d3f61cb231f25d2d65dee0f149b7988d16ca27db,3,385,7ea049a7a10efb96b6961e37db0333828d81c3c3bdeed2664b3d2bc221f76750
R1E01_legacy_trend_4h_resumption,trend_pullback_resumption,c0da75c40bbbbf0f744d4249d3f61cb231f25d2d65dee0f149b7988d16ca27db,4,385,86db7c6390feac2b1bcfe8c0d19a62516d079b7771b811992c83b5ea4ba891a6
R1E01_legacy_trend_4h_resumption,trend_pullback_resumption,c0da75c40bbbbf0f744d4249d3f61cb231f25d2d65dee0f149b7988d16ca27db,6,385,9fcc80d931f0de31fd69cd417e5b93b1048ad5056433e971bf6bbb0fc37e5469
R1E01_legacy_trend_4h_resumption,trend_pullback_resumption,c0da75c40bbbbf0f744d4249d3f61cb231f25d2d65dee0f149b7988d16ca27db,8,385,38cce567f8e1c1f468c49713e5a43fd531c07a42a9e05adfec995948d4bf4544
