candidate_id,family,definition_sha256,horizon_bars,month,trades,win_rate,avg_gross_pips,avg_default_net_pips,total_default_net_pips,avg_severe_net_pips,total_severe_net_pips,median_default_net_pips,avg_mfe_pips,avg_mae_pips,median_mfe_pips,median_mae_pips,avg_bars_to_mfe,avg_bars_to_mae,q05_default_net_pips,q95_default_net_pips,default_profit_factor,severe_profit_factor,total_excluding_best_utc_day,total_excluding_best_two_utc_days
R1L03_filter_atr10,atr_filter_directional_change,5caf8703d5ff347869f4508c67bdd584309b6f0f0f4402c7af6fcbe8dab3a0ec,24,2024-03,230,0.465217391304,-1.198913043478,-1.798661531343,-413.692152208874,-3.998158507072,-919.576456626659,-1.436462882096,24.077173913044,-24.729782608696,17.350000000002,-15.625000000001,10.973913043478,11.334782608696,-53.749658853103,65.285959643798,0.860319416020,0.716421824343,0.000000000000,0.000000000000
R1L03_filter_atr10,atr_filter_directional_change,5caf8703d5ff347869f4508c67bdd584309b6f0f0f4402c7af6fcbe8dab3a0ec,24,2024-04,218,0.458715596330,-0.909174311927,-1.489546543962,-324.721146583623,-3.650291008031,-795.763439750784,-2.109893758301,23.585091743119,-25.682339449541,12.049999999999,-13.325000000002,10.541284403670,11.100917431193,-49.895566056675,46.731205893560,0.865758989656,0.703595260497,0.000000000000,0.000000000000
R1L03_filter_atr10,atr_filter_directional_change,5caf8703d5ff347869f4508c67bdd584309b6f0f0f4402c7af6fcbe8dab3a0ec,24,2024-05,233,0.510729613734,-0.279828326180,-0.853439336258,-198.851365348064,-3.000661356413,-699.154096044240,0.450000000000,29.116523605150,-28.746137339056,16.700000000000,-15.349999999998,11.214592274678,11.733905579399,-67.412082191782,62.773508500772,0.943972704078,0.816350704642,0.000000000000,0.000000000000
R1L03_filter_atr10,atr_filter_directional_change,5caf8703d5ff347869f4508c67bdd584309b6f0f0f4402c7af6fcbe8dab3a0ec,24,2024-06,203,0.507389162562,-0.454187192118,-1.025956225877,-208.269113852984,-3.169494293394,-643.407341559004,0.267658618754,28.184729064040,-28.185467980296,17.749999999998,-19.000000000000,11.256157635468,11.532019704433,-67.993231286146,64.859763033175,0.934612638268,0.811293705385,0.000000000000,0.000000000000
R1L03_filter_atr10,atr_filter_directional_change,5caf8703d5ff347869f4508c67bdd584309b6f0f0f4402c7af6fcbe8dab3a0ec,32,2024-01,238,0.466386554622,-1.195798319328,-1.857453005579,-442.073815327842,-4.180762378082,-995.021445983509,-2.035360132030,38.702310924370,-37.815756302521,29.599999999999,-26.100000000000,16.008403361345,15.533613445378,-85.562144348947,71.685930119925,0.905212393893,0.799644906375,0.000000000000,0.000000000000
R1L03_filter_atr10,atr_filter_directional_change,5caf8703d5ff347869f4508c67bdd584309b6f0f0f4402c7af6fcbe8dab3a0ec,32,2024-02,247,0.461538461538,-1.351417004049,-1.958462386487,-483.740209462389,-4.172553151365,-1030.620628387082,-1.952098259980,23.778137651822,-26.610526315789,17.849999999999,-19.899999999998,14.716599190283,15.445344129555,-49.195240586614,48.823800452632,0.845836067547,0.701259054300,0.000000000000,0.000000000000
R1L03_filter_atr10,atr_filter_directional_change,5caf8703d5ff347869f4508c67bdd584309b6f0f0f4402c7af6fcbe8dab3a0ec,32,2024-03,229,0.475982532751,-2.073580786026,-2.670809871090,-611.615460479533,-4.865268041217,-1114.146381438671,-1.511367013373,27.280349344978,-28.831222707424,20.950000000002,-18.350000000001,14.253275109170,15.358078602620,-68.618908750133,60.348696406735,0.819930107456,0.696532406309,0.000000000000,0.000000000000
R1L03_filter_atr10,atr_filter_directional_change,5caf8703d5ff347869f4508c67bdd584309b6f0f0f4402c7af6fcbe8dab3a0ec,32,2024-04,218,0.477064220183,-0.564908256881,-1.145280488916,-249.671146583635,-3.306024952985,-720.713439750796,-1.475000000000,27.576834862385,-28.953211009174,13.599999999998,-15.649999999999,14.564220183486,14.362385321101,-71.226230886568,57.388312554345,0.914127761995,0.771849344479,0.000000000000,0.000000000000
R1L03_filter_atr10,atr_filter_directional_change,5caf8703d5ff347869f4508c67bdd584309b6f0f0f4402c7af6fcbe8dab3a0ec,32,2024-05,232,0.500000000000,-0.049568965517,-0.623252193503,-144.594508892584,-2.770618649473,-642.783526677774,-0.424244157096,35.379094827586,-35.726724137931,19.749999999999,-18.674999999999,15.775862068966,15.577586206897,-80.192863013699,87.814704847829,0.965761497895,0.856711548146,0.000000000000,0.000000000000
R1L03_filter_atr10,atr_filter_directional_change,5caf8703d5ff347869f4508c67bdd584309b6f0f0f4402c7af6fcbe8dab3a0ec,32,2024-06,202,0.509900990099,0.161633663366,-0.410395425981,-82.899876048102,-2.554453604675,-515.999628144366,0.442988567697,33.435643564357,-33.235891089109,21.575000000000,-22.899999999998,15.485148514851,15.163366336634,-92.262277048049,69.730094789993,0.977871969432,0.869857335834,0.000000000000,0.000000000000
R1L03_filter_atr10,atr_filter_directional_change,5caf8703d5ff347869f4508c67bdd584309b6f0f0f4402c7af6fcbe8dab3a0ec,48,2024-01,237,0.502109704641,-0.228059071730,-0.889649071872,-210.846830033720,-3.212829072157,-761.440490101151,1.871501706484,48.131856540084,-48.475527426161,42.250000000001,-37.950000000001,24.282700421941,24.016877637131,-91.155421778019,97.681479936697,0.960509419247,0.864388957771,0.000000000000,0.000000000000
R1L03_filter_atr10,atr_filter_directional_change,5caf8703d5ff347869f4508c67bdd584309b6f0f0f4402c7af6fcbe8dab3a0ec,48,2024-02,242,0.438016528926,-1.783471074380,-2.391646350388,-578.778416793940,-4.607996902404,-1115.135250381814,-4.658493887879,28.791528925620,-31.058677685950,21.374999999999,-23.924999999998,22.442148760331,23.648760330579,-62.447002721363,54.848016577728,0.848237878093,0.729689517857,0.000000000000,0.000000000000
R1L03_filter_atr10,atr_filter_directional_change,5caf8703d5ff347869f4508c67bdd584309b6f0f0f4402c7af6fcbe8dab3a0ec,48,2024-03,227,0.466960352423,-0.211013215859,-0.795424736486,-180.561415182392,-2.964247777741,-672.884245547122,-1.957865168539,33.165418502203,-34.450660792952,24.499999999998,-25.400000000002,22.061674008811,22.731277533040,-75.470360134004,69.526970633694,0.952869663910,0.835944952924,0.000000000000,0.000000000000
R1L03_filter_atr10,atr_filter_directional_change,5caf8703d5ff347869f4508c67bdd584309b6f0f0f4402c7af6fcbe8dab3a0ec,48,2024-04,216,0.476851851852,0.269675925926,-0.311350690717,-67.251749194850,-2.473403924002,-534.255247584411,-0.775000000003,33.344675925926,-33.432870370370,16.574999999999,-18.349999999998,22.120370370370,21.939814814815,-56.084665532879,80.963150955833,0.979426663035,0.848394321879,0.000000000000,0.000000000000
R1L03_filter_atr10,atr_filter_directional_change,5caf8703d5ff347869f4508c67bdd584309b6f0f0f4402c7af6fcbe8dab3a0ec,48,2024-05,231,0.476190476190,0.606709956710,0.032707753712,7.555491107408,-2.115296652285,-488.633526677782,-1.399999999999,43.170562770563,-42.956709956710,23.049999999998,-21.999999999997,22.662337662338,22.800865800866,-137.102602739727,135.375000000001,1.001458233612,0.910406334161,0.000000000000,0.000000000000
R1L03_filter_atr10,atr_filter_directional_change,5caf8703d5ff347869f4508c67bdd584309b6f0f0f4402c7af6fcbe8dab3a0ec,48,2024-06,200,0.520000000000,1.195250000000,0.623335646181,124.667129236238,-1.520493061456,-304.098612291270,3.210807463205,41.739500000000,-40.649750000000,30.000000000001,-25.524999999999,22.650000000000,21.375000000000,-104.857907210833,101.403452166068,1.027898093107,0.935005723302,0.000000000000,0.000000000000
R1L04_filter_atr125,atr_filter_directional_change,ca5d229762381cffa3834f0ef636ece5fac14129c9f351459a170d22fb448dc0,1,2024-01,184,0.456521739130,0.344836956522,-0.313639272489,-57.709626138003,-2.630591730511,-484.028878413986,-0.853748104960,7.415760869565,-6.839945652174,5.500000000001,-5.275000000000,0.989130434783,0.961956521739,-14.768271130263,15.447558018762,0.916135517420,0.483784765664,0.000000000000,0.000000000000
R1L04_filter_atr125,atr_filter_directional_change,ca5d229762381cffa3834f0ef636ece5fac14129c9f351459a170d22fb448dc0,1,2024-02,187,0.422459893048,-0.189304812834,-0.795739547485,-148.803295379656,-3.008609016786,-562.609886138931,-1.150000000002,4.932887700535,-4.855347593583,3.450000000001,-3.449999999998,0.978609625668,0.994652406417,-10.910831608613,9.493822266076,0.722560713966,0.304806575570,0.000000000000,0.000000000000
R1L04_filter_atr125,atr_filter_directional_change,ca5d229762381cffa3834f0ef636ece5fac14129c9f351459a170d22fb448dc0,1,2024-03,184,0.391304347826,-1.379619565217,-1.981656832318,-364.624857146513,-4.185731366519,-770.174571439539,-1.650000000000,5.131793478261,-6.150000000000,3.225000000002,-3.899999999999,0.951086956522,0.989130434783,-14.868576687113,11.600752618694,0.500944206341,0.237771254414,0.000000000000,0.000000000000
R1L04_filter_atr125,atr_filter_directional_change,ca5d229762381cffa3834f0ef636ece5fac14129c9f351459a170d22fb448dc0,1,2024-04,182,0.390109890110,-0.251923076923,-0.838535897611,-152.613533365120,-3.011761538985,-548.140600095211,-1.422208013640,6.045054945055,-6.754945054945,2.150000000000,-3.325000000001,0.972527472527,0.978021978022,-10.913710329783,11.380103199918,0.771991165238,0.421648231423,0.000000000000,0.000000000000
R1L04_filter_atr125,atr_filter_directional_change,ca5d229762381cffa3834f0ef636ece5fac14129c9f351459a170d22fb448dc0,1,2024-05,177,0.412429378531,-0.079378531074,-0.647787373512,-114.658365111621,-2.784605058389,-492.875095334817,-0.849999999997,4.891807909604,-4.831073446328,3.500000000000,-3.399999999999,0.966101694915,0.983050847458,-10.303303370788,10.330594600596,0.751317276446,0.310533032029,0.000000000000,0.000000000000
