candidate_id,family,definition_sha256,horizon_bars,side,trades,win_rate,avg_gross_pips,avg_default_net_pips,total_default_net_pips,avg_severe_net_pips,total_severe_net_pips,median_default_net_pips,avg_mfe_pips,avg_mae_pips,median_mfe_pips,median_mae_pips,avg_bars_to_mfe,avg_bars_to_mae,q05_default_net_pips,q95_default_net_pips,default_profit_factor,severe_profit_factor,total_excluding_best_utc_day,total_excluding_best_two_utc_days
R1F01_donchian_8,donchian_channel_breakout,85154b42f04ad0a21c737eed180193a672428a9452956a05179c84ade126fc06,8,-1,522,0.388888888889,-2.127969348659,-2.740410004007,-1430.494022091810,-4.965291314704,-2591.882066275395,-4.314352692075,17.757088122605,-17.196455938697,10.699999999999,-12.225000000001,3.676245210728,4.806513409962,-39.708625535965,37.194696675600,0.728120397562,0.567521870993,0.000000000000,0.000000000000
R1F01_donchian_8,donchian_channel_breakout,85154b42f04ad0a21c737eed180193a672428a9452956a05179c84ade126fc06,8,1,748,0.524064171123,1.800668449198,1.208315460189,903.819964221137,-0.976390517830,-730.340107336629,0.699630086313,13.601002673797,-13.385962566845,9.350000000001,-8.974999999998,4.433155080214,3.990641711230,-24.514299426531,30.769865380711,1.213083291035,0.856365614180,0.000000000000,0.000000000000
R1F01_donchian_8,donchian_channel_breakout,85154b42f04ad0a21c737eed180193a672428a9452956a05179c84ade126fc06,12,-1,521,0.399232245681,-2.583301343570,-3.195951624348,-1665.090796285350,-5.421252185904,-2824.472388856032,-5.456128747797,22.320345489443,-21.095969289827,12.150000000000,-14.850000000001,5.188099808061,6.773512476008,-50.162235041587,45.958357394931,0.747970370195,0.614936365345,0.000000000000,0.000000000000
R1F01_donchian_8,donchian_channel_breakout,85154b42f04ad0a21c737eed180193a672428a9452956a05179c84ade126fc06,12,1,746,0.532171581769,2.806769436997,2.216211979097,1653.294136406563,0.035097063297,26.182409219658,1.200072452973,17.125067024129,-16.634115281501,11.499999999999,-10.750000000000,6.372654155496,5.772117962466,-29.551145330994,37.828104017367,1.332328293086,1.004525565373,0.000000000000,0.000000000000
R1F01_donchian_8,donchian_channel_breakout,85154b42f04ad0a21c737eed180193a672428a9452956a05179c84ade126fc06,16,-1,520,0.382692307692,-3.056826923077,-3.669410969087,-1908.093703925044,-5.894579061106,-3065.181111775088,-5.925607813040,26.006153846154,-23.645288461538,14.274999999999,-16.725000000001,6.709615384615,8.598076923077,-53.195368809508,50.545725388598,0.741608003517,0.622349715500,0.000000000000,0.000000000000
R1F01_donchian_8,donchian_channel_breakout,85154b42f04ad0a21c737eed180193a672428a9452956a05179c84ade126fc06,16,1,745,0.535570469799,3.063087248322,2.475700734421,1844.397047143888,0.300927706620,224.191141431757,1.349999999999,19.708791946309,-19.259463087248,12.799999999999,-12.699999999998,8.073825503356,7.514093959732,-32.850669782563,44.480590638297,1.319302585999,1.034098431584,0.000000000000,0.000000000000
R1F01_donchian_8,donchian_channel_breakout,85154b42f04ad0a21c737eed180193a672428a9452956a05179c84ade126fc06,24,-1,520,0.367307692308,-5.292788461538,-5.905372507548,-3070.793703925000,-8.130540599567,-4227.881111775044,-7.604663865547,30.559134615385,-27.994615384615,17.400000000001,-20.074999999999,9.598076923077,12.773076923077,-68.440466207864,64.351688562595,0.659360384581,0.566979098015,0.000000000000,0.000000000000
R1F01_donchian_8,donchian_channel_breakout,85154b42f04ad0a21c737eed180193a672428a9452956a05179c84ade126fc06,24,1,740,0.562162162162,4.551756756757,3.968314685702,2936.552867419693,1.801430543593,1333.058602259087,2.839291968936,25.172432432432,-24.398783783784,17.075000000001,-15.949999999999,12.652702702703,10.982432432432,-44.429379827323,61.033876589216,1.409051909796,1.168052085867,0.000000000000,0.000000000000
R1F01_donchian_8,donchian_channel_breakout,85154b42f04ad0a21c737eed180193a672428a9452956a05179c84ade126fc06,32,-1,518,0.361003861004,-4.741409266409,-5.354277812195,-2773.515906716839,-7.580014903765,-3926.447720150406,-10.110522959184,36.690637065637,-32.581177606178,19.799999999999,-23.875000000000,12.625482625483,17.343629343629,-73.608844622576,78.743688078510,0.727659632189,0.640998718656,0.000000000000,0.000000000000
R1F01_donchian_8,donchian_channel_breakout,85154b42f04ad0a21c737eed180193a672428a9452956a05179c84ade126fc06,32,1,736,0.597826086957,7.586413043478,7.002781499162,5154.047183382949,4.835518410528,3558.941550148940,6.406411111111,30.910190217391,-28.686209239130,21.000000000002,-18.675000000002,17.925271739130,14.756793478261,-52.345060214094,74.000139404259,1.636755058003,1.405872339479,0.000000000000,0.000000000000
R1F01_donchian_8,donchian_channel_breakout,85154b42f04ad0a21c737eed180193a672428a9452956a05179c84ade126fc06,48,-1,504,0.376984126984,-5.161904761905,-5.769597146147,-2907.876961658028,-7.984981914631,-4024.430884974045,-11.082488510408,42.308730158730,-39.206051587302,22.900000000000,-28.950000000002,19.083333333333,25.678571428571,-89.872903205985,106.284937428895,0.752391340421,0.676920462558,0.000000000000,0.000000000000
R1F01_donchian_8,donchian_channel_breakout,85154b42f04ad0a21c737eed180193a672428a9452956a05179c84ade126fc06,48,1,732,0.588797814208,10.188251366120,9.604338738873,7030.375956855360,7.436513484380,5443.527870566122,7.639605946201,39.943579234973,-35.815642076503,28.050000000000,-23.125000000000,26.315573770492,21.438524590164,-73.822500000000,94.445352338244,1.713977240622,1.517802676461,0.000000000000,0.000000000000
R1F02_donchian_16,donchian_channel_breakout,9e58ea13a2511cc359f223fb50e2f8978c76491084ac8ed4ef61ec02ef20747f,1,-1,346,0.445086705202,-0.231213872832,-0.852973923404,-295.128977497907,-3.096494024548,-1071.386932493667,-1.103467987805,7.309682080925,-6.815751445087,4.375000000000,-4.825000000000,0.982658959538,0.985549132948,-15.296917169337,12.884754262787,0.792535968229,0.439501532005,0.000000000000,0.000000000000
R1F02_donchian_16,donchian_channel_breakout,9e58ea13a2511cc359f223fb50e2f8978c76491084ac8ed4ef61ec02ef20747f,1,1,551,0.437386569873,0.469963702359,-0.124820774733,-68.776246877880,-2.314389728918,-1275.228740633564,-0.700000000001,5.226406533575,-4.706533575318,3.300000000002,-3.200000000001,0.983666061706,0.970961887477,-9.589264589174,11.629078082309,0.948147916215,0.395431310187,0.000000000000,0.000000000000
R1F02_donchian_16,donchian_channel_breakout,9e58ea13a2511cc359f223fb50e2f8978c76491084ac8ed4ef61ec02ef20747f,2,-1,346,0.439306358382,-0.708670520231,-1.330430570803,-460.328977497897,-3.573950671947,-1236.586932493657,-1.913520408165,10.051011560693,-9.780635838150,6.474999999999,-6.875000000001,1.430635838150,1.537572254335,-20.755112997527,19.096937091179,0.760565536418,0.483269691439,0.000000000000,0.000000000000
R1F02_donchian_16,donchian_channel_breakout,9e58ea13a2511cc359f223fb50e2f8978c76491084ac8ed4ef61ec02ef20747f,2,1,551,0.468239564428,0.236388384755,-0.358396092337,-197.476246877861,-2.547965046522,-1403.928740633545,-0.354858299597,7.096188747731,-6.963430127042,4.649999999998,-4.499999999999,1.459165154265,1.457350272232,-13.744815506495,14.595604526081,0.892992571467,0.454102890863,0.000000000000,0.000000000000
R1F02_donchian_16,donchian_channel_breakout,9e58ea13a2511cc359f223fb50e2f8978c76491084ac8ed4ef61ec02ef20747f,3,-1,346,0.398843930636,-0.824566473988,-1.446326524560,-500.428977497870,-3.689846625704,-1276.686932493629,-3.266428409488,12.627890173410,-11.866907514451,7.899999999998,-8.449999999999,1.867052023121,2.101156069364,-25.657008803037,27.451406385916,0.794140510664,0.564316572415,0.000000000000,0.000000000000
R1F02_donchian_16,donchian_channel_breakout,9e58ea13a2511cc359f223fb50e2f8978c76491084ac8ed4ef61ec02ef20747f,3,1,551,0.466424682396,0.116061705989,-0.478722771103,-263.776246877865,-2.668291725288,-1470.228740633549,-0.590965456156,8.477676950998,-8.779401088929,5.500000000001,-5.900000000000,1.925589836661,1.949183303085,-18.000672682851,18.156785106097,0.886419730241,0.515654495876,0.000000000000,0.000000000000
R1F02_donchian_16,donchian_channel_breakout,9e58ea13a2511cc359f223fb50e2f8978c76491084ac8ed4ef61ec02ef20747f,4,-1,346,0.393063583815,-1.147398843931,-1.769158894503,-612.128977497908,-4.012678995646,-1388.386932493668,-3.360838901263,14.298988439306,-13.866329479769,8.650000000003,-9.525000000001,2.280346820809,2.612716763006,-32.361815600291,28.087350412786,0.781499241643,0.577815091298,0.000000000000,0.000000000000
R1F02_donchian_16,donchian_channel_breakout,9e58ea13a2511cc359f223fb50e2f8978c76491084ac8ed4ef61ec02ef20747f,4,1,551,0.497277676951,0.812341197822,0.217556720730,119.873753122155,-1.972012233455,-1086.578740633529,-0.029715302489,9.708257713249,-9.794918330309,6.999999999999,-6.750000000000,2.352087114338,2.350272232305,-18.126017964073,20.245464904284,1.050799403940,0.641748545634,0.000000000000,0.000000000000
R1F02_donchian_16,donchian_channel_breakout,9e58ea13a2511cc359f223fb50e2f8978c76491084ac8ed4ef61ec02ef20747f,6,-1,346,0.407514450867,-1.638150289017,-2.259910339589,-781.928977497892,-4.503430440733,-1558.186932493652,-3.699329072485,16.897109826589,-16.112283236994,10.974999999998,-11.175000000000,3.069364161850,3.630057803468,-39.182655125900,35.771243523313,0.751903413489,0.572584534855,0.000000000000,0.000000000000
R1F02_donchian_16,donchian_channel_breakout,9e58ea13a2511cc359f223fb50e2f8978c76491084ac8ed4ef61ec02ef20747f,6,1,551,0.500907441016,0.976134301270,0.381349824178,210.123753122175,-1.808219130006,-996.328740633509,0.049260172628,11.827949183303,-12.012431941924,8.249999999998,-8.300000000000,3.330308529946,3.241379310345,-23.517435642479,26.115044172538,1.070616118609,0.725139808136,0.000000000000,0.000000000000
R1F02_donchian_16,donchian_channel_breakout,9e58ea13a2511cc359f223fb50e2f8978c76491084ac8ed4ef61ec02ef20747f,8,-1,346,0.390173410405,-3.112283236994,-3.734043287566,-1291.978977497939,-5.977563388710,-2068.236932493699,-4.672815080531,19.348988439306,-19.215751445087,11.925000000002,-13.024999999999,3.765895953757,4.647398843931,-49.361612576809,37.799685997410,0.673659480647,0.535161684474,0.000000000000,0.000000000000
